,FP,OF,PL,IL,Cing,Th_PM,Th_SM,M1,M2,S1,S2,OB,AON,Otu,Pir,DPA,TT,Sept,Nacc,CP,Pall,VP,Cl,Amyg,ZI,I_dors,I_ventr,I_post,Gust,Visc,Perih,Ect,Ent,Temp,ParAss,RS,CA,DG,Sub,SC,PAG,VTA,SN,NclR,RN,MB,Pons,Periv,Hyp,Aud,V,IC
S2,0.0693879390524189,0.0788134112886707,0.136917734992543,0.0708067766455491,0.481556512681296,0.483142027574355,0.137131639901277,0.269321754075103,0.0506074585533741,0.133107681958029,NaN,0.398587103337481,0.136917734992543,0.458218890464825,0.144544996883605,0.098938671442888,0.0556583103555317,0.272924543851779,0.234092022357027,0.432291427765892,0.440514080094886,0.259942995197842,0.304336213938449,0.180282858105522,0.129784767786817,0.220714203950114,0.335866465485557,0.307462443491857,0.331538224031369,0.169671575502553,0.163314259301326,0.0889012746950214,0.250741116400885,0.245120433052007,0.0177042981212316,0.209494389522763,0.079380916742494,0.159245064493717,0.173664218003683,0.265419721423976,0.247297903360248,0.495833886289314,0.493453430480372,0.199726294202698,0.370136175882484,0.361176303497915,0.31481309227194,0.420598020656418,0.42799614295681,0.258343722926646,0.466908147615815,0.0903077713741854
OB,0.0589485414775485,0.0342481848151824,0.0374415620203065,0.0179071669473516,0.0334694269743665,0.0586125799250419,0.168929777641498,0.231379901360325,0.0912548774066235,0.337314260879174,0.398587103337481,NaN,0.328665538316166,0.181315443486921,0.0847828013559467,0.00383772792975445,0.0246957421828156,0.126723811760614,0.0813923670371831,0.220422143131694,0.266717099931946,0.388652042459909,0.358577496211903,0.41477765245949,0.411681250978669,0.13820470095365,0.461376462803069,0.0795232910910331,0.459008036414312,0.138851368820896,0.429947485640246,0.144544996883605,0.240797621605371,0.212337757203207,0.206393551600622,0.30191485530626,0.0930109670514476,0.00720027545859525,0.178485024832697,0.437770063905486,0.45191211262837,0.467698953550572,0.268995453127702,0.429947485640246,0.405120463275066,0.426826206502915,0.387890820336513,0.174167606008851,0.461376462803069,0.182092387804691,0.199726294202698,0.0592860617676928
AON,0.0181120803912104,0.484331345896764,0.301224683936062,0.377658998363691,0.379547349755889,0.403965472808058,0.277545347734811,0.418655836269474,0.0718530456500726,0.109627517991019,0.136917734992543,0.328665538316166,NaN,0.118045521100553,0.013693583428334,0.362664322382422,0.339490621304448,0.47046779035607,0.0512049291222749,0.402426831474557,0.38447086524176,0.145435163830671,0.379169440309139,0.0374415620203065,0.017383919386475,0.103568609382861,0.0283072093279396,0.0579453146682308,0.17190989731329,0.0568469206309374,0.0142499687394952,0.0114633546141047,0.419820904419541,0.047800028251943,0.159720203229464,0.345686860393981,0.116896571498567,0.340944611787625,0.442083424139391,0.47363397402856,0.283878962880843,0.39782035968438,0.129373611114846,0.13563925178885,0.0205979451203936,0.144323048773018,0.197533940201366,0.346052698850467,0.2615475264555,0.00651176328100889,0.210061205161575,0.413228754857628
Otu,0.00485382542853541,0.358206786183764,0.274900056452109,0.41749150465309,0.438553759311391,0.485917325775255,0.273911390768407,0.0398153107313126,0.226900164889386,0.132062834768613,0.458218890464825,0.181315443486921,0.118045521100553,NaN,0.00672864008669649,0.492263287395758,0.149715410400707,0.475613726017355,0.365273505387692,0.167207296732725,0.305376666293475,0.462561212304654,0.387890820336513,0.000800111216751831,0.0752016933925569,0.447583361858265,0.472050654148817,0.162831939773421,0.432291427765892,0.0578347056012778,0.109263984608507,0.358948343929275,0.0204600220260234,0.307462443491857,0.457824381067247,0.463351236616863,0.0655108712114915,0.0272316859105329,0.00378750459415578,0.0661242071779696,0.00177057244362322,0.334060255275746,0.202487905789026,0.0227664723969525,0.0161529788040846,0.00157521314238573,0.00046627228141205,0.25231484035052,0.067489716818352,0.31586949404134,0.277545347734811,0.0771299344205891
Pir,0.236517989299768,0.0878190253111032,0.192119138877847,0.0628661451347255,0.0853834539644369,0.459402672169486,0.226306706814962,8.70040839096031e-06,0.00125793751935788,0.0248039486769386,0.144544996883605,0.0847828013559467,0.013693583428334,0.00672864008669649,NaN,0.0462150229653777,0.00856645224379438,0.152693547791219,0.291980100963152,0.0201413405064566,0.1961713796077,0.331538224031369,0.363781745693865,0.00170305354033606,0.040387014250723,0.292320048557858,0.470863462138667,0.464141410247136,0.431509835816821,0.459402672169486,0.0778279222118864,0.348984725455014,0.093494350571379,0.0686236134135406,0.373139339891618,0.41594022585082,0.498214495331211,0.37163674921501,0.157118781804743,0.316221974026546,0.163555778212379,0.441690999074043,0.408976544802498,0.00384784627203294,0.0110319923921279,0.00671172610118886,1.29435688813739e-05,0.203599122200825,0.0722485395135997,0.187591047172253,0.494643633758886,0.477594100059228
DPA,0.329024057204286,0.112568118536884,0.0404692455089253,0.024373573267251,0.165984137216284,0.464931729995449,0.451518337566116,0.321529731112335,0.429947485640246,0.080669480542874,0.098938671442888,0.00383772792975445,0.362664322382422,0.492263287395758,0.0462150229653777,NaN,0.148807165384659,0.243880961589892,0.250427017014521,0.373139339891618,0.0244270137007515,0.0554443910151103,0.387130042951654,0.0319570150238628,0.346052698850467,0.389413706485434,0.227494528633648,0.187326826148192,0.326160480999195,0.0778279222118864,0.449943733942347,0.402042413938991,0.131646535705915,0.197533940201366,0.14790273076704,0.204714086951963,0.133527262038161,0.00480385319029075,0.041048803521423,0.0706768473077415,0.026021577532275,0.312003681457598,0.0137903401595806,0.0811026091143774,0.0229685205209964,0.0865946290786488,0.237126706735243,0.327590959695791,0.155478397272634,0.406661777620293,0.408976544802498,0.307810701659244
TT,0.191047536713649,0.41477765245949,0.0171862890598192,0.0142499687394952,0.133317354703751,0.446796992687918,0.159720203229464,0.363781745693865,0.170663991263745,0.0493326044819651,0.0556583103555317,0.0246957421828156,0.339490621304448,0.149715410400707,0.00856645224379438,0.148807165384659,NaN,0.485520808220903,0.399737976426197,0.478386412564199,0.218093906426142,0.0781084998970759,0.411294595585125,0.0140184777312604,0.149943067287047,0.168682990570687,0.0774085377780216,0.0277649664249314,0.435811934939624,0.023897154415236,0.180025308450666,0.17619072577658,0.108720362954876,0.26801778160598,0.0986020338036455,0.303297394894967,0.460192067247862,0.00542206473349249,0.00926596738528451,0.0497220165899375,0.012460107916699,0.354507329933723,0.0144173951913549,0.0910965002618886,0.0224166088480312,0.0555512667348955,0.212052376302033,0.39782035968438,0.0756116605271172,0.109445639332901,0.430728520745723,0.351926094708943
Sept,0.408204586935748,0.0436119083240533,0.0774085377780216,0.0545954091062519,0.192925328309695,0.130403253690235,0.173664218003683,0.331178573516902,0.0879730080838291,0.278872795340058,0.272924543851779,0.126723811760614,0.47046779035607,0.475613726017355,0.152693547791219,0.243880961589892,0.485520808220903,NaN,0.433073293501792,0.321884939646252,0.350086652708476,0.0388510587612753,0.128349800651713,0.166962185887109,0.417879532724488,0.369761350294513,0.390938348869925,0.0188669570392881,0.456246776613619,0.122921601683802,0.299502475202986,0.400889749910237,0.343859906033555,0.238041447687501,0.426826206502915,0.297099158511158,0.133107681958029,0.00409821680397748,0.141897275722176,0.092369426745043,0.0631029693858215,0.301569677877948,0.0918904950993106,0.440514080094886,0.163555778212379,0.275560174598992,0.187855505914516,0.45269980897019,0.395522585007413,0.0134385162734,0.0283680167623585,0.246363395925183
Nacc,0.103220174728912,0.457429914585378,0.23077967462099,0.327233093793074,0.200552310549222,0.187326826148192,0.142776055707722,0.153386536254883,0.307810701659244,0.023897154415236,0.234092022357027,0.0813923670371831,0.0512049291222749,0.365273505387692,0.291980100963152,0.250427017014521,0.399737976426197,0.433073293501792,NaN,0.30191485530626,0.0554443910151103,0.0547009477943792,0.204993413254306,0.21925619007077,0.231981026332001,0.24605232842678,0.419044110986934,0.232281925333382,0.274900056452109,0.431509835816821,0.192656361668458,0.37051112890586,0.483538450341016,0.282539648893402,0.384091437332434,0.32580327265564,0.37841397947696,0.297099158511158,0.210913171503545,0.352294414756315,0.344955630139439,0.135426995076901,0.180540646465026,0.270629004825265,0.346418685780512,0.437770063905486,0.26283492267343,0.234697176494362,0.134158392218185,0.178741141696594,0.367515091741275,0.385230063784779
CP,0.00442080910940412,0.334060255275746,0.212052376302033,0.358206786183764,0.297441931381476,0.144767182401847,0.470072148687057,0.491073215445297,0.0246417924743032,0.350086652708476,0.432291427765892,0.220422143131694,0.402426831474557,0.167207296732725,0.0201413405064566,0.373139339891618,0.478386412564199,0.321884939646252,0.30191485530626,NaN,0.299502475202986,0.0706768473077415,0.0813923670371831,0.00795447600270904,0.457035491417246,0.32830718224392,0.30053524750514,0.0103120745580966,0.173412882879804,0.0314881820776743,0.453093729457631,0.481556512681296,0.112197392059359,0.232583048505811,0.208363549971674,0.474425796954521,0.136277433833176,0.0163777310877447,0.0481794335959637,0.0730446947914596,0.0369814182894217,0.420209422377021,0.204714086951963,0.45191211262837,0.30053524750514,0.220422143131694,0.228387770273659,0.174924482179104,0.114435310661947,0.022615953087128,0.435420502467371,0.377281688564197
Pall,0.386749821921049,0.0655108712114915,0.189181363880625,0.0843344633421563,0.39208296947546,0.0310910111737627,0.0276456891524445,0.420209422377021,0.296414173040713,0.119590256798584,0.440514080094886,0.266717099931946,0.38447086524176,0.305376666293475,0.1961713796077,0.0244270137007515,0.218093906426142,0.350086652708476,0.0554443910151103,0.299502475202986,NaN,0.00229323790210689,0.0969318261045919,0.158534150806327,0.137345780501153,0.331538224031369,0.235910161050427,0.0687505332949415,0.220130311227817,0.0678660093161377,0.200828119537188,0.302260215971951,0.353400232490714,0.423709652892039,0.123516397434078,0.133737404025924,0.38447086524176,0.431119143478465,0.336590050432751,0.452305936561723,0.194814721048511,0.291300776743197,0.189979728454761,0.364900366961909,0.46177134050863,0.443653707653119,0.474029872244804,0.0933330102454275,0.0377509999720448,0.0148609164199188,0.0682439733753752,0.401658094255753
VP,0.334782266079584,0.0539656644510628,0.101148011066383,0.0943042448198059,0.0190814919976906,0.0114086191609228,0.000677851649790506,0.223647378488736,0.290961400584737,0.403195958636872,0.259942995197842,0.388652042459909,0.145435163830671,0.462561212304654,0.331538224031369,0.0554443910151103,0.0781084998970759,0.0388510587612753,0.0547009477943792,0.0706768473077415,0.00229323790210689,NaN,0.39437509723505,0.092369426745043,0.00391936883621902,0.142776055707722,0.0882815973484625,0.330819083793771,0.460192067247862,0.474029872244804,0.429166733584498,0.268343466697607,0.144989605370779,0.485917325775255,0.0831478787910819,0.217224605753472,0.106922801546123,0.19945142585163,0.38219602543279,0.0964349700801456,0.241720317038627,0.0949559993116577,0.216068759504692,0.284885504033036,0.398203680761371,0.457035491417246,0.0374415620203065,0.0486571862482467,0.0138877053850903,0.00203839194815825,0.415552616406187,0.0907803777508739
Cl,0.161630330673379,0.488693328697305,0.485520808220903,0.32830718224392,0.472842258686765,0.14790273076704,0.325089351554419,0.00140421928108292,0.041048803521423,0.142116615312133,0.304336213938449,0.358577496211903,0.379169440309139,0.387890820336513,0.363781745693865,0.387130042951654,0.411294595585125,0.128349800651713,0.204993413254306,0.0813923670371831,0.0969318261045919,0.39437509723505,NaN,0.249799464958359,0.391701321528857,0.235303223085546,0.133527262038161,0.379547349755889,0.174924482179104,0.297441931381476,0.456246776613619,0.475613726017355,0.1004642931751,0.258982799317084,0.16942407011307,0.364527360650272,0.140368527855002,0.0452128449751475,0.150399096050319,0.26704196115943,0.41594022585082,0.263802661980731,0.00508467544685987,0.0714592685488994,0.306766464959612,0.267692302189744,0.324019713111624,0.16452424830174,0.321174691048306,0.341672524838912,0.206674280086808,0.177462946490479
Amyg,0.0668662652110177,0.1611513627476,0.243262538196296,0.0634595506878006,0.0357035337663242,0.469280957296773,0.303989759107783,0.00552015042777088,0.0197824637237566,0.150856078348408,0.180282858105522,0.41477765245949,0.0374415620203065,0.000800111216751831,0.00170305354033606,0.0319570150238628,0.0140184777312604,0.166962185887109,0.21925619007077,0.00795447600270904,0.158534150806327,0.092369426745043,0.249799464958359,NaN,0.0667421287942422,0.435811934939624,0.16942407011307,0.403965472808058,0.385609833715625,0.389032819412394,0.0730446947914596,0.288591126882635,0.370136175882484,0.160912237828463,0.254210386602909,0.45191211262837,0.266392445153041,0.41477765245949,0.351557918122328,0.279537713731362,0.431900597374725,0.0534454252606941,0.365273505387692,0.0785308515922071,0.024749794199877,0.0853834539644369,0.00732737106830172,0.491073215445297,0.399354251533641,0.414003030942176,0.391701321528857,0.307810701659244
ZI,0.0603080208929168,0.419432467163192,0.305029667784779,0.344955630139439,0.398587103337481,0.421375456662842,0.334060255275746,0.271611586651266,0.276551859222865,0.25579588169157,0.129784767786817,0.411681250978669,0.017383919386475,0.0752016933925569,0.040387014250723,0.346052698850467,0.149943067287047,0.417879532724488,0.231981026332001,0.457035491417246,0.137345780501153,0.00391936883621902,0.391701321528857,0.0667421287942422,NaN,0.366767373594082,0.19780715989845,0.416715697800854,0.364527360650272,0.0986020338036455,0.0337508520678284,0.0233258594208364,0.350086652708476,0.0381408263277071,0.376527432201348,0.30053524750514,0.173412882879804,0.162350577926413,0.297099158511158,0.390938348869925,0.45466988426902,0.301224683936062,0.04326263439277,0.0348967415379121,0.0585009383338072,0.0340342854535434,0.00468098785003002,0.231981026332001,0.00958792741731374,0.344590238959145,0.41710355955274,0.250427017014521
I_dors,0.391319781207869,0.331178573516902,0.29572993620565,0.460586825773536,0.212052376302033,0.499008050597016,0.294022631994644,0.131646535705915,0.324376093121556,0.436986620553682,0.220714203950114,0.13820470095365,0.103568609382861,0.447583361858265,0.292320048557858,0.389413706485434,0.168682990570687,0.369761350294513,0.24605232842678,0.32830718224392,0.331538224031369,0.142776055707722,0.235303223085546,0.435811934939624,0.366767373594082,NaN,0.37690449972875,0.456246776613619,0.0236880205214044,0.254527059272308,0.2615475264555,0.387130042951654,0.133527262038161,0.177462946490479,0.0324317887136465,0.267692302189744,0.237431398552068,0.455852485773487,0.307462443491857,0.0838879650542232,0.145212265832999,0.470863462138667,0.117661624647547,0.244190501598938,0.190780228846896,0.216068759504692,0.260584177887168,0.0961048080647131,0.470072148687057,0.12331790126515,0.194273711839984,0.424877794270433
I_ventr,0.446796992687918,0.426046617415157,0.417879532724488,0.24605232842678,0.37615048632562,0.402042413938991,0.227792049831628,0.15361800989158,0.241104966633802,0.327948989274854,0.335866465485557,0.461376462803069,0.0283072093279396,0.472050654148817,0.470863462138667,0.227494528633648,0.0774085377780216,0.390938348869925,0.419044110986934,0.30053524750514,0.235910161050427,0.0882815973484625,0.133527262038161,0.16942407011307,0.19780715989845,0.37690449972875,NaN,0.227197233612714,0.012549049776819,0.187062842884653,0.113312280999474,0.142116615312133,0.312003681457598,0.162350577926413,0.369012082771431,0.169671575502553,0.288929161574386,0.432682326603821,0.462956205596073,0.348617707914745,0.376527432201348,0.350086652708476,0.0421435704311171,0.37615048632562,0.103568609382861,0.361548105926465,0.361548105926465,0.401273872790914,0.273582239438569,0.288929161574386,0.438945700560459,0.298814884772621
I_post,0.100634895276215,0.0555512667348955,0.0827062670963262,0.0592860617676928,0.0734453648111817,0.0325685373537096,0.0599657968973929,7.9472481615328e-05,0.000528059821135463,0.233789780293617,0.307462443491857,0.0795232910910331,0.0579453146682308,0.162831939773421,0.464141410247136,0.187326826148192,0.0277649664249314,0.0188669570392881,0.232281925333382,0.0103120745580966,0.0687505332949415,0.330819083793771,0.379547349755889,0.403965472808058,0.416715697800854,0.456246776613619,0.227197233612714,NaN,0.262190806396505,0.0210166057884938,0.236517989299768,0.481556512681296,0.253577681982072,0.142776055707722,0.305723845520348,0.19589957549479,0.476009752673396,0.317986957252347,0.364527360650272,0.377281688564197,0.272596000001483,0.37879165010088,0.040634129228308,0.35783621416909,0.438945700560459,0.25484394528722,0.41749150465309,0.0281254587874613,0.17215979660798,0.116135166316398,0.258663155583065,0.291980100963152
Gust,0.257068106625372,0.294022631994644,0.468094406104328,0.41710355955274,0.259302653950295,0.389032819412394,0.499008050597016,0.00380752046754362,0.0181533099014118,0.247297903360248,0.331538224031369,0.459008036414312,0.17190989731329,0.432291427765892,0.431509835816821,0.326160480999195,0.435811934939624,0.456246776613619,0.274900056452109,0.173412882879804,0.220130311227817,0.460192067247862,0.174924482179104,0.385609833715625,0.364527360650272,0.0236880205214044,0.012549049776819,0.262190806396505,NaN,0.124512345383,0.201656956156849,0.0631029693858215,0.231680351631296,0.278872795340058,0.0268810881864684,0.414390298709348,0.396671009076127,0.455458239837815,0.152463029030301,0.317280448386984,0.272924543851779,0.476801879020249,0.103220174728912,0.491073215445297,0.14948799180086,0.194544098228741,0.0747934786758023,0.218093906426142,0.449550209169897,0.278872795340058,0.457035491417246,0.0974306208137067
Visc,0.113872776875588,0.056955992419451,0.134791636000437,0.0673646566790964,0.261869061791922,0.241104966633802,0.480763866596443,0.00489161812439642,0.0151398369536808,0.125715121344273,0.169671575502553,0.138851368820896,0.0568469206309374,0.0578347056012778,0.459402672169486,0.0778279222118864,0.023897154415236,0.122921601683802,0.431509835816821,0.0314881820776743,0.0678660093161377,0.474029872244804,0.297441931381476,0.389032819412394,0.0986020338036455,0.254527059272308,0.187062842884653,0.0210166057884938,0.124512345383,NaN,0.37879165010088,0.201380442410508,0.35783621416909,0.467698953550572,0.121738238921434,0.327233093793074,0.332618137409157,0.425656934585779,0.167207296732725,0.444832021724556,0.393610630357783,0.276882821906844,0.495040379670316,0.245430846835288,0.303643486009228,0.421764293630181,0.39628809762203,0.271283855606028,0.414003030942176,0.371261415909854,0.288253284748565,0.373139339891618
Perih,0.373891384952345,0.348617707914745,0.141240677903398,0.39437509723505,0.212623369803182,0.335504908318148,0.235606580714139,0.00403424995106383,0.0538612866501573,0.119590256798584,0.163314259301326,0.429947485640246,0.0142499687394952,0.109263984608507,0.0778279222118864,0.449943733942347,0.180025308450666,0.299502475202986,0.192656361668458,0.453093729457631,0.200828119537188,0.429166733584498,0.456246776613619,0.0730446947914596,0.0337508520678284,0.2615475264555,0.113312280999474,0.236517989299768,0.201656956156849,0.37879165010088,NaN,0.213768135345042,0.426826206502915,0.41477765245949,0.350086652708476,0.301224683936062,0.210628950455149,0.482349234084775,0.256113619372242,0.253261650369932,0.335504908318148,0.0946296948836794,0.0097053383699105,0.0035080127072159,0.00166556570606879,0.0256286643695696,0.0155309341506698,0.300190805511577,0.0647808919885391,0.335143508417387,0.0922095713180933,0.156414325569702
