SparsityPercent,Animal_01,Animal_02,Animal_03,Animal_04,Animal_05,Animal_06,Animal_07,Animal_08,Animal_09,Animal_10,Animal_11,Animal_12,Animal_13,Animal_14,Animal_15,Animal_16,Animal_17,Animal_18,Animal_19,Animal_20,Animal_21,Animal_22,Animal_23,Animal_24
10,0.304703117324203,0.39565555614679,0.263213623186041,0.713769834923455,0.483594757454072,0.528953373325125,0.349081866125166,0.282192349271883,0.286744974309109,0.335274880622424,0.936452180667589,0.246772370242573,0.409107083579699,0.252755210396994,0.356852966296122,0.402971895873494,0.339250074664815,0.287004900694913,0.347253997385933,0.248721635145715,0.260243505599281,0.71908181022775,0.600035813103758,0.379697703913785
11,0.315498699838891,0.342178666624845,0.324531324030032,0.644110372061822,0.459707668255121,0.535142108650773,0.356300638212706,0.312504154433874,0.282413013814922,0.35928253913164,0.929631919689264,0.260594262426271,0.427962083141432,0.265310085306644,0.348746118033053,0.411598298278259,0.346972151008017,0.239219026456347,0.372807037942511,0.250505489787234,0.254152124440923,0.558227119503245,0.601059684679256,0.3842078957633
12,0.32783163909498,0.358502022349519,0.269294282932614,0.626337323003991,0.49151178352401,0.423508301115125,0.320235577378594,0.344114004881949,0.304944572753396,0.361390592877942,0.807013085224343,0.255628646351097,0.415514576362669,0.262051932667675,0.345662222498338,0.350416276417644,0.343775641597867,0.22391484113442,0.323275843550142,0.261700291039333,0.275221936643004,0.561070196689208,0.57922193713689,0.405493873238503
13,0.317329323359009,0.361139262285657,0.287050104656478,0.632864486283641,0.524911107825996,0.397031906552824,0.346445640430388,0.36621371057675,0.283888343679418,0.323097713970776,0.727432924018358,0.229254096623956,0.36727727335393,0.256333741173974,0.307719442493374,0.333445637376021,0.345362806539209,0.207278813416633,0.287842143505107,0.25240267922092,0.327107082759293,0.582541220865882,0.611142376149123,0.398731899563076
14,0.333691777753894,0.328125697648942,0.293888440206454,0.66379346243667,0.552262212116372,0.367816534473668,0.366166306822776,0.354667210863467,0.274350638813393,0.314784130373053,0.739636903554389,0.243294542630295,0.358016413610722,0.2720013701306,0.280168556499396,0.337360613545104,0.324584531061507,0.198572184533162,0.282183106908447,0.248491053148651,0.308224034699013,0.520605322536222,0.513378749244201,0.41863274338436
15,0.352255585485924,0.348126041111528,0.293092595391303,0.671740288873373,0.581722517376456,0.385996788581677,0.387694428929024,0.391619781063228,0.286915853801652,0.321736147113447,0.721833603137555,0.247143979717948,0.359186057774807,0.256894342897106,0.265163267284961,0.352939683426636,0.341580100183565,0.203090038235865,0.302518630268523,0.266191596286009,0.325091039020582,0.530529870017433,0.469688752896979,0.408122110112748
16,0.351153295480134,0.362390505059107,0.282151458803086,0.644224337059022,0.617535691641032,0.387703070686367,0.394181858578675,0.428043032671058,0.282612912229019,0.318349164336537,0.701397621433745,0.246425040991115,0.361301445957393,0.259134567673471,0.240269765733302,0.313073212744359,0.350109896292062,0.201797954103678,0.311784853768632,0.279510094186611,0.335918170904731,0.464084911534725,0.443033713258522,0.384393255764202
17,0.35498393291869,0.363343235504883,0.293819383011826,0.649417138125972,0.572386942501709,0.37052882212093,0.399708892361391,0.444869800453756,0.29020016043363,0.346523072682577,0.732199396720395,0.238867785010343,0.358347478110461,0.268628379587439,0.235911603325681,0.309587254673187,0.333402700408207,0.204918913628461,0.302372410777482,0.287079974527976,0.348668373675206,0.486220617983214,0.460203549354933,0.335671776528939
18,0.355822752426658,0.351466168646368,0.297410452912334,0.584766225657748,0.584792019238697,0.35798638707692,0.376612687377354,0.474080413508759,0.293670933533344,0.344171226162136,0.477640649681283,0.251121537665795,0.364189654969219,0.269087301251884,0.239553049699352,0.313648313439342,0.34464662407226,0.199650490905183,0.31164671021377,0.297344168583731,0.361589555988377,0.469454728779955,0.46394291308032,0.342070853075831
19,0.305013683140271,0.366468313333009,0.277488452790534,0.571185728707663,0.568385689381217,0.341070602091197,0.383347443527729,0.476195035120298,0.300722620835965,0.345504685898845,0.437771805557509,0.261887915841427,0.369452689306521,0.263402481660928,0.242174317307947,0.325760209355949,0.355276169061462,0.197425069716491,0.319291421037419,0.293642225130716,0.383843374442105,0.456495628934849,0.465854631183287,0.344767584986432
