SparsityPercent,Animal_01,Animal_02,Animal_03,Animal_04,Animal_05,Animal_06,Animal_07,Animal_08,Animal_09,Animal_10,Animal_11,Animal_12,Animal_13,Animal_14,Animal_15,Animal_16,Animal_17,Animal_18,Animal_19,Animal_20,Animal_21,Animal_22,Animal_23,Animal_24
10,-0.0336625712951234,0.0789842275501672,-0.0809484259046597,0.116832352401206,-0.160887629718257,0.184633427008942,0.430519329289963,-0.117450675559212,0.10982243119514,-0.246081503021614,0.00687746262231698,0.045298533327552,0.130080127845624,0.0614387387327335,0.0410747091102899,-0.0873995766887852,0.148665601987591,-0.124913415792934,0.119312713855531,-0.278798396831461,0.170787040834191,-0.136396258897913,-0.325480341180406,0.0684452661243313
11,-0.0334448027899144,0.0712751086069273,-0.104131632671233,0.134925142718621,-0.139978993597076,0.0584322301122672,0.442145913198296,-0.150210868993204,0.135996688525948,-0.272063813842189,0.00674469073085904,0.0588684001262851,0.189622278553562,0.0373520690293547,0.0629266914755273,-0.0819688679394196,0.0924762800445748,-0.113180002124315,0.108333863478596,-0.228948160307937,0.168231488732779,-0.0925585705729097,-0.339175618501123,0.121548719598865
12,0.170061899014655,0.148933709081625,-0.0419854255925659,0.128756533511172,-0.101684545703871,0.135255809411061,0.333790075485739,-0.114443768843273,0.140297818937227,-0.283274118377927,-0.0387219335040634,0.0788696155858166,0.29646342232489,0.0281722771117063,0.312218370335161,-0.0958560662489825,0.0772596960048176,-0.170631035435246,0.137351623900302,-0.315522142534272,0.184407582569366,-0.0841229926629004,-0.316642663642444,0.122256687023965
13,0.289588928390885,0.207966038742002,-0.0373552970939501,0.161143330793606,-0.0856434198381042,0.138997166582975,0.41141252720176,-0.0403870915709321,0.156927051912766,-0.298360363188186,-0.0195427053187463,0.097602669639982,0.330831040338021,0.0315183437198789,0.402467350451945,-0.122325574521267,0.0789751008156081,-0.114842429573898,0.109077053180436,-0.164035212048196,0.227871452920245,-0.0972497351297955,-0.152279157904843,0.155189696528882
14,0.367226194456795,0.177211984669464,-0.0358442802777101,0.197509766903333,-0.0626746179866104,0.10785377260942,0.485591174075211,0.0210598668528362,0.148957996929914,-0.0894375615985297,0.0549348211688495,0.11519368083524,0.354511591365514,0.0848271821361943,0.517282939206836,-0.146275382664549,0.0845658558631996,-0.101666192442001,0.141987703770758,0.143762933338589,0.15046738149519,-0.0203546021147524,-0.0797686854494436,0.14542931214794
15,0.290743786627246,0.10817175204615,-0.00477442025414554,0.229375097828102,-0.0619763340864607,0.0949878242013182,0.552076597263824,0.0427198764544379,0.0999001868736119,-0.0531959924642093,0.0148849065076486,0.134674402419466,0.398275496103818,0.111852823974802,0.562411669505696,-0.11115426445895,0.0986850018610587,-0.0885114880210343,0.123270403121643,0.171854991472501,0.169238419954567,0.0455546209723235,0.019223283341712,0.153116397884507
16,0.266733637526993,0.122537252497889,0.0168339968366061,0.234735354453962,-0.0671026845026492,0.126139622055708,0.556231622963587,0.06308201502706,0.119823275668614,-0.0520734099589515,0.00793404950355142,0.127138519615975,0.158291756375557,0.109954269401933,0.522298956040308,-0.137417393310857,0.0838781057542703,-0.0455737745550137,0.105019364550961,0.170293999641822,0.151492751248713,0.0233114293821858,0.0291559800291522,0.158138281874662
17,0.259758120386894,0.132670419928207,0.0315915780800089,0.262317020506983,-0.0481528039877692,0.158606796819959,0.557507344754401,0.0663940625715584,0.12263728135349,0.00881710010349102,-0.0288387969004032,0.0975973122309692,0.169840433229061,0.0963096800467493,0.408927953154553,-0.179957400452165,0.066851097737687,-0.0352290478759485,0.093922973608901,0.176430453860666,0.161693752287333,-0.00725041437997931,0.0800304884649257,0.160941201068342
18,0.311839159853982,0.11899472737314,0.0176274330795916,0.257694838631363,-0.0561572966017844,0.135228147421935,0.599581844627845,-0.0236205040419623,0.128809023634599,0.0564756418642095,-0.0409809745906689,0.0872036298023551,0.160794873323717,0.121766812075729,0.431703268793188,-0.204526239992308,0.0878867537832744,-0.0306517468685019,0.0792847248265644,0.163658053532357,0.181293655179958,-0.0163279116111781,0.106073781460604,0.10715347789985
19,0.33376791872708,0.129986073185105,0.0795274724171101,0.276668491782952,-0.0438105273223579,0.166531613210728,0.616069011938043,-0.0156063868852726,0.151535196216629,0.028168268956713,-0.0367407250165526,0.0984469569720349,0.190796789978961,0.11053409072464,0.447130373751898,-0.124590321162022,0.0877774230537353,-0.0109881190824576,0.0980134571998498,0.172713214038025,0.168206767522946,0.000889245781773407,0.118902191167215,0.105387714279591
20,0.361298007217857,0.140098446961262,0.0941246310418989,0.290906834688321,-0.052983897925482,0.139628069453041,0.604722435001067,-0.0321601052935775,0.0841668470449489,0.0500465940528891,-0.060857776376403,0.109077241990762,0.179608120687752,0.139807474976724,0.429009487137545,-0.12344079947478,0.0876863642340316,0.0187881074540456,0.100742450462026,0.102051133696718,0.159692545648477,0.0154036016346269,0.121216186983648,0.11684943317988
21,0.402226978639848,0.144288782995563,0.106104008739409,0.273847460053017,-0.0263690341625945,0.131192570438686,0.590498215597456,-0.0290844229807892,0.0990829623403285,0.049267294598447,-0.0482231355649336,0.0813595938343369,0.187750089983444,0.156449204796603,0.41172125322605,-0.128103389663106,0.0959586009299096,0.0160666435461428,0.131106119516205,0.0971243760046759,0.169894457061304,0.00154937279824124,0.138276242798605,0.135014932707738
22,0.377056533534762,0.141186427636319,0.106630857525222,0.282935287896654,-0.0130501158227199,0.122594212413143,0.532833728045266,-0.0204139261612373,0.109785852386998,0.0274667380895163,-0.0549140645216202,0.0871737816401142,0.194846091701133,0.170762811051438,0.430252026323215,-0.145729923145463,0.0866983972475616,0.0101345611151114,0.114859555032207,0.108503301906863,0.173182819591921,-0.00441651567369555,0.128384805956393,0.158518910451574
23,0.388055083807819,0.124212823066999,0.106357971236944,0.318115343542501,-0.00556358456875822,0.133345011397592,0.525132395815,-0.0156985981122684,0.12653414534892,0.0429993700584789,-0.0619241123316971,0.120827309127224,0.20893555913534,0.171799281716108,0.450215523361402,-0.119712234028882,0.0947915687009609,0.0262482525910204,0.104418910748647,0.10055700557097,0.146053943173635,-0.018674098909146,0.130180337050937,0.146961493938987
24,0.384239881727528,0.118014544703771,0.144342260812771,0.322598759122257,0.011482856951198,0.127288331447435,0.557747655942841,-0.0137881606368586,0.133875232621178,0.0544764827936648,-0.0710904789804571,0.109862881249704,0.208149520452675,0.188362471354878,0.323266608483146,-0.119524749000039,0.0966610508597068,0.0667695045102577,0.109880158464686,0.114161814181828,0.149658318066265,-0.03575233276729,0.153058398332008,0.150022805630997
25,0.384500948904439,0.113553820133243,0.171697401467382,0.325370541172789,0.0193446419474775,0.148961537442981,0.573500378871876,-0.0173707446485728,0.135963884071045,0.0285359566982665,-0.0738117651431305,0.116383424078345,0.183848594492763,0.203196740533022,0.278473132090227,-0.126627247075477,0.096002448383751,0.0683097031641894,0.105614146514393,0.133042137019302,0.167352379232186,-0.0321286324326999,0.155855991470356,0.118398504777322
26,0.370182126751869,0.109498162300103,0.198510284833276,0.336561352677672,0.0295666077151561,0.152089117037157,0.522025846817037,-0.0171161186863432,0.140331320072575,0.0380600369727819,-0.045343333782065,0.120782205664772,0.206266147564491,0.170679337546435,0.275196893807403,-0.134907422172075,0.099041919405676,0.074413807106802,0.114845142922575,0.137081456516921,0.147702764777908,-0.0183680101803761,0.151278805732506,0.100680542889471
27,0.373858679925432,0.111284756661618,0.216465981259918,0.250259548214435,0.0337585532492161,0.14751950286035,0.543251756997341,-0.0288979654124024,0.133233268368038,-0.0130088823541389,-0.0501239779317839,0.124365355203656,0.221673740046524,0.15408018575545,0.287788081510227,-0.112931061983475,0.0846998696192798,0.0874029384163181,0.122971266313289,0.1361096472441,0.128640742921138,0.00294906103929105,0.156910248776098,0.152690429431306
28,0.38625343132736,0.104906051933529,0.234484652241225,0.253744614144191,0.0316254633855665,0.146340690198934,0.554297884464374,-0.0171414017927002,0.13753539645271,-0.0112638789455511,-0.0334432624414817,0.136442658438825,0.227908568386892,0.14172018762464,0.259717283053637,-0.107178624358738,0.0788124480985388,0.0938040626186943,0.10102028505527,0.143060898022184,0.115112554702465,0.0089636037391379,0.152547788910656,0.165363018803385
29,0.397631248246115,0.106233026603678,0.233741222825734,0.258966933795344,0.0526594096546815,0.162414253668976,0.546888662670389,-0.00531004958397091,0.139334965117395,-0.0246771857815546,-0.0391348073755542,0.12886985271716,0.24760529311374,0.138129944649052,0.198321788335526,-0.112878012295704,0.0872902481068855,0.113074501149338,0.108703754569176,0.142804853124025,0.119865932261214,0.0219261271089757,0.170184376141535,0.128356143970836
