Row,FP,OF,PL,IL,Cing,Th_PM,Th_SM,M1,M2,S1,S2,OB,AON,Otu,Pir,DPA,TT,Sept,Nacc,CP,Pall,VP,Cl,Amyg,ZI,I_dors,I_ventr,I_post,Gust,Visc,Perih,Ect,Ent,Temp,ParAss,RS,CA,DG,Sub,SC,PAG,VTA,SN,NclR,RN,MB,Pons,Periv,Hyp,Aud,V,IC
VP,-0,0,0,0,-0,-0,-0,0,0,-0,0,-0,-0,-0,-0,-0,0,-0,-2.1359795861967,0,-0,0,-0,-0,-0,-0,-0,0,-0,-0,0,-0,-0,-0,0,-0,-0,-0,0,0,0,-0,-0,0,-0,0,0,-0,-0,-0,-0,0
Cl,-0,-0,0,-0,-0,-2.08171873963707,0,0,0,-0,-0,-0,0,-0,-0,-0,0,-0,-0,-0,0,-0,0,-0,0,-2.72575752175182,-2.38679202361032,-2.40847861933121,0,-0,-2.78244140311848,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,0,-0,-0,-0,-0,0,0,0,-0,0
Amyg,-0,-0,-0,0,0,0,0,0,-0,0,-0,-0,0,-0,-0,0,0,0,0,-0,0,-0,-0,0,-0,-0,-0,0,0,-0,-0,-0,-0,-0,0,0,-2.12234735012053,0,0,0,0,0,-0,0,0,0,0,-0,-0,-0,0,-0
ZI,0,-0,0,-0,-0,-0,-0,-0,-0,-0,0,-0,0,-0,-0,0,2.10490219882648,0,-0,0,-0,-0,0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-2.25525823425131,0,0,0,0,-0,-0,0,-0,-0
I_dors,-0,0,0,0,-0,0,-0,0,2.53362200558935,0,-0,0,0,-0,-0,-0,0,0,0,-0,0,-0,-2.72575752175182,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,0,-0,-0,0,-0,-0,0,0,-0,0,-0,0,0,-0,0,0
I_ventr,-0,-0,-0,-0,-0,-0,0,-0,0,-0,-0,-0,0,-0,-0,-0,-0,0,-0,-0,0,-0,-2.38679202361032,-0,-0,-0,0,-0,0,-0,-2.60986485877725,-0,-0,-2.58314007132331,0,-0,0,0,0,0,0,0,0,-0,0,0,-0,-0,0,-0,0,-0
I_post,-0,-0,0,0,0,-0,0,0,-2.06624131553802,-0,-2.68651233996282,0,0,-0,0,0,0,-0,0,-0,0,0,-2.40847861933121,0,-0,-0,-0,0,-0,-0,-0,-0,0,-0,2.31233096890011,0,-0,-0,0,0,0,-0,0,-0,0,0,0,-0,-0,-0,0,0
Gust,-3.63169915840913,0,0,-0,-0,-0,-0,0,-0,0,-0,-0,0,-0,-0,-0,-0,-0,-0,0,-0,-0,0,0,-0,-0,0,-0,0,-0,-0,-0,0,-2.60485086248009,0,-0,-0,0,0,0,0,0,-0,-0,-0,0,-0,0,0,-0,-0,-0
Visc,-0,0,0,0,0,-0,-0,0,0,-0,0,-0,0,-0,-0,0,0,0,0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,0,0,0,0,0,0,0,0,-0,-0,-0,0,-0,-0,-0,0,-0
Perih,-0,0,-0,-0,-0,-0,0,0,0,-0,-0,0,-0,-0,-0,-0,-0,0,-0,-0,-0,0,-2.78244140311848,-0,-0,-0,-2.60986485877725,-0,-0,-0,0,-0,-2.59103532342568,-0,-0,0,-0,-0,-0,-0,-0,0,0,0,0,-0,0,-0,0,-0,0,-0
Ect,0,0,0,-0,0,-0,0,0,-0,0,-0,-0,-0,-0,-0,0,0,-0,-2.02552170639383,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,-0,0,0,-0,-0,-0,-0,-2.0388138770483,0,0,0,0,-0,0,0,0,-0,-0,-0
Ent,-0,0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,-0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,0,0,-0,-2.59103532342568,0,0,-0,0,0,0,0,-0,2.24641999619247,0,-0,0,0,0,0,0,-0,0,0,2.0482994620693,2.33138526999889
Temp,0,-0,-0,0,-0,-0,-0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,-0,-0,-0,0,-0,-2.58314007132331,-0,-2.60485086248009,-0,-0,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0,0,-0,0,0,0,-0,-0,-0,-0,-0
ParAss,0,-0,0,0,0,-0,0,0,0,-0,0,-0,-0,0,0,0,0,0,0,-0,0,0,-0,0,-0,0,0,2.31233096890011,0,0,-0,0,0,0,0,0,-0,0,0,-0,-0,0,-0,0,-0,0,0,-0,-0,-0,0,-0
RS,-0,2.35619192167303,0,0,0,0,0,0,3.34555592399331,0,0,0,0,-0,0,0,0,0,0,3.23463715473913,0,-0,-0,0,-0,-0,-0,0,-0,0,0,0,0,-0,0,0,-0,0,0,2.48961139767638,0,-0,-0,-0,-0,0,0,-0,0,0,-0,0
CA,-0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-2.0254372772215,0,2.61984469068068,0,0,0,0,-0,-0,-2.12234735012053,-0,0,0,-0,-0,0,-0,-0,0,-0,-0,-0,0,0,0,0,0,-0,-0,0,-0,0,0,0,-2.49964480539989,-0,-0,-0
DG,-0,0,0,0,0,0,0,-0,0,0,-0,0,2.15789116179209,0,0,0,2.27635538349123,2.55302201680975,0,0,0,-0,-0,0,-0,-0,0,-0,0,0,-0,-0,0,-0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,-0,0,-0,0,-0,0
Sub,-0,0,0,0,2.70499146492952,2.36014832964825,0,0,0,0,-0,0,-0,0,-0,0,0,0,0,-0,2.16383252654387,0,-0,0,-0,-0,0,0,0,0,-0,-0,-0,-0,0,0,0,0,0,-0,-0,0,-0,0,-0,0,0,-0,0,-0,0,-0
SC,-0,0,2.28561784682153,2.29957910459425,0,0,0,0,2.28953322170354,0,-0,2.34741195439357,-0,0,-0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,-0,-0,2.24641999619247,-0,-0,2.48961139767638,0,0,-0,0,0,0,-0,0,-0,0,0,-0,0,0,-0,-0
PAG,0,0,0,0,0,0,0,0,2.65634827065283,0,-2.03904870291363,0,-0,0,-0,0,2.09806162495376,0,0,-0,0,0,-0,0,-0,-0,0,0,0,0,-0,-2.0388138770483,0,-0,-0,0,0,0,-0,0,0,0,-0,-0,-0,0,0,-0,-0,0,-0,0
VTA,-0,-0,-0,0,-0,0,-0,0,-0,0,0,-0,-0,-0,-0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,0,0,0,0,-0,-0,0,-0,-0,-0,0,0,0,0,-0,0,0,0,-0,-0,-0,0,0,-0
SN,-0,-0,0,-0,0,-0,-0,-0,-0,-0,0,0,0,-0,-0,0,-0,0,0,-0,-0,-0,0,-0,-2.25525823425131,0,0,0,-0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,-0,0,0,-2.06004877068206,-0,-0,-2.014991890181
NclR,0,-0,0,-0,0,0,0,0,-0,-2.27497888540503,-0,-2.06043576157272,-0,0,-0,0,0,0,0,-0,-0,0,-0,0,0,0,-0,-0,-0,-0,0,0,0,-0,0,-0,0,-0,0,0,-0,0,0,0,0,0,3.00983189123365,0,0,0,-0,-0
RN,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,0,0,-0,-0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0,0,-0,-0,-0
MB,-0,0,2.43060394343369,0,0,0,0,0,0,-0,-0,2.69607008380935,-0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,-0,0,0,0
Pons,0,0,0,-0,0,0,0,-0,-0,0,-0,0,-0,0,0,0,-0,0,-0,0,0,0,-0,0,0,-0,-0,0,-0,0,0,0,0,0,0,0,0,-0,0,0,0,-0,0,3.00983189123365,0,0,0,-0,0,-0,0,-0
Periv,0,0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,-2.17495302531753,-0,-0,-0,-0,-0,0,-2.19691122206985,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,-0,-0,0,0,-0,-0,-0,-0,0,0,0,-0,-0,0,0,-0,-0,-0
Hyp,0,0,-0,-0,-0,-0,-0,2.73153992515238,-0,0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,0,-0,0,-0,-0,0,0,-0,0,-0,0,0,0,-0,-0,0,-2.49964480539989,-0,0,0,-0,-0,-2.06004877068206,0,0,-0,0,0,0,-0,-0,0
Aud,0,0,0,0,-0,0,-0,0,0,0,0,-0,0,0,-0,0,-0,-0,0,-0,0,-0,0,-0,0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,0,-0,0,-0,0,0,0,-0,0,-0,0,-0,-0,-0,0,0,-0
V,-0,0,0,0,0,0,0,-0,0,-0,-0,0,0,0,0,0,-0,0,0,0,0,-0,-0,0,-0,0,0,0,-0,0,0,-0,2.0482994620693,-0,0,-0,-0,-0,0,-0,-0,0,-0,-0,-0,0,0,-0,-0,0,0,0
IC,-0,0,0,0,0,-0,-0,-0,0,-0,-0,0,0,-0,-0,0,0,0,2.33205273836104,0,0,0,0,-0,-0,0,-0,0,-0,-0,-0,-0,2.33138526999889,-0,-0,0,-0,0,-0,-0,0,-0,-2.014991890181,-0,-0,0,-0,-0,0,-0,0,0
