Row,FP,OF,PL,IL,Cing,Th_PM,Th_SM,M1,M2,S1,S2,OB,AON,Otu,Pir,DPA,TT,Sept,Nacc,CP,Pall,VP,Cl,Amyg,ZI,I_dors,I_ventr,I_post,Gust,Visc,Perih,Ect,Ent,Temp,ParAss,RS,CA,DG,Sub,SC,PAG,VTA,SN,NclR,RN,MB,Pons,Periv,Hyp,Aud,V,IC
DPA,-2.38227139681937,0,0,0,0,3.14782399713141,3.81928742220772,-0,0,0,0,0,-0,0,-0,0,0,2.25574376253211,0,0,0,-0,-0,-0,0,-0,0,0,0,0,-0,-0,0,-0,0,0,0,0,0,2.5210993073267,0,-0,0,-0,0,-0,0,-0,-0,0,0,0
TT,-0,0,0,0,0,4.07460312285889,3.04375485773849,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,-0,-0,0,0,0,0,0,2.25532247722144,-0,0,-0,-0,0,-0,-2.11805851103252,-0,-0,0,-0
Sept,-0,0,2.6204814460334,0,0,0,0,-0,4.57487791452897,0,0,0,0,0,0,2.25574376253211,0,0,0,-0,0,-0,0,0,-0,-0,0,0,-0,0,0,-0,-0,-0,0,0,0,0,0,0,2.22568494940828,0,0,0,0,0,-0,-0,-0,-0,0,0
Nacc,0,0,2.18167199541401,2.85330610016555,3.03897762817266,3.27706051265593,2.96715219090801,-0,0,0,0,0,-0,-0,-0,0,0,0,0,0,0,-2.30160112977607,0,0,0,0,-0,0,-0,0,-0,-0,0,-0,0,0,0,0,0,2.45204144058786,0,-0,0,0,0,2.74472379221799,0,0,-2.28618064129029,2.12728763764236,0,0
CP,0,0,0,0,2.55732494752932,3.14130065210636,3.2154646928866,0,2.65488019346139,6.45631934324059,0,0,-0,0,-0,0,0,-0,0,0,0,0,0,-0,2.44745165163584,0,0,-2.65707120656833,0,-2.75422145076818,-0,-0,0,-0,-0,3.92251707798636,0,0,-0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0
Pall,0,0,3.53086335938505,2.22741897846712,2.76780698174322,2.85620690630078,0,0,4.16029442144875,4.18448262785976,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,0,0,2.6499088558506,0,0,0,0,0,0,0,-0,-0,2.2774753777732,0,-0,0,-0,0,0
VP,-0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-2.30160112977607,0,-0,0,0,-2.5998871672732,-0,-0,0,0,-0,-0,-0,-0,0,-0,0,0,-0,-0,-0,-0,0,-0,0,0,0,0,0,-0,-2.27715236763829,-0,0,-0
Cl,-0,-0,-0,-0,-0,-0,0,0,-0,0,0,0,0,-0,-0,-0,0,0,0,0,0,0,0,-2.71597922448598,0,-0,-0,-2.71671492399863,-0,-0,-2.43957742882617,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,0
Amyg,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-2.14464528896427,0,0,-2.25431032576931,-2.40186599868667,-0,0,0,0,-0,0,-2.5998871672732,-2.71597922448598,0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0,-0,0,0,0,0,0,-0,-0,-0,-0,-0
ZI,-0,-0,-0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,0,0,-0,0,2.44745165163584,0,-0,0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,-2.09345892873455,-0,0,-0,-0,-2.6510033504247,-2.39885801355646,-0,-0,0,0,0,0,-0,-0,0,-0,-0
I_dors,-0,2.13020601166407,-0,0,0,0,0,0,0,0,-0,0,2.42488069584925,-2.29321771693862,-0,-0,0,-0,0,0,0,-0,-0,-0,-0,0,-0,-2.99398694223473,0,-0,-0,-0,-0,-0,0,-0,0,-0,-0,-0,-0,-0,0,0,0,0,0,0,-0,-0,-0,0
I_ventr,-0,0,-0,0,0,0,0,0,0,0,-0,-0,2.13614152486939,-0,-0,0,0,0,-0,0,0,0,-0,-0,-0,-0,0,-0,0,-0,-2.41347824353764,-0,0,-3.01204236266478,-0,-0,-0,-0,0,0,0,-0,0,-0,0,-0,0,0,-2.11828599385485,-0,0,-0
I_post,-0,-0,0,0,0,-0,-0,0,-0,-0,-2.31516465660823,0,0,-0,-0,0,0,0,0,-2.65707120656833,0,0,-2.71671492399863,-0,-0,-2.99398694223473,-0,0,-0,-0,-3.07457201402385,-2.45005449119528,0,-2.73816526540511,0,-0,-0,-0,0,0,0,-0,0,-0,0,0,0,-0,-0,-0,-0,-0
Gust,-2.73803028023957,0,0,0,0,0,0,0,-0,0,2.14729298856705,0,0,-2.57845561018689,-0,0,0,-0,-0,0,0,-0,-0,0,-0,0,0,-0,0,0,-0,-0,0,-2.40979454917768,-0,-0,-0,0,0,-0,0,0,-0,-0,-0,0,-0,0,0,-0,-0,-0
Visc,-0,0,0,0,0,0,0,-0,-0,-0,0,0,0,-0,-0,0,0,0,0,-2.75422145076818,-0,-0,-0,-0,-0,-0,-0,-0,0,0,-0,-0,-0,-0,0,-0,0,-0,0,0,0,0,-0,-0,-0,-0,0,-0,-0,-2.451190178539,0,-0
Perih,-0,-0,-0,-0,-2.09847116738697,-0,-0,0,-0,-0,-0,-0,-0,-0,-2.74411503719596,-0,-0,0,-0,-0,0,-0,-2.43957742882617,-0,-0,-0,-2.41347824353764,-3.07457201402385,-0,-0,0,-0,-2.67308633937127,-2.57464441901961,0,0,-0,-0,-0,-0,0,0,-0,0,0,-0,0,-0,0,-0,0,-2.75107915904869
Ect,0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-2.45005449119528,-0,-0,-0,0,-0,-0,2.132441484832,0,-0,-0,-2.44779067551647,-2.11748225750993,-0,-0,-0,0,0,-0,0,-0,0,-0,0,-2.44400393502255
Ent,-0,-0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,-0,0,0,-0,0,0,0,0,-0,-0,-0,-0,0,0,0,-0,-2.67308633937127,-0,0,-0,0,0,0,0,-0,0,0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0
Temp,0,-0,0,-0,-0,-0,-0,-0,-0,0,0,-0,-0,-0,-2.45120599601155,-0,-0,-0,-0,-0,0,-0,-0,-0,0,-0,-3.01204236266478,-2.73816526540511,-2.40979454917768,-0,-2.57464441901961,-0,-0,0,2.99261802544141,-0,-0,-2.50253612043334,-0,-2.12931942352182,-0,-0,0,-0,0,-0,0,-0,-0,-0,-0,-0
ParAss,0,-0,-0,-0,-0,-0,0,-0,-0,-0,0,-0,-0,-0,0,0,-0,0,0,-0,0,0,-0,0,-2.09345892873455,0,-0,0,-0,0,0,2.132441484832,0,2.99261802544141,0,0,0,0,0,-0,-0,-0,0,0,0,0,0,-2.10043897904072,-0,0,0,-0
RS,-0,3.25086077714094,0,0,3.50827807046002,3.05868729345443,0,0,4.72374769840628,3.55849532721611,0,2.33414124415225,-0,-0,-0,0,0,0,0,3.92251707798636,2.6499088558506,0,-0,0,-0,-0,-0,-0,-0,-0,0,0,0,-0,0,0,-0,0,0,2.18847258695009,0,0,-0,0,-0,2.2382022298411,0,-0,0,3.20650678352088,0,0
CA,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,-0,0,0,0,-0,-0,-0,0,-0,-0,0,-0,0,-0,0,-0,0,0,-0,-0,-0,0,-0,0,0,0,0,0,0,0
DG,0,0,0,0,0,0,0,0,2.50347744683169,0,-0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,0,-2.50253612043334,0,0,-0,0,0,0,0,-0,-0,-0,-0,0,0,0,0,0,0,0
Sub,-0,0,0,0,2.51470515065403,2.8374484123469,0,0,0,0,-2.06914988238291,0,-0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,-0,0,0,0,0,-0,-2.44779067551647,-0,-0,0,0,0,0,0,0,0,0,-2.41189682396228,-0,-0,2.27648746580137,0,0,0,-0,2.76082844449578,-0
SC,-0,0,0,0,2.2478690049955,2.57754137715678,0,0,2.11927403538166,2.22320052229545,-0,2.34272281833106,-0,0,0,2.5210993073267,0,0,2.45204144058786,0,0,-0,-0,0,-2.6510033504247,-0,0,0,-0,0,-0,-2.11748225750993,0,-2.12931942352182,-0,2.18847258695009,0,0,0,0,0,0,-0,0,0,2.75389162356216,0,-0,-0,0,-0,0
PAG,0,0,0,0,0,2.09438280968969,0,0,2.42927238579385,0,-0,0,-0,0,0,0,2.25532247722144,2.22568494940828,0,0,0,0,-0,0,-2.39885801355646,-0,0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,0,0,-0,-0,0,2.50887803238877,0,-0,-0,0,0,0
VTA,-0,-0,-0,-0,-0,2.23168988840572,0,0,-0,0,0,-0,-0,0,-0,-0,-0,0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,0,0,0,-0,-0,-0,-0,0,-0,-0,0,0,0,0,-2.19964132716776,0,-0,0,-0,0,-0,0,-0,-0
SN,0,-0,0,-0,0,0,-0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,-0,0,0,-0,0,-0,0,0,0,-0,-0,-0,-0,-0,0,0,-0,-0,-0,-2.41189682396228,-0,-0,-2.19964132716776,0,-0,-0,-0,-0,0,-0,0,0,-0
NclR,0,-0,-0,-0,-0,0,0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,0,0,-0,-0,0,-0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,-0,-0,0,-0,0,-0,0,0,0,2.42406040553131,0,0,0,0,-0
RN,0,-0,0,-0,0,0,0,-0,-0,-0,-0,-0,-0,0,0,0,-0,0,0,-0,-0,0,-0,0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,-0,-0
MB,-0,0,2.71519692452057,0,0,3.00401445004616,2.24519191721893,-0,0,0,-0,2.69962698037993,-0,0,0,-0,0,0,2.74472379221799,0,2.2774753777732,0,-0,0,0,0,-0,0,0,-0,-0,-0,-0,-0,0,2.2382022298411,0,0,2.27648746580137,2.75389162356216,2.50887803238877,0,-0,0,0,0,0,0,0,0,0,0
Pons,0,0,0,-0,0,0,0,-0,0,0,0,-0,-0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,-0,2.42406040553131,0,0,0,-0,0,0,0,0
Periv,0,0,-0,-0,-0,0,0,0,-0,-0,-0,-2.10325452812542,-2.40131339003425,-0,0,-0,-2.11805851103252,-0,0,-0,-0,-0,-0,-0,-0,0,0,-0,0,-0,-0,-0,-0,-0,-2.10043897904072,-0,0,0,0,-0,-0,0,0,0,0,0,-0,0,0,-0,0,0
Hyp,-0,0,-0,-0,-0,-0,-0,0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-2.28618064129029,-0,0,-2.27715236763829,-0,-0,-0,-0,-2.11828599385485,-0,0,-0,0,0,0,-0,-0,0,0,0,0,-0,-0,-0,-0,0,0,0,0,0,0,-0,0,0
Aud,0,2.21943275570975,2.60413962675409,0,0,0,0,-0,0,2.99088500754411,0,0,0,-0,-0,0,-0,-0,2.12728763764236,0,-0,-0,-0,-0,0,-0,-0,-0,-0,-2.451190178539,-0,-0,0,-0,0,3.20650678352088,0,0,-0,0,0,0,0,0,0,0,0,-0,-0,0,-0,-0
V,0,0,0,-0,0,0,-0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,-0,-0,0,0,0,0,-0,0,0,0,0,2.76082844449578,-0,0,-0,0,0,-0,0,0,0,0,-0,0,0
IC,-3.23826143590973,0,0,0,2.13168806154988,-0,-0,-0,0,0,-0,0,0,-0,-2.39519125809468,0,-0,0,0,0,0,-0,0,-0,-0,0,-0,-0,-0,-0,-2.75107915904869,-2.44400393502255,0,-0,-0,0,0,0,-0,0,0,-0,-0,-0,-0,0,0,0,0,-0,0,0
