Row,FP,OF,PL,IL,Cing,Th_PM,Th_SM,M1,M2,S1,S2,OB,AON,Otu,Pir,DPA,TT,Sept,Nacc,CP,Pall,VP,Cl,Amyg,ZI,I_dors,I_ventr,I_post,Gust,Visc,Perih,Ect,Ent,Temp,ParAss,RS,CA,DG,Sub,SC,PAG,VTA,SN,NclR,RN,MB,Pons,Periv,Hyp,Aud,V,IC
CP,-0,0,2.71908685566864,2.18494406249086,3.5019887550953,4.54817049919101,4.67619332100699,0,4.71990421524815,6.86279519922394,0,2.96002138420096,0,-0,-0,0,0,0,2.96969894472013,0,2.24779580762145,0,0,-0,0,2.54888881831974,2.96148172713797,-0,0,0,-0,0,0,2.38080819515276,2.07472279756261,5.33255739362374,2.57199137150693,0,0,3.95667537025352,2.53621045831737,0,-0,0,2.17118232609158,2.73161662574534,0,-0,-0,2.55520218496152,0,0
Pall,0,2.98956327828194,3.39983566191311,2.74815228284454,3.2246617060429,3.59260891462408,2.65972171258165,3.10465062760091,7.18868570988102,5.26744270139024,0,3.3576063437519,2.13560710363453,-0,-0,2.37220954441214,0,0,3.50347750589023,2.24779580762145,0,-0,0,-0,0,3.34042896706496,2.63156236944264,0,0,-0,-0,0,0,0,0,4.11313020711027,2.45565836349413,2.73954184294308,4.09837635652002,4.68478991398893,3.5706017645084,0,-0,2.14739003121892,0,4.79548069791425,0,-0,-0,0,0,0
VP,0,0,0,0,0,0,-0,-0,0,3.36545651017678,0,0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,-0,0,2.31504141270361,0,0,0,-0,-0,0,-0,0,0,0,0,0,2.31252109473378,0,0,-0,0,0,3.02193505789599,0,-0,-0,-0,0,0
Cl,-0,0,0,0,0,0,0,0,0,2.47808449264449,2.27380798253828,0,0,0,0,-0,-0,-0,0,0,0,0,0,-2.22379988101224,0,0,0,-0,0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,-0,-0,0,-0,0,-0,0,-0,-0,0,0
Amyg,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-2.60302530248612,-0,-0,0,-0,-0,-0,-0,-2.22379988101224,0,-0,-0,-4.30094786442811,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-2.1373660436148,-0,-0,-0,0,-0,-0,-0,0,0,-0,-0,-0,0,-0
ZI,-0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,2.34180037353329,0,0,0,0,0,-0,0,-0,0,-0,-2.58856775326591,-2.64475150655507,-0,-0,-0,0,0,-0,0,-0,-0,-0,-0,-0,-0,-0,-3.41938176642702,-0,-0,0,0,0,-0,-0,-2.18131760404167,-0
I_dors,-0,3.17352846586841,0,3.61832340268299,2.32295028335582,2.36020269345528,2.41856651576419,2.94619725127692,2.92025050221239,4.76599268642297,0,3.40586542265964,0,-0,0,2.19285109027159,0,0,0,2.54888881831974,3.34042896706496,0,0,-0,-0,0,-0,-0,0,-0,-0,0,0,-0,-0,2.74857891235002,0,0,2.85396651298023,0,2.34135036414413,0,0,0,0,0,0,0,0,0,0,0
I_ventr,-0,0,0,0,0,0,0,0,0,3.85388789297609,0,2.22453041297734,0,-0,-0,0,0,0,-0,2.96148172713797,2.63156236944264,2.31504141270361,0,-4.30094786442811,-2.58856775326591,-0,0,0,0,0,-2.10628141338859,0,0,-0,0,2.27830302498796,0,0,0,0,-0,-2.42731250992394,-0,0,0,-0,0,-0,-0,0,0,0
I_post,-0,-0,-0,-0,-0,-0,0,-0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,0,-0,0,0,-0,-0,-2.64475150655507,-0,0,0,-0,-0,-0,-0,0,-0,-0,0,0,-0,0,0,0,-2.08044340918049,-0,-0,-0,-0,-2.09313886412915,-0,-0,-0,-0,0
Gust,-0,-0,-0,-0,-0,-0,-0,0,0,2.30139404036586,3.3145562768815,-0,0,-0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,0,-0,0,0,-0,0,-2.12536070242261,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,0,0,-0,-0
Visc,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,-0,0,-0,0,0,-0,-0,0,0,-0,0,-0,-0,-0,-0,0,-0,0,0,-0,0,0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,0,0
Perih,-2.47192472760599,-2.40750073873119,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-2.10628141338859,-0,-0,-0,0,-0,-0,-2.58933398275822,0,0,-0,-0,-2.68946085898924,-0,-0,0,-0,0,-0,-0,0,-0,0,-0,-0,-2.32809305465656
Ect,0,-0,-0,-0,0,0,0,-0,-0,0,0,-0,-0,-0,-0,-0,-3.15993876296487,0,-0,0,0,-0,-0,-0,0,0,0,-0,0,0,-0,0,-0,-0,2.18284935794525,0,-0,-0,-2.84241360151662,-2.16325586503478,-0,0,-0,-0,-0,-2.27846949673857,-0,-0,0,0,0,-0
Ent,-0,-0,-0,0,0,2.25566290465045,0,0,-0,0,0,-0,0,-0,-0,0,0,0,0,0,0,0,-0,-0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,0,0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,0,0,0
Temp,-0,-0,-0,-0,0,-0,0,0,-0,0,0,-0,0,-2.27970130120929,-0,-0,-0,0,-0,2.38080819515276,0,-0,-0,-0,-0,-0,-0,-0,0,-0,-2.58933398275822,-0,-0,0,0,0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,-0,0,0,-0,-0
ParAss,0,0,0,0,0,0,2.42393936613785,0,0,0,0,0,-0,0,0,0,0,0,0,2.07472279756261,0,0,-0,0,0,-0,0,-0,0,-0,0,2.18284935794525,0,0,0,0,2.38195255056949,2.151651355567,2.60216632611269,0,0,0,-0,0,0,0,0,-0,-0,0,0,0
RS,0,3.75910097988919,3.8163676093831,4.35568869068121,5.31188829480449,2.83261341939053,2.32768382964517,2.6190115071647,5.84042083325938,4.59301382464631,3.51775099464856,3.11078881180867,0,-0,0,3.74109814180717,2.86070012354873,3.68097903518321,4.03598921846234,5.33255739362374,4.11313020711027,0,0,-0,-0,2.74857891235002,2.27830302498796,0,-0,0,0,0,0,0,0,0,0,0,4.06170853260132,2.74175511398067,2.43095328224434,0,-0,0,0,4.56449064407016,0,-0,-0,2.69340251427649,0,0
CA,0,2.21843504568599,0,0,2.78664267471537,0,0,0,0,2.6487888343525,0,0,0,-2.50139297736136,-0,0,0,0,0,2.57199137150693,2.45565836349413,0,-0,-0,-0,0,0,0,0,-0,-0,-0,0,-0,2.38195255056949,0,0,-0,0,0,0,0,-0,0,0,3.02759541817444,0,0,0,0,0,0
DG,-0,3.26885360194501,3.79494855062704,3.58855543620169,3.06780857411152,0,0,0,3.39280064824303,2.12964658069786,0,3.11963806610636,0,-0,-0,2.83613146919788,3.19893831129517,2.66779975988706,0,0,2.73954184294308,0,-0,-2.1373660436148,-0,0,0,-0,-2.12536070242261,-0,-0,-0,0,-0,2.151651355567,0,-0,0,0,0,0,0,-0,0,0,2.5835882367148,0,0,-0,0,0,0
Sub,-0,4.46313807976439,4.62158816048387,5.11095745106448,5.3719240302493,3.2479907927752,3.4283122918861,0,3.97346620780526,2.45694165983519,-0,0,0,0,0,4.5788184506778,2.46537495461477,4.45393045797564,2.37852666972756,0,4.09837635652002,0,-0,-0,-0,2.85396651298023,0,0,-0,-0,-2.68946085898924,-2.84241360151662,0,-0,2.60216632611269,4.06170853260132,0,0,0,0,0,0,-0,0,0,3.52772114186859,0,-0,-0,0,2.38466431340181,2.21231571727474
SC,-0,4.36167487627417,4.90066943947785,4.76470629538841,5.05136009225485,2.98075785148634,0,0,3.55291680067892,2.37179988073846,-0,2.49652442980763,0,0,0,4.7088243403787,2.86254816867809,5.04152706282179,4.08921002207822,3.95667537025352,4.68478991398893,2.31252109473378,-0,-0,-0,0,0,0,-0,-0,-0,-2.16325586503478,-0,-0,0,2.74175511398067,0,0,0,0,0,0,-0,0,0,4.06015467105458,-0,-0,0,2.2646829891022,0,0
PAG,-0,2.26532476827513,3.4463986797945,3.80973681065873,2.77721816446505,2.97989611704698,2.10450665344379,0,3.46353727989811,0,-0,2.1946479550751,0,0,-0,3.16652345291661,0,3.89426972855497,3.11432560648888,2.53621045831737,3.5706017645084,0,0,-0,-0,2.34135036414413,-0,0,-0,-0,-0,-0,-0,-0,0,2.43095328224434,0,0,0,0,0,0,-2.06921423822307,2.51286359712659,0,3.31327826780618,0,-0,0,0,0,2.67331741496786
VTA,-0,-0,0,0,0,0,0,0,0,2.15773773987597,-0,0,0,-0,-0,0,0,-0,0,0,0,0,-0,0,-0,0,-2.42731250992394,-2.08044340918049,-0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,-2.3761168402104,0,0,0,2.65075511634174,0,-0,0,0,-0
SN,-2.42520166478151,-0,-0,-0,0,0,-0,-0,-0,-2.94853865338746,-2.30846257955524,-0,0,-0,-0,0,0,0,-0,-0,-0,-0,-0,-0,-3.41938176642702,0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-2.06921423822307,-2.3761168402104,0,-0,-0,-0,-0,-0,-0,-0,0,-0
NclR,-0,-0,0,-0,-0,0,-0,-0,0,0,-0,0,-0,0,-0,-0,-0,0,0,0,2.14739003121892,0,0,-0,-0,0,0,-0,-0,-0,0,-0,0,-0,0,0,0,0,0,0,2.51286359712659,0,-0,0,0,0,2.86869942625703,-0,-0,0,0,-0
RN,-0,-0,0,-0,-0,0,0,-0,0,0,-0,0,-0,0,-0,-0,0,-0,2.42395454432967,2.17118232609158,0,0,-0,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,-0,0,-0,0
MB,0,2.34426277830525,3.87905854834128,0,3.40318882785403,3.64867995037175,2.24239463296484,0,3.07199707815053,0,-0,3.01142805689184,-0,0,-0,0,0,0,2.86248560443777,2.73161662574534,4.79548069791425,3.02193505789599,0,0,0,0,-0,-0,-0,-0,-0,-2.27846949673857,-0,-0,0,4.56449064407016,3.02759541817444,2.5835882367148,3.52772114186859,4.06015467105458,3.31327826780618,0,-0,0,0,0,0,-0,0,2.62162846670194,2.42031566471617,0
Pons,-0,-0,-0,-0,0,0,0,-0,0,-0,-2.66682459004517,-0,-0,0,0,-0,-2.12484433733808,0,-0,0,0,0,-0,0,0,0,0,-2.09313886412915,-0,-0,0,-0,-0,0,0,0,0,0,0,-0,0,2.65075511634174,-0,2.86869942625703,0,0,0,-2.33080567161451,-0,0,0,0
Periv,0,0,0,0,-0,-0,-0,-0,0,-0,-0,-0,0,0,-0,0,0,-0,-0,-0,-0,-0,0,-0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,-0,-0,-0,0,-0,-0,-0,-0,-2.33080567161451,0,0,-0,0,-0
Hyp,-0,0,0,0,-0,-0,-0,0,0,0,0,-0,0,-0,-0,0,-0,-0,0,-0,-0,-0,-0,-0,-0,0,-0,-0,0,0,0,0,-0,0,-0,-0,0,-0,-0,0,0,-0,-0,-0,-0,0,-0,0,0,-0,0,-0
Aud,0,2.3276177285501,3.05906793715899,0,2.67730550850933,0,2.87805224827822,0,2.20432665200094,3.05179751740188,0,0,0,-0,-0,0,0,0,0,2.55520218496152,0,-0,-0,-0,-0,0,0,-0,0,-0,-0,0,0,0,0,2.69340251427649,0,0,0,2.2646829891022,0,0,-0,0,0,2.62162846670194,0,-0,-0,0,0,0
V,0,0,3.01044388201321,2.8856674962593,2.32551280638859,-0,-0,0,3.62041548449046,2.15869035684628,0,0,0,0,0,0,0,0,3.0800060565492,0,0,0,0,0,-2.18131760404167,0,0,-0,-0,0,-0,0,0,-0,0,0,0,0,2.38466431340181,0,0,0,0,0,-0,2.42031566471617,0,0,0,0,0,-0
IC,-0,2.30006390728654,2.794185004173,2.38167243112094,0,0,-0,-0,0,0,-0,0,0,-0,-0,2.21960285819437,0,0,0,0,0,0,0,-0,-0,0,0,0,-0,0,-2.32809305465656,-0,0,-0,0,0,0,0,2.21231571727474,0,2.67331741496786,-0,-0,-0,0,0,0,-0,-0,0,-0,0
