Row,FP,OF,PL,IL,Cing,Th_PM,Th_SM,M1,M2,S1,S2,OB,AON,Otu,Pir,DPA,TT,Sept,Nacc,CP,Pall,VP,Cl,Amyg,ZI,I_dors,I_ventr,I_post,Gust,Visc,Perih,Ect,Ent,Temp,ParAss,RS,CA,DG,Sub,SC,PAG,VTA,SN,NclR,RN,MB,Pons,Periv,Hyp,Aud,V,IC
DPA,-0,-0,-0,0,-0,0,0,-0,0,-0,-0,-0,0,0,-0,0,-0,0,0,-0,-0,-0,-0,0,0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,2.03180728610519,2.4832274631591,0,2.44277733875035,0,0,-0,0,0,-0,-0,-0,0,0,0
TT,-0,-0,-0,-0,-0,0,2.52584831081912,0,0,0,-0,-0,0,0,-0,-0,0,-0,-0,-0,-0,-0,0,0,0,0,-0,0,-0,-0,0,0,0,-0,-0,0,0,3.58298843595517,0,2.28389973034427,0,0,0,-0,0,0,-0,-0,-0,-0,-0,0
Sept,0,0,0,0,0,2.33939945998043,0,0,2.40306708262143,0,0,0,0,0,0,0,-0,0,0,-0,-0,-2.10794952072169,-0,0,-0,0,0,-0,-0,-0,0,0,0,0,0,2.5910658906301,2.01336648512215,2.96023890442471,3.09603452873281,0,0,0,0,0,0,2.04956900036456,0,-0,-0,0,0,0
Nacc,-0,0,0,0,0,0,0,-0,2.1913826699193,-0,0,2.3133089910015,0,-0,-0,0,-0,0,0,-0,0,-0,-0,-0,0,0,-0,-0,-0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,-0,0,0,0,-0,0,-0,0,0,2.35429191654067
CP,-0,-0,0,0,0,0,0,0,2.63713107131131,3.45588220044238,0,0,-0,0,-0,-0,-0,-0,-0,0,2.7049930256375,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,0,0,0,0,3.44570293650861,0,0,0,0,0,-0,-0,0,-0,0,0,-2.9603019777083,-0,0,0,0
Pall,0,0,0,0,0,0,-0,2.29738224434951,2.90732641345901,2.18730467537398,0,0,0,0,-0,-0,-0,-0,0,2.7049930256375,0,-0,-0,0,-0,0,0,-0,0,0,0,0,0,0,0,2.26194239463001,0,0,2.75586117150377,2.94382759769701,3.2258436177128,0,-0,0,-0,0,0,-0,-0,0,0,0
VP,-0,-0,-0,-0,-0,-0,-0,0,-0,0,-0,-0,-0,-0,-0,-0,-0,-2.10794952072169,-0,-0,-0,0,0,-0,-0,-0,-0,-0,0,0,-0,0,0,-0,0,0,-2.01565125759562,0,0,0,0,-0,-0,0,0,0,0,-0,-0,-0,0,0
Cl,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,-0,0,-0,-0,-0,0,-0,-0,-0,-0,0,0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-2.33387119533491,-0,-0,-0,-0,-0,-0,-2.17971197354758,-0,-0,0,-0,0,0,-0
Amyg,-0,-0,0,0,-0,0,-0,0,-0,-0,-0,0,-0,-0,-0,0,0,0,-0,-0,0,-0,-0,0,-0,-0,-2.05047029896849,0,-0,0,-0,0,-0,-0,-0,-0,-2.78851931662192,-0,-0,-0,-0,-0,-0,0,0,-0,0,-0,-0,-0,-0,-0
ZI,0,0,0,0,-0,-0,-0,-0,0,-0,0,0,0,-2.26411461206492,-0,0,0,-0,0,0,-0,-0,-0,-0,0,-0,-0,-2.27692345678339,-0,-0,0,0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,0,-0,0,-0,-0,-0,-0,-0
I_dors,-2.21969744973504,-0,-0,0,-0,-0,0,0,0,0,-0,0,0,-0,-0,-0,0,0,0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,-0,0,0,-0,-0,0,0,-0,-0,-0,0,0,-0,0,0
I_ventr,-2.60550073857625,-0,-0,0,-0,0,0,-0,0,0,0,-0,0,-0,-0,-0,-0,0,-0,-0,0,-0,-0,-2.05047029896849,-0,-0,0,-0,-0,-0,-2.06495040356374,-0,0,-2.33443539102062,0,0,-0,0,-0,0,0,0,-0,-0,0,-0,-0,-0,-0,0,0,-0
I_post,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-2.41305557783579,0,0,0,-0,-0,0,-0,-0,-0,-0,-0,-0,0,-2.27692345678339,-0,-0,0,0,-0,-0,0,0,-0,2.94845352470656,0,-0,-0,-0,0,0,-0,0,-0,0,-0,0,-0,-0,-0,0,0
Gust,-3.49805878703899,-0,-0,-0,-0,-0,-0,0,-0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,-0,-0,-0,-0,0,0,0,-3.06578200230721,-2.35050859444504,-0,-0,0,-0,-0,-0,0,0,0,-0,-0,-0,-0,-0,0,0,0,-0,-0,-0
Visc,-0,-0,0,-0,0,-0,0,0,0,0,0,-0,0,-0,-0,-0,-0,-0,0,-0,0,0,-0,0,-0,-0,-0,-0,0,0,-0,-0,-0,0,0,0,0,0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
Perih,-0,-0,-0,0,-0,-0,0,0,0,0,-0,0,0,-0,-0,-0,0,0,0,-0,0,-0,-0,-0,0,-0,-2.06495040356374,-0,-3.06578200230721,-0,0,-0,-0,-2.19801573402788,0,-0,-0,-0,-0,-0,-0,0,0,-0,0,-0,0,-0,0,-2.94338679424877,-0,-2.63164833380586
Ect,0,0,0,-0,-0,-0,0,0,0,0,0,-0,-0,-0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,-2.35050859444504,-0,-0,0,-0,-0,0,0,-0,-0,-2.33492842504375,-0,-0,0,0,0,0,0,0,0,0,-0,-0,-0
Ent,0,0,0,0,0,2.37665446880019,2.29278920143197,0,-0,0,-0,0,0,-0,-0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,2.07785680131389,0
Temp,0,-0,-0,-0,-0,-0,-0,-0,0,0,0,-0,-0,-0,-2.3454689350914,0,-0,0,-0,0,0,-0,-0,-0,-0,-0,-2.33443539102062,-0,-0,0,-2.19801573402788,-0,0,0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,-0,0,0,-0,-0,0,-0
ParAss,0,-0,0,0,0,-0,0,0,0,-0,0,-0,-0,0,-0,0,-0,0,0,0,0,0,-0,-0,-0,-0,0,2.94845352470656,0,0,0,0,0,-0,0,0,0,0,2.12433843275379,0,-0,-0,-0,0,-0,0,0,-0,0,-0,-0,0
RS,0,0,0,2.08666298489645,2.0665484775776,-0,0,0,2.74262352359741,0,2.61422096064435,0,0,0,0,0,0,2.5910658906301,0,3.44570293650861,2.26194239463001,0,-0,-0,-0,-0,0,0,-0,0,-0,0,0,-0,0,0,0,0,2.69428349715562,2.13011898099384,2.09851706177708,-0,-2.04460104560795,-0,-0,2.80832671499487,0,-0,0,0,-0,-0
CA,0,2.6089897818917,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,2.01336648512215,0,0,0,-2.01565125759562,-0,-2.78851931662192,-0,0,-0,-0,-0,0,-0,-0,0,-0,0,0,0,0,0,0,0,-0,-0,-0,0,0,0,-0,-0,0,-0,-0
DG,-0,3.00779581020986,0,2.67550863874991,2.50574077507698,0,0,-0,2.40598150160069,0,0,0,2.40479031182942,0,-0,2.03180728610519,3.58298843595517,2.96023890442471,0,0,0,0,-2.33387119533491,-0,-0,-0,0,-0,-0,0,-0,-0,0,-0,0,0,0,0,0,-0,0,-0,-0,-0,0,0,-0,-0,-0,0,-0,0
Sub,-0,0,3.32201460379999,2.59155118469899,2.3424026229698,2.63379121421832,2.26462511066781,0,2.11177145912709,0,-0,2.17319384704418,-0,0,-0,2.4832274631591,0,3.09603452873281,0,0,2.75586117150377,0,-0,-0,0,0,-0,-0,0,-0,-0,-2.33492842504375,0,-0,2.12433843275379,2.69428349715562,0,0,0,-0,-0,-0,-0,0,-0,0,0,0,0,-0,0,0
SC,-0,0,2.43783107521282,2.50091769972293,2.86058151622999,0,0,0,2.55938977711301,0,-0,2.67878820363783,-0,0,0,0,2.28389973034427,0,0,0,2.94382759769701,0,-0,-0,-0,0,0,0,0,0,-0,-0,0,0,0,2.13011898099384,0,-0,-0,0,0,0,-0,0,-0,2.6370871403681,0,-0,0,0,0,-0
PAG,-0,0,2.39479178680646,2.01889867488179,0,0,0,0,2.37320924969895,0,-0,2.47105049337094,-0,0,-0,2.44277733875035,0,0,0,0,3.2258436177128,0,-0,-0,-0,-0,0,0,0,-0,-0,-0,0,-0,-0,2.09851706177708,0,0,-0,0,0,0,-0,0,-0,0,0,-0,0,2.37975247631505,-0,0
VTA,-0,-0,-0,0,0,0,-0,0,-0,0,0,-0,-0,-0,0,0,0,0,0,-0,0,-0,-0,-0,-0,-0,0,-0,-0,-0,0,0,0,-0,-0,-0,-0,-0,-0,0,0,0,-0,0,0,0,0,0,-0,0,-0,-0
SN,-0,-0,-0,-0,-0,-0,-0,-0,0,-2.58784389849328,0,-0,-0,-0,-0,0,0,0,-0,-0,-0,-0,-0,-0,-0,0,-0,0,-0,-0,0,0,-0,-0,-0,-2.04460104560795,-0,-0,-0,-0,-0,-0,0,-0,0,-0,-0,-0,-0,-0,-0,-0
NclR,0,-0,0,-0,0,-0,0,-0,-0,-0,-0,-0,0,0,-0,-0,-0,0,0,0,0,0,-0,0,0,0,-0,-0,-0,-0,-0,0,0,-0,0,-0,-0,-0,0,0,0,0,-0,0,0,0,2.58319921238157,0,-0,0,-0,-0
RN,-0,-0,0,-0,0,-0,0,-0,-0,-0,-0,-0,-0,0,-0,0,0,0,0,-0,-0,0,-2.17971197354758,0,0,-0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,-0,-0,-0,0,0,0,0,0,0,0,-0,-0,-0,-0
MB,-0,-0,2.23861050191736,0,0,0,0,0,2.27326277753465,-0,-0,0,0,0,-2.02255257042324,0,0,2.04956900036456,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,-0,0,2.80832671499487,0,0,0,2.6370871403681,0,0,-0,0,0,0,0,-0,-0,2.17769930654127,-0,0
Pons,0,0,0,-0,0,0,0,-0,-0,0,-0,0,-0,0,0,-0,-0,0,-0,0,0,0,-0,0,0,-0,-0,0,0,-0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,2.58319921238157,0,0,0,-0,0,0,0,-0
Periv,0,0,-0,-0,0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-2.9603019777083,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,0,-0,-0,-0,-0,0,-0,-0,0,-0,0,0,-0,-0,0,0,-0,0,-0
Hyp,-0,0,-0,-0,-0,-0,-0,2.20055891210551,0,0,-0,-0,-0,-2.12450938244429,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,0,-0,0,0,0,-0,0,0,-0,-0,0,0,0,-0,-0,-0,-0,-0,0,0,0,-0,0,0
Aud,0,0,0,0,0,0,0,0,0,0,-0,-0,0,-0,-3.0159253718538,0,-0,0,0,0,0,-0,0,-0,-0,-0,0,-0,-0,-0,-2.94338679424877,-0,0,-0,-0,0,0,0,-0,0,2.37975247631505,0,-0,0,-0,2.17769930654127,0,-0,-0,0,0,0
V,-0,0,2.02949431419315,0,0,-0,-0,-0,0,-0,-0,-0,-0,0,0,0,-0,0,0,0,0,0,0,-0,-0,0,0,0,-0,-0,-0,-0,2.07785680131389,0,-0,-0,-0,-0,0,0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,-0
IC,-0,0,2.55426816027303,0,2.21639516502141,-0,-0,-0,0,-0,-0,0,0,-2.29289545403066,-0,0,0,0,2.35429191654067,0,0,0,-0,-0,-0,0,-0,0,-0,-0,-2.63164833380586,-0,0,-0,0,-0,-0,0,0,-0,0,-0,-0,-0,-0,0,-0,-0,0,0,-0,0
