Row,FP,OF,PL,IL,Cing,Th_PM,Th_SM,M1,M2,S1,S2,OB,AON,Otu,Pir,DPA,TT,Sept,Nacc,CP,Pall,VP,Cl,Amyg,ZI,I_dors,I_ventr,I_post,Gust,Visc,Perih,Ect,Ent,Temp,ParAss,RS,CA,DG,Sub,SC,PAG,VTA,SN,NclR,RN,MB,Pons,Periv,Hyp,Aud,V,IC
S2,0,-0,-0,0,0,0,2.21447349773038,0,0,2.55208729755469,0,-0,0,-0,0,0,-0,-0,2.36206298198636,0,0,0,2.14973007089576,-0,0,0,0,-0,3.02640715192852,0,-0,0,0,0,0,2.6799321870557,0,0,-0,-0,-0,-0,-2.07008198560454,-0,-0,-0,-0,-0,-0,0,-0,-0
OB,-0,0,2.25510636191862,0,0,3.41187089943044,3.66166359165479,0,3.0757339896703,2.20226308201689,-0,0,0,0,-0,0,0,0,2.78770618886215,2.56045881529538,2.48437865845755,-0,0,0,-0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,2.4773266356061,0,0,0,2.30289938947259,2.41485515768054,0,-0,-0,0,3.64088090716308,-0,-0,-0,0,0,0
AON,-0,0,2.47236868668732,0,0,3.14360771720178,4.10222749498986,-0,0,2.1122256071248,0,0,0,-0,0,-0,0,0,0,0,0,-0,0,-0,0,0,0,-0,0,0,0,-0,-0,0,-0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,0,0,-0
Otu,0,-0,0,0,-0,-0,-0,-0,-0,0,-0,0,-0,0,0,0,-0,-0,-0,0,-0,-0,-0,-2.21131026268062,-0,-2.14096962066842,-0,-0,-0,-0,-0,-0,-0,-2.91245364212844,-0,-0,-0,-0,0,0,0,-0,-0,0,0,0,-0,-0,-2.08691383671179,-0,-0,-0
Pir,-2.11792908979981,-0,-0,-0,-0,-0,-0,0,-2.86937991808889,0,0,-0,0,0,0,-0,-0,-0,-0,-0,-0,0,-0,-2.60932274599384,-0,-0,-0,-0,-0,0,-0,-0,0,-0,0,0,-0,-0,0,0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,0,-0
DPA,-0,0,0,0,0,3.50191044289959,4.10378758017457,-0,0,3.16113735126615,0,0,-0,0,-0,0,0,0,2.10901446115969,0,0,-0,0,-0,0,2.7095723041132,0,-0,-0,0,-0,-0,0,-0,-0,3.67002711047859,0,2.13040095666494,4.05672140813915,3.32914450332041,2.49970261048541,0,0,-2.17149469155278,0,0,-0,-0,-0,0,2.07640396953565,0
TT,-0,0,2.10920819899006,0,2.41609505434578,4.59607284646603,3.94847295571799,-0,0,2.13989295545916,-0,0,0,-0,-0,0,0,0,0,0,0,-0,0,-0,0,0,0,-0,0,0,-0,-2.63253018314294,0,-0,-0,2.41796025630653,0,0,0,0,0,0,0,-0,-0,0,-2.5089709942254,-0,-0,0,0,-0
Sept,0,2.54719470803662,3.42097674764586,2.70046587260967,2.57701336269165,3.206742600801,2.28347776939326,0,4.56381681910618,3.89651550621048,-0,0,0,-0,-0,0,0,0,3.26439701279722,0,0,-0,0,0,0,0,0,-0,-2.33336802606121,-0,0,0,0,0,0,2.94125729925256,0,2.63026855212337,2.70613373213817,3.93899726016889,0,-0,0,0,-0,0,-0,-0,-0,0,0,0
Nacc,-0,2.67215330101477,2.95298234407203,4.04110040423793,3.9718461183431,4.11811445030356,3.29781474658246,0,2.43781013654682,3.99498683462325,2.36206298198636,2.78770618886215,0,-0,-0,2.10901446115969,0,3.26439701279722,0,2.86775092131122,3.27288735414809,0,0,-0,0,0,-0,-0,-0,-0,-0,0,0,-0,0,2.88286300867351,0,0,2.78200693468066,4.16985064701829,3.1912115989129,0,-0,0,0,2.1285138532995,-0,-0,0,0,2.88416322684322,0
CP,-0,0,2.75658907266236,0,3.48462093726783,4.24261204592226,4.07440708362058,0,4.69200920188868,6.294710011644,0,2.56045881529538,0,0,-0,0,0,0,2.86775092131122,0,2.24779580762145,0,0,-2.3015656485306,2.42442889359558,0,2.25555242817334,-0,-0,-0,-0,0,0,0,0,4.25289893930549,0,0,0,4.29684662389836,2.53237774579486,0,-0,-0,0,2.4885711801118,0,-0,-0,0,0,0
Pall,0,2.78276921679875,3.13502504320652,0,2.56432166762472,3.59260891462408,2.22648798092601,0,6.19725079194043,5.67474799680903,0,2.48437865845755,0,-0,-0,0,0,0,3.27288735414809,2.24779580762145,0,-0,0,-0,0,2.96566438950986,2.18307134033612,0,0,-0,-0,0,0,0,0,3.59538138189826,0,2.40278237673186,3.49615373476696,4.42240727149743,3.42221986738923,0,-0,0,0,4.99318004867493,0,-0,0,0,0,0
VP,0,-0,-0,0,0,-0,-0,-0,-0,3.4942225211403,0,-0,-0,-0,0,-0,-0,-0,0,0,-0,0,0,-0,-0,0,0,-0,0,-0,-0,-0,0,-0,0,0,-0,-0,0,0,0,0,-0,0,0,0,2.09611087771899,-0,-2.30440728911304,-0,0,0
Cl,-0,-0,-0,-0,-0,0,0,0,0,0,2.14973007089576,0,0,-0,-0,0,0,0,0,0,0,0,0,-3.03344246141048,-0,0,0,-0,0,-0,-2.13168467075659,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,0,-0
Amyg,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-2.21131026268062,-2.60932274599384,-0,-0,0,-0,-2.3015656485306,-0,-0,-3.03344246141048,0,-0,-0,-4.76136206006688,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,-0,-0,-0,-0,-0
ZI,-0,0,0,0,0,-0,0,-0,0,0,0,-0,0,-0,-0,0,0,0,0,2.42442889359558,0,-0,-0,-0,0,-0,-0,-2.07729331489536,-0,-0,0,0,0,-0,-0,-0,-0,-0,0,-0,-0,0,-2.8218542033594,0,0,0,0,0,-0,-0,-2.33404187561666,-0
I_dors,-2.44917771725363,0,0,2.13027496559535,0,0,2.0720768109445,2.13680197873482,2.12689374331827,4.71140209687009,0,0,0,-2.14096962066842,-0,2.7095723041132,0,0,0,0,2.96566438950986,0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0
I_ventr,-0,0,0,0,0,0,0,0,0,2.78975700271882,0,0,0,-0,-0,0,0,0,-0,2.25555242817334,2.18307134033612,0,0,-4.76136206006688,-0,-0,0,-0,0,0,-2.58653146608234,-0,0,-0,-0,2.26773018644949,-0,0,-0,-0,-2.72217217625313,-0,-0,-0,-0,-0,0,-0,-2.75141390459327,0,0,0
I_post,-0,-0,-0,-0,-2.41626587013222,-0,-0,-0,-2.51374741915756,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-2.07729331489536,-0,-0,0,0,-0,-2.36307595355808,-0,0,-0,-0,0,-0,-0,-0,-0,0,-0,0,-0,-0,-0,-0,-0,-0,-0,0,-0
Gust,-0,-2.14192405267008,-0,-0,-0,-0,-0,0,0,0,3.02640715192852,-0,0,-0,-0,-0,0,-2.33336802606121,-0,-0,0,0,0,-0,-0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-2.70012395983113,-0,-0,-0,-0,-0,-0,-2.3196515660285,-0,-0,-0,0,-0,-0,-0
Visc,-0,-0,0,0,0,-0,-0,-0,-0,0,0,-0,0,-0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,0,0,-0,-0,0,-0,-0,0,0,-0,-0,-0,-0,-2.14336019068449,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
Perih,-2.80505827751912,-2.14501154044699,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,-0,-2.13168467075659,-0,0,-0,-2.58653146608234,-2.36307595355808,-0,-0,0,-0,-0,-0,2.22634012974993,0,-0,-0,-2.68946085898924,-2.10722211999486,-0,0,-0,0,0,-0,0,-0,0,-0,-0,-2.22133127486765
Ect,0,-0,-0,-0,-0,-0,0,-0,-0,0,0,-0,-0,-0,-0,-0,-2.63253018314294,0,0,0,0,-0,-0,-0,0,0,-0,-0,-0,-0,-0,0,-0,-0,2.28032887465819,0,-0,-0,-3.2426831407703,-0,-0,0,-0,0,-0,-0,-0,-0,0,0,-0,-0
Ent,-0,-0,-0,0,0,0,0,-0,-0,0,0,-0,-0,-0,0,0,0,0,0,0,0,0,-0,-0,0,-0,0,0,-0,0,-0,-0,0,-0,0,2.34798649610765,0,0,-0,-0,-0,0,-2.09127475997313,-0,-0,-0,-0,-0,0,0,0,0
Temp,0,-0,-0,-0,0,-0,-0,0,-0,0,0,-0,0,-2.91245364212844,-0,-0,-0,0,-0,0,0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,0,0,0,-0
ParAss,0,-0,0,0,0,0,2.35856423877652,0,0,0,0,-0,-0,-0,0,-0,-0,0,0,0,0,0,-0,0,-0,-0,-0,-0,0,-0,2.22634012974993,2.28032887465819,0,0,0,0,2.13194931784019,0,2.12126104047939,0,0,-0,0,0,0,0,0,-2.7573030473632,-0,0,0,0
RS,0,3.68390634256284,3.49614535909887,4.02609013310443,4.71087292284252,3.08523780904859,0,2.47237346535916,4.90272691806996,4.26910246532192,2.6799321870557,2.4773266356061,0,-0,0,3.67002711047859,2.41796025630653,2.94125729925256,2.88286300867351,4.25289893930549,3.59538138189826,0,0,-0,-0,0,2.26773018644949,0,0,0,0,0,2.34798649610765,-0,0,0,0,0,3.2122723681768,0,2.20452687665736,0,-0,0,-0,3.38809572728859,0,-0,-0,2.50050154348713,0,0
CA,0,0,0,0,0,0,0,0,2.47956632866996,0,0,0,0,-0,-0,0,0,0,0,0,0,-0,-0,-0,-0,0,-0,-0,-0,0,-0,-0,0,-0,2.13194931784019,0,0,-0,0,0,0,-0,-0,0,0,2.59758768881016,0,0,0,0,0,0
DG,-0,3.07296407602057,3.32608808409374,2.60532472383564,2.47304122535471,0,0,0,3.18492789194684,0,0,0,0,-0,-0,2.13040095666494,0,2.63026855212337,0,0,2.40278237673186,-0,-0,-0,-0,-0,0,-0,-2.70012395983113,-0,-0,-0,0,-0,0,0,-0,0,0,0,0,-0,-0,0,0,2.54358021661975,0,0,-0,2.37862568296802,0,0
Sub,-0,2.98406416486435,3.00271680479899,4.2324201470679,3.8339997257891,2.79319964545247,2.42092105273839,0,3.16641049271535,0,-0,0,0,0,0,4.05672140813915,0,2.70613373213817,2.78200693468066,0,3.49615373476696,0,-0,-0,0,0,-0,-0,-0,-0,-2.68946085898924,-3.2426831407703,-0,-0,2.12126104047939,3.2122723681768,0,0,0,0,0,0,-2.4671562580672,0,0,3.5593723434281,0,0,-0,0,2.13103653300987,0
SC,-0,2.76215164354083,3.75296311379299,4.31479450388694,4.88276378493771,2.98075785148634,0,0,2.84490328993415,2.08196129786713,-0,2.30289938947259,-0,0,0,3.32914450332041,0,3.93899726016889,4.16985064701829,4.29684662389836,4.42240727149743,0,-0,-0,-0,0,-0,-0,-0,-0,-2.10722211999486,-0,-0,-0,0,0,0,0,0,0,0,0,-0,0,0,3.98182778536386,-0,-0,0,0,2.34143657250159,0
PAG,-0,2.84832116793664,2.8983484168602,3.2722952942262,2.74011917842127,2.43246506527969,0,0,2.66896985552817,2.24937598174545,-0,2.41485515768054,-0,0,-0,2.49970261048541,0,0,3.1912115989129,2.53237774579486,3.42221986738923,0,-0,-0,-0,0,-2.72217217625313,0,-0,-0,-0,-0,-0,-0,0,2.20452687665736,0,0,0,0,0,0,-0,0,0,3.31327826780618,-0,-0,-0,0,0,0
VTA,-0,-0,0,0,0,0,0,0,0,2.14942474993401,-0,0,-0,-0,0,0,0,-0,0,0,0,0,-0,-0,0,0,-0,-0,-0,-2.14336019068449,0,0,0,-0,-0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,-0,0,0,-0
SN,-0,-0,-0,-0,-0,-0,-2.22702048326274,-0,-0,-2.45062104009816,-2.07008198560454,-0,-0,-0,-0,0,0,0,-0,-0,-0,-0,-0,-0,-2.8218542033594,0,-0,0,-0,-0,-0,-0,-2.09127475997313,-0,0,-0,-0,-0,-2.4671562580672,-0,-0,-0,0,-0,-0,-0,-0,-0,-2.10803476169527,-0,-0,-0
NclR,-0,-0,-0,-0,-0,0,-0,-0,-0,0,-0,-0,-0,0,-0,-2.17149469155278,-0,0,0,-0,0,0,-0,-0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,-0,-0,0,0,0,2.36728302542003,0,0,0,0,-0
RN,-0,-0,-0,0,0,0,0,-0,0,0,-0,0,-0,0,-0,0,-0,-0,0,0,0,0,-0,0,0,0,-0,-0,-2.3196515660285,-0,0,-0,-0,-0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,-0,-0,0,0,0
MB,-0,0,3.02181720913995,0,0,3.03111691925281,2.33323199160883,-0,0,0,-0,3.64088090716308,-0,0,-0,0,0,0,2.1285138532995,2.4885711801118,4.99318004867493,0,-0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,3.38809572728859,2.59758768881016,2.54358021661975,3.5593723434281,3.98182778536386,3.31327826780618,0,-0,0,0,0,0,-0,0,2.40309656491688,0,0
Pons,-0,-0,-0,-0,0,0,0,-0,0,0,-0,-0,-0,-0,0,-0,-2.5089709942254,-0,-0,0,0,2.09611087771899,-0,0,0,0,0,-0,-0,-0,0,-0,-0,0,0,0,0,0,0,-0,-0,0,-0,2.36728302542003,0,0,0,-0,-0,0,0,0
Periv,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-2.7573030473632,-0,0,0,0,-0,-0,0,-0,0,-0,-0,-0,0,0,-0,0,-0
Hyp,-0,0,0,-0,-0,-0,-0,0,-0,0,-0,-0,-0,-2.08691383671179,-0,-0,-0,-0,0,-0,0,-2.30440728911304,-0,-0,-0,-0,-2.75141390459327,-0,0,-0,0,0,0,0,-0,-0,0,-0,-0,0,-0,-0,-2.10803476169527,0,-0,0,-0,0,0,-0,0,-0
Aud,0,0,0,0,2.42924087440023,0,2.09069809287013,0,2.35684419246084,2.1130239352396,0,0,0,-0,-0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,-0,-0,0,0,0,0,2.50050154348713,0,2.37862568296802,0,0,0,0,-0,0,0,2.40309656491688,0,-0,-0,0,0,0
V,0,0,2.60717094669719,2.8388703980774,2.63979554112691,-0,-0,0,2.56844170518979,0,-0,0,0,-0,0,2.07640396953565,0,0,2.88416322684322,0,0,0,0,-0,-2.33404187561666,0,0,0,-0,-0,-0,-0,0,0,0,0,0,0,2.13103653300987,2.34143657250159,0,0,-0,0,0,0,0,0,0,0,0,-0
IC,-0,0,2.82546272134821,0,0,0,-0,-0,0,-0,-0,0,-0,-0,-0,0,-0,0,0,0,0,0,-0,-0,-0,0,0,-0,-0,-0,-2.22133127486765,-0,0,-0,0,0,0,0,0,0,0,-0,-0,-0,0,0,0,-0,-0,0,-0,0
