Row,FP,OF,PL,IL,Cing,Th_PM,Th_SM,M1,M2,S1,S2,OB,AON,Otu,Pir,DPA,TT,Sept,Nacc,CP,Pall,VP,Cl,Amyg,ZI,I_dors,I_ventr,I_post,Gust,Visc,Perih,Ect,Ent,Temp,ParAss,RS,CA,DG,Sub,SC,PAG,VTA,SN,NclR,RN,MB,Pons,Periv,Hyp,Aud,V,IC
VP,0,0,0,0,0,0,0,-0,-0,0,-0,0,0,-0,0,2.77569366825559,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,-0,-0,-0,-0,-0,0,0,0,-0,-0,-0,0,0,0,0,0,-0,0,0,0,0,0
Cl,0,0,0,0,0,0,0,-0,-0,-0,0,0,-0,0,0,0,0,0,2.6974483793503,0,0,0,0,-0,2.38371223470003,2.4667266772286,2.96717007897102,0,-0,0,-0,-0,0,-0,0,0,0,-0,-0,-0,-0,0,-0,-0,0,0,0,-0,-0,-0,-0,-0
Amyg,-0,-0,-0,-0,-0,0,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,0,0,-0,-0,-3.29352670898608,-0,-2.36502842631158,0,-0,0,0,0,-0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,-0,0
ZI,-0,-0,0,-0,0,0,0,0,0,0,0,-0,-0,0,-0,-0,-0,-0,0,0,0,0,2.38371223470003,0,0,0,0,0,2.08943835700669,0,-0,-0,-0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,-0,0,-0,0,2.32172817319644,0
I_dors,0,2.29495540849981,0,0,0,0,0,0,-0,2.07791184224505,2.72152772631905,0,0,0,0,0,0,0,0,0,-0,0,2.4667266772286,-0,0,0,0,-0,0,0,0,-0,0,-0,0,0,-0,-0,-0,-0,-0,2.22831347956491,0,0,0,0,0,-0,-0,-0,-0,-0
I_ventr,0,0,0,0,0,-0,-0,0,0,0,0,0,-0,-0,0,2.07975110498804,2.73097951507997,0,0,0,-0,0,2.96717007897102,-0,0,0,0,-0,0,0,-0,0,-0,-0,0,-0,-0,-2.0881491934616,-0,0,-0,-0,0,0,0,0,0,0,-0,-0,-0,-0
I_post,0,2.22170379351263,-0,0,0,-0,0,-0,-0,-0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,-3.29352670898608,0,-0,-0,0,-0,0,-0,-0,0,-0,-0,-0,-0,-0,0,-0,-0,0,0,0,0,0,0,-0,0,-0,-0,-0
Gust,2.26346889479499,-0,0,-0,0,0,0,0,0,0,2.46207938183105,0,0,0,-0,0,0,-0,0,0,-0,-0,-0,-0,2.08943835700669,0,0,-0,0,0,0,0,-0,0,0,-0,-0,-0,-0,-0,-0,0,-0,-0,0,-0,-0,-2.299658593465,-0,0,-0,-2.29880111235408
Visc,-0,-0,-0,0,-0,0,0,-2.27056898823899,-2.47620789017146,-0,0,-0,0,0,0,0,-0,0,0,-0,-0,0,0,-2.36502842631158,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,0,0,0,-0,0,-0,-0,-0
Perih,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,0,0,0,-0,-0,-0,-0,-0,0,0,-0,-0,-0,0,-0,0,-0,-0,0,-0,0,0,-0,0,2.96940619174755,0,0,-0,0,-0,0,-2.118474566313,-0,0,0,0,0,-0,-0,0,0,0
Ect,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,0,-0,-0,-0,0,-0,0,-0,-0,-0,-0,-0,0,-0,0,-0,0,0,-0,0,0,-0,-0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,0,-0,-0
Ent,-0,-2.69177893473683,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,0,-0,-2.09900804323786,-0,-0,0,-0,-0,0,0,-0,0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,-0,-2.42795222645181,-2.24980263537614,-0,-0,-0,-0,-2.29836187961478,-0,-2.0990533675674,-0,-0,-0,-0,-0,-0
Temp,-0,-0,0,-0,0,-0,-0,0,-0,0,-0,-2.15295912681472,0,-0,0,-0,-0,-0,0,-0,-0,-0,-0,0,0,-0,-0,-0,0,-0,0,0,-0,0,3.78126027820796,0,0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,2.68467162417824,0,-0
ParAss,-0,-0,-2.55404946767721,-0,-0,0,0,-0,-0,2.6010362588437,0,-0,0,-0,0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,-0,0,-0,2.96940619174755,0,-0,3.78126027820796,0,-2.10085410283234,0,0,0,-0,-0,0,0,0,0,0,0,-0,-0,3.56546080140291,0,0
RS,-0,0,-0,0,0,2.85056082049506,0,0,-0,0,-0,0,-0,-0,0,0,-0,-0,0,0,0,0,0,-0,-0,0,-0,-0,-0,-0,0,-0,-0,0,-2.10085410283234,0,-0,-0,-0,-0,-0,0,0,0,0,0,0,-0,-0,0,0,0
CA,0,-0,-0,-2.12655436477294,-0,0,0,0,-0,0,-0,-2.62529861701427,0,-0,0,-0,-0,-0,-0,0,0,0,0,0,0,-0,-0,-0,-0,-0,0,-0,-0,0,0,-0,0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,2.34138977125012,0,0,2.16061765381437,-0
DG,0,-0,-0,-0,-0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-3.13510650074723,-0,-0,-0,0,0,-0,0,-0,-0,-2.0881491934616,-0,-0,-0,-0,-0,-2.42795222645181,-0,0,-0,-0,0,0,0,-0,0,0,0,0,0,0,0,0,0,2.70598084557583,-0
Sub,0,0,-0,-0,-0,0,0,-0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,0,-0,-0,-0,-0,0,0,-0,-0,0,-0,-0,0,0,-2.24980263537614,-0,0,-0,-0,0,0,0,0,-0,-0,-0,0,0,-0,0,-0,0,0,0
SC,-0,0,-0,-0,-0,0,0,-0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,0,0,0,-0,-0,0,0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,-0,-0,0,2.14951614725227,0,0,-0,-0,-0,0,-0
PAG,0,-0,-0,-0,-0,0,0,0,-0,0,0,-0,-0,-0,0,-0,-0,-0,0,0,-0,-0,-0,0,0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,0,0,0,-0,-0,-0,0,0,0,0,-0,-0,0,0
VTA,0,-0,-0,-0,0,0,0,0,0,0,-0,0,-0,0,-0,-0,-0,-2.48933558157556,-0,0,0,0,0,-0,0,2.22831347956491,-0,0,0,0,-2.118474566313,-0,-0,0,0,0,-0,0,-0,-0,-0,0,-0,0,-0,0,-0,0,0,-0,0,0
SN,-0,-0,-0,-0,-0,0,0,-0,-0,0,-0,-0,-0,0,0,-0,-0,-0,-0,0,2.09537848577535,0,-0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,0,0,-0,0,-0,-0,-0,-0,0,-0,-2.62813393421162,0,-0,0,0,0,0,0
NclR,-0,-0,-2.13399527219108,-0,-0,0,0,-0,-0,0,-0,-0,-0,0,0,-0,-0,-0,-0,-0,0,0,-0,0,0,0,0,0,-0,-0,0,0,-2.29836187961478,-0,0,0,0,0,-0,0,-0,0,-0,0,0,0,-0,0,2.09464466046671,0,0,0
RN,0,0,-0,-0,-0,2.37802713761052,0,-0,-0,2.9068254100803,0,-0,0,0,0,0,-0,-0,0,0,0,0,0,-0,0,0,0,0,0,0,0,-0,-0,-0,0,0,-0,0,0,2.14951614725227,0,-0,-2.62813393421162,0,0,0,-0,-0,0,0,0,0
MB,0,0,0,-0,0,0,0,-0,-0,0,0,0,-0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,-0,0,0,-0,-2.0990533675674,-0,0,0,-0,0,0,0,0,0,0,0,0,0,-0,2.15806820145079,0,-0,0,0
Pons,0,-0,-0,-0,-0,0,-0,0,-0,0,0,-0,-0,0,0,0,-0,-0,0,0,-0,-0,0,0,-0,0,0,0,-0,0,0,-0,-0,-0,0,0,-0,0,-0,0,0,-0,-0,-0,-0,-0,0,-0,0,0,-0,0
Periv,-0,0,-0,0,-0,0,0,-2.3958805065526,-0,-0,-0,-3.22059711382996,0,0,0,-0,-0,-0,0,0,0,0,-0,0,0,-0,0,-0,-2.299658593465,-0,-0,-0,-0,-0,-0,-0,2.34138977125012,0,0,-0,0,0,0,0,-0,2.15806820145079,-0,0,-0,0,0,2.10993042571217
Hyp,-0,0,0,0,0,0,0,-2.27006521108335,-0,-0,-0,-0,-0,-0,0,0,-0,0,-0,0,0,0,-0,0,-0,-0,-0,0,-0,0,-0,-0,-0,-0,-0,-0,0,0,-0,-0,-0,0,0,2.09464466046671,0,0,0,-0,0,0,0,0
Aud,-2.2202963290389,0,0,0,0,0,0,-0,-0,0,0,0,-0,-0,2.10438314728989,0,-0,0,-0,0,0,0,-0,0,0,-0,-0,-0,0,-0,0,0,-0,2.68467162417824,3.56546080140291,0,0,0,0,-0,-0,-0,0,0,0,-0,0,0,0,0,0,-0
V,0,0,-0,0,0,0,0,-0,0,0,-0,-0,-0,0,-0,-0,0,0,-0,0,0,0,-0,-0,2.32172817319644,-0,-0,-0,-0,-0,0,-0,-0,0,0,0,2.16061765381437,2.70598084557583,0,0,0,0,0,0,0,0,-0,0,0,0,0,0
IC,-0,-0,-2.73161043863682,-2.63038296095948,-0,-0,-0,-0,-0,2.08456272591138,0,-3.37291890836828,-0,0,0,-0,-2.14461924393979,-0,-0,0,0,0,-0,0,0,-0,-0,-0,-2.29880111235408,-0,0,-0,-0,-0,0,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.10993042571217,0,-0,0,0
