Row,FP,OF,PL,IL,Cing,Th_PM,Th_SM,M1,M2,S1,S2,OB,AON,Otu,Pir,DPA,TT,Sept,Nacc,CP,Pall,VP,Cl,Amyg,ZI,I_dors,I_ventr,I_post,Gust,Visc,Perih,Ect,Ent,Temp,ParAss,RS,CA,DG,Sub,SC,PAG,VTA,SN,NclR,RN,MB,Pons,Periv,Hyp,Aud,V,IC
CP,-0,0,2.53660839995427,0,2.19094284477108,4.24261204592226,4.57795047649312,0,3.07411960206436,6.13538847250345,2.31884828882622,2.55885452435498,-0,-0,-0,0,0,-0,2.13482964799812,0,2.15779297618451,0,-0,-0,2.24501231540767,0,0,-0,-0,-0,-0,-0,0,0,0,4.93879395298826,0,0,0,2.77173175901512,0,0,-0,-0,0,2.72210318126865,0,-2.19237009584948,-0,2.83251297050404,0,0
Pall,0,0,4.24137049384982,0,3.25209141031078,3.21717147943918,2.42072500580596,0,4.73325618172044,3.81088261825421,0,2.75413432798125,0,-0,-0,0,0,0,2.29090956733345,2.15779297618451,0,-0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,0,2.74436809323157,2.15499514050916,2.1725457835594,2.8823815744794,4.45346943583845,3.86485009648112,0,-0,0,0,3.57002628657717,0,-0,-0,0,0,0
VP,0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-2.14977266172535,-0,-0,0,-0,-0,-0,-0,0,-0,0,0,-0,-2.14856145883237,0,0,-0,0,-0,-0,-0,0,-0,0,0,-0,0,-0,0,0,-0,-0,0,0,2.11743463789923,0,-0,-2.23669952210546,-0,0,0
Cl,-0,-0,-0,-0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,0,0,-0,0,0,0,-2.89656772696853,0,0,0,-0,0,-0,-2.37356353325251,-0,-0,-0,-0,0,-0,-2.11110001691489,-2.1214628538704,-0,-0,-0,-0,-0,-0,-2.0890082679236,0,-0,-0,-0,-0,-0
Amyg,-0,-0,-0,-0,0,-0,-0,0,-0,-0,-0,0,0,-2.56338242512473,-2.50511109520135,-0,-0,0,-0,-0,0,-0,-2.89656772696853,0,-0,-0,-3.50462306868121,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,-0,-0,0,0,0,0,0,-0,-0,-0,-0,-3.0238810792787
ZI,-0,-0,0,0,0,-0,0,-0,0,0,0,0,0,-2.64584640640192,-0,0,0,-0,0,2.24501231540767,0,-2.14856145883237,0,-0,0,0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,0,-2.16367557348361,-0,0,-0,0,0,-0,0,0,-0,-0,-0,-0
I_dors,-0,0,0,2.4580416610398,0,0,0,0,0,2.84122824992847,0,0,0,-0,-0,0,2.11400236672194,0,0,0,0,0,0,-0,0,0,-0,-0,0,-0,-0,0,0,-0,0,0,-0,-0,0,0,-0,-0,-0,0,0,0,0,0,-0,0,-0,0
I_ventr,-0,0,0,0,0,0,0,0,0,2.51833114678997,0,0,0,-0,-0,-0,0,0,-0,0,0,0,0,-3.50462306868121,-0,-0,0,-0,0,-0,-2.36849642898135,-0,0,-2.83749190080877,-0,0,-0,0,-0,0,-0,-0,-0,-0,0,-0,0,-0,-3.14733929292029,0,0,-0
I_post,-0,-0,-0,-0,-0,-0,-2.13926207314273,-0,-0,-0,-0,0,0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-3.34544417914116,-0,0,-0,0,-0,-0,-0,-0,-0,0,-0,0,-0,0,-0,0,-0,-0,-0,0,-0
Gust,-3.3312798697737,-0,-0,0,-0,-0,-0,0,0,0,3.04596116546155,-0,0,-0,-0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,-0,0,0,-2.57852689235727,-0,-0,-0,-0,-0,-0,-2.70012395983113,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-2.33508409961466
Visc,-0,0,0,0,0,0,0,-0,-0,-0,0,0,0,-2.13718263437145,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,-0,-0,-0,-0,0,0,0,0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
Perih,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,0,0,-2.39533627824254,-2.48486334250489,-0,-0,-0,0,-0,-0,-0,-2.37356353325251,-0,-0,-0,-2.36849642898135,-3.34544417914116,-2.57852689235727,-0,0,-0,-0,-2.54374520303611,0,-0,-0,-0,-2.08580503838993,-0,-0,-0,-0,-0,0,-0,0,-0,0,-0,-0,-3.67557375952374
Ect,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,-0,-0,-0,-0,-0,-0,0,-0,-0,0,-0,-0,-0,0,0,-0,-0,-0,-0,-0,0,-0,-0,0,0,-0,-0,-2.44779067551647,-0,-0,0,-0,0,-0,-0,0,-0,0,0,-0,-2.45294640148218
Ent,0,-0,-0,0,0,2.17342465035951,0,0,-0,-0,0,-0,-0,-0,-0,0,-0,0,-0,0,0,0,-0,-0,-0,0,0,0,-0,-0,-0,-0,0,0,0,0,0,0,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0,0,0,-0
Temp,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,-0,-0,-0,-3.28349448720799,-0,-2.4306409593507,0,-0,0,-0,-0,-0,-0,-0,-0,-2.83749190080877,-0,-0,-0,-2.54374520303611,-0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,-0,-0,0,-0
ParAss,-0,-0,-0,-0,0,0,0,0,-0,0,0,-0,-0,-0,0,-0,-0,-0,0,0,0,0,-0,-0,-0,0,-0,0,-0,0,0,0,0,0,0,0,2.17338525698024,0,2.79399068131127,0,-0,-0,0,0,0,0,0,-2.47315403036549,-0,0,0,0
RS,0,3.27336742863401,2.71189371495797,3.13523051182319,4.50440562342656,2.72655967890177,2.59184790121933,0,4.22904487223654,4.37797722855344,2.65851106593821,2.80007974873669,-0,0,0,0,0,3.24335124142168,2.3609893080195,4.93879395298826,2.74436809323157,0,0,-0,-0,0,0,-0,-0,0,-0,0,0,-0,0,0,0,0,2.44135053383459,0,0,-0,-0,0,-0,3.1028409928044,0,-0,-0,2.84690648657608,0,0
CA,0,0,0,0,0,0,0,0,0,0,0,0,2.8998482062813,-0,-2.14352409213466,0,0,0,0,0,2.15499514050916,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,0,-0,2.17338525698024,0,0,-0,0,0,-0,-0,-0,0,0,0,0,0,0,0,-0,-0
DG,-0,2.23754610137753,0,0,2.16786934494827,0,0,0,4.31035186738641,0,-0,0,0,-0,-2.07303609034099,0,0,2.23865793364722,0,0,2.1725457835594,0,-2.11110001691489,0,-0,-0,0,-0,-2.70012395983113,0,-0,-0,0,-0,0,0,-0,0,0,0,0,-0,-0,0,0,3.02542911002515,0,0,0,0,0,0
Sub,-0,2.09386961323295,3.29478402075083,2.54942747960701,2.41174157711861,3.47014266018371,2.81745225674811,0,2.79537112571237,0,-0,0,-0,0,0,2.71361741151386,0,2.51945877323924,0,0,2.8823815744794,-0,-2.1214628538704,0,0,0,-0,-0,-0,-0,-2.08580503838993,-2.44779067551647,-0,-0,2.79399068131127,2.44135053383459,0,0,0,0,0,0,-2.13650983822586,0,0,3.5593723434281,0,0,0,0,2.84812003240601,0
SC,-0,0,0,3.17097309419759,4.3174378320423,2.6306721509829,0,0,3.03023600602101,0,-0,3.19843586264757,-0,0,0,2.44232377766052,0,0,2.58905104976111,2.77173175901512,4.45346943583845,0,-0,0,-2.16367557348361,0,0,-0,-0,0,-0,-0,-0,-0,0,0,0,0,0,0,0,0,-0,0,0,3.72999385545306,0,-0,-0,0,0,0
PAG,0,0,2.97595452810006,2.40801494624367,2.33025517657245,2.20281728169453,0,0,2.39947582823297,0,-0,2.26427679261773,-0,0,-0,3.02895621222224,0,0,2.37125398892871,0,3.86485009648112,0,-0,-0,-0,-0,-0,0,0,-0,-0,-0,0,-0,-0,0,-0,0,0,0,0,0,-0,0,0,3.17864774555227,-0,-0,-0,0,-0,2.30747379677002
VTA,-0,-0,-0,0,-0,0,0,0,-0,0,0,-0,-0,-0,-0,0,0,-0,0,0,0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,0,0,-0,-0,-0,-0,-0,0,0,0,0,-0,-0,-0,0,0,0,-0,0,-0,-0
SN,-0,-0,-0,-0,-0,0,-0,-0,-0,-2.38995129251949,-0,-0,-0,-0,-0,0,0,0,-0,-0,-0,-0,-0,0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-2.13650983822586,-0,-0,-0,0,-0,-0,-2.27347402324307,-0,0,-0,-0,-0,-0
NclR,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,0,0,-0,-0,-0,0,0,-0,0,0,-0,0,0,0,-0,-0,-0,-0,-0,0,-0,-0,0,0,0,0,0,0,0,-0,-0,0,0,0,2.28191364176437,0,-0,0,0,-0
RN,-0,-0,0,-0,0,0,0,-0,-0,0,-0,-0,-0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,-0,-0,0,-0,-0,-0,0,-0,0,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,-0,0
MB,-0,0,2.34881789193544,0,0,3.03636903907774,2.26352944284794,0,0,0,-0,2.11591944049979,-0,0,-0,0,0,0,0,2.72210318126865,3.57002628657717,2.11743463789923,-2.0890082679236,0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,3.1028409928044,0,3.02542911002515,3.5593723434281,3.72999385545306,3.17864774555227,0,-2.27347402324307,0,0,0,0,0,0,2.64843722570116,0,0
Pons,0,-0,-0,-0,-0,0,0,-0,-0,0,0,-0,-0,0,0,-0,-2.27033413373234,-0,-0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,-0,0,0,0,0,0,0,0,-0,0,-0,2.28191364176437,0,0,0,-0,0,0,0,0
Periv,0,0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-2.19237009584948,-0,-0,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0,0,-2.47315403036549,-0,0,0,0,-0,-0,0,0,0,-0,0,-0,0,0,-0,0,-0
Hyp,-0,0,-0,-0,-0,-0,-0,-0,0,0,-0,-0,-0,-3.70427033244517,-0,-0,-0,-0,-0,-0,-0,-2.23669952210546,-0,-0,-0,-0,-3.14733929292029,-0,-0,-0,0,0,-0,-0,-0,-0,0,0,0,-0,-0,-0,-0,-0,-0,0,0,0,0,-0,0,0
Aud,0,0,2.54876285247613,0,0,0,0,0,0,2.41716412667534,0,-0,0,-0,-2.46863004501432,0,-0,-0,0,2.83251297050404,0,-0,-0,-0,-0,0,0,-0,-0,-0,-0,0,0,-0,0,2.84690648657608,0,0,0,0,0,0,-0,0,0,2.64843722570116,0,-0,-0,0,0,-0
V,0,0,0,0,2.24294263862847,-0,-0,-0,2.23491811873935,0,-0,-0,-0,-0,0,0,-0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,-0,-0,0,0,0,0,-0,0,2.84812003240601,0,-0,-0,-0,0,-0,0,0,0,0,0,0,-0
IC,-2.92603432424048,0,0,0,2.65913741108406,-0,-0,-0,2.27603158290718,0,-0,0,-0,-0,-0,-0,-0,0,0,0,0,0,-0,-3.0238810792787,-0,0,-0,-0,-2.33508409961466,-0,-3.67557375952374,-2.45294640148218,-0,-0,0,0,-0,0,0,0,2.30747379677002,-0,-0,-0,0,0,0,-0,0,-0,-0,0
