Row,timebin_1,timebin_2,timebin_3,timebin_4,timebin_5,timebin_6,timebin_7,timebin_8,timebin_9,timebin_10,timebin_11,timebin_12,timebin_13,timebin_14,timebin_15,timebin_16,timebin_17,timebin_18,timebin_19,timebin_20,timebin_21,timebin_22,timebin_23,timebin_24,timebin_25,timebin_26,timebin_27,timebin_28,timebin_29,timebin_30,timebin_31,timebin_32,timebin_33,timebin_34,timebin_35,timebin_36,timebin_37,timebin_38,timebin_39,timebin_40,timebin_41,timebin_42,timebin_43,timebin_44,timebin_45,timebin_46,timebin_47,timebin_48,timebin_49,timebin_50,timebin_51,timebin_52,timebin_53,timebin_54,timebin_55,timebin_56,timebin_57,timebin_58,timebin_59,timebin_60,timebin_61,timebin_62,timebin_63,timebin_64,timebin_65,timebin_66,timebin_67,timebin_68,timebin_69,timebin_70,timebin_71,timebin_72,timebin_73,timebin_74,timebin_75,timebin_76,timebin_77,timebin_78,timebin_79,timebin_80,timebin_81,timebin_82,timebin_83,timebin_84,timebin_85,timebin_86,timebin_87,timebin_88,timebin_89,timebin_90,timebin_91,timebin_92,timebin_93,timebin_94,timebin_95,timebin_96,timebin_97,timebin_98,timebin_99,timebin_100,timebin_101,timebin_102,timebin_103,timebin_104,timebin_105,timebin_106,timebin_107,timebin_108,timebin_109,timebin_110,timebin_111,timebin_112,timebin_113,timebin_114,timebin_115,timebin_116,timebin_117,timebin_118,timebin_119
An1_Tr11,0.862644225920023,0.860653980349918,0.878833687523035,0.951661714927002,0.952053066062759,0.989832399415992,1.00347916992296,1.00515989749192,1.00513345426007,1.02228615090275,1.03739152432877,1.0376720619522,1.03431402319021,1.04005240305788,1.06881394859606,1.06730874952654,1.06687851896517,1.05884245152958,1.05698857207716,1.06736844435746,1.05371016339275,1.05371016339275,0.938289030045981,0.887096382412104,0.886686068085283,0.873862876707649,0.89415944171019,0.909113522594956,0.909427328306619,0.915600554504507,0.911792475094938,0.912283696375951,0.905684523684198,0.902736434867671,0.906925912589659,0.906481685594443,0.935553427330364,0.947246614633047,0.948194707021946,0.961338416037173,0.984445713888473,0.984199606682104,1.00801015624805,1.00631901130046,1.01053894757418,1.01037367769082,1.01400782926879,1.01293893826113,1.01293893826113,1.00003323981981,0.905829882052684,0.88913428392422,0.88913428392422,0.8947392835193,0.90964264620622,0.909567945822182,0.908649383119094,0.916977048021817,0.917052281513645,0.908673317859617,0.906311787819047,0.913348359158826,0.913348359158826,0.912409366599316,0.92031530550492,0.923133364781492,0.922558663059246,0.924121673233855,0.924272004044992,0.91809466757568,0.933876890567133,0.939510241158448,0.93499280998659,0.94474072647326,0.961321095678604,0.96624891017789,0.973789979684784,0.989815233916568,1.00470023721108,1.00266291318425,1.01364011904969,1.02277760850748,1.01486706769955,1.03542928857653,1.04572768886758,1.04572768886758,1.05683222623828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.01565880179193,1.01545768279296,1.04938753359111,1.06283068589832,1.06633663774965,1.06633663774965,1.08389320319428,1.09957978105674,1.09804094961198,1.10688711721843,1.1080175817231,1.10748596921565,1.09985344099112,1.10402138392085,1.10047212289667,1.100520978961,1.10568596595462,1.10014122126463,1.09800657467207,1.09685239770473,1.0863319505152,0.996143203890443,0.996143203890443,0.949921690361244,0.932812252324374
An1_Tr12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
An1_Tr13,0.982791249295729,0.977345598288307,0.980054456742745,0.982556162031686,0.97084067243612,0.969578448611585,0.972415373228399,1.02480114020866,1.04102307586622,1.06135199231424,1.06355878799368,0.996077261941656,0.973609291044385,0.973609291044385,0.987619001633032,0.994137615173731,0.994668293850416,1.01857348339676,1.03538880489827,1.05678206626123,1.05678206626123,1.07853738104157,1.07042974032678,1.07042974032678,1.0856923764095,1.10060228216085,1.0998211145231,1.13354559206457,1.13937589723649,1.1244689109592,1.12320149386082,1.12695094380265,1.11330700745152,1.113226089648,1.12019548880322,1.11785418839716,1.11770953747337,1.11001342491585,1.11540531861132,1.12514918085511,1.12472144316035,1.13420226897906,1.1304848325801,1.13045185422357,1.12478653309701,1.1184034427938,1.01005697881045,1.01129747296986,0.933323153677918,0.887396620623856,0.887247638681181,0.861455304206335,0.873623203037466,0.877433670718337,0.906784857099513,0.929074952312914,0.935376028850231,0.935376028850231,0.932302069212666,0.952580229233839,0.951548980255708,0.957356922760122,0.960166416286932,0.961919243246637,0.988302377147614,0.988272988416615,0.997794044082264,0.997794044082264,0.998565901884992,0.963306768656272,0.964016058929888,0.96037448686228,1.00322306824722,0.970520267688037,0.97200438502277,0.97953586313227,0.986700640874761,0.987383148473835,0.983153664023186,0.973758694761491,0.969817081389269,0.898929397122915,0.891661547648221,0.883626863668618,0.884976998418723,0.883103553355621,0.906791958494199,0.906791958494199,0.927183226520877,0.935732376881028,0.932747138795524,0.932443529097543,0.925646281152625,0.928784897737338,0.929270006726974,0.932888886862331,0.939245170391602,0.934955742064716,0.939012568389261,0.963085841445775,0.963085841445775,0.93432311671024,0.82546323471352,0.79016388508969,0.789898439713638,0.822267677202128,0.839571328734383,0.840118613784613,0.847781392110174,0.887333155615048,0.924060846525127,0.924836204425348,0.93470525692422,0.947485230493388,0.946918058322964,0.952731143762527,0.951090933106833,0.941924555421085,0.941924555421085
An1_Tr14,1.07967171669732,1.08803503063733,0.982848964971846,0.977937244032573,0.913408970659219,0.93689370797683,0.953868236657053,0.952022580161887,0.981560080349036,1.02003384677626,1.02105865778139,1.02329696406993,1.0261296060263,1.0261296060263,1.00242352333433,1.00485187760911,1.00499617685441,1.00499617685441,0.999837032524449,0.99695880712775,0.997105252570572,1.03224645252982,1.09418487453321,1.09275042531829,1.10189107481717,1.10739199646041,1.15890133896403,1.15828092803345,1.18565041027429,1.20140547658051,1.19870847674664,1.19634584267129,1.18977192900675,1.1734021576152,1.1734016647798,1.17172134606996,1.17842832872419,1.17842832872419,1.14035670833302,1.13133604961051,1.13133604961051,1.1721399678339,1.16719163741455,1.20797652126806,1.20797652126806,1.22071918572931,1.23466173945163,1.23330389144155,1.2452808807448,1.28467979982776,1.28582392604879,1.30947777616213,1.29603577621035,1.18831705884081,1.18831705884081,1.08643757779323,1.01764516500272,1.01815103557031,0.9997561149565,0.980904460500076,0.981175935365218,0.984665444022472,0.986679064666235,0.986454166308294,0.986651184559198,0.987365571861294,0.995766884735224,0.992132642546912,1.02599763942457,1.07190193541403,1.12795158118922,1.12805278706621,1.16092191316701,1.21679740255611,1.21664727254219,1.24611000636409,1.26304969603299,1.12491619381623,1.12753367560266,1.05637158217622,1.05980235271915,1.05918737631806,1.07267309316325,1.0921649754955,1.09371375326327,1.09076166628921,1.09189685870517,1.09015883717463,1.09053331533657,1.07608538100889,1.07871940051865,1.07622826160324,1.07000299369711,1.07893472487071,1.07770367273761,1.07556893787814,1.07445469398162,1.07654496511468,1.0759382974378,1.0914226391208,0.993004625693547,0.99103278784292,0.940367182423529,0.932181642837053,0.930690407847637,0.936524128850357,0.947088579112854,0.945979204655702,0.966450002251235,0.96232447065968,0.956837866382196,0.952139647573766,0.960011823298029,0.978903641723975,0.940115404278421,0.939249170063239,0.943853413139003,0.969386964905547,0.964092064077896
An1_Tr15,0.923610175631466,0.964808484063161,0.984295531455517,0.98969337793003,0.98969337793003,0.985934769959819,0.992120651835875,0.991741700789413,0.984823994613065,0.985913686914436,0.99290892097639,0.991758864133864,1.00209917353549,1.02466292414719,1.02469212383704,1.02944011443988,1.0412724709795,1.03834780940895,1.06218184741889,1.06270071088071,1.0649224804825,1.06415299798588,1.10335367700867,1.1403840726397,1.13919587768632,1.18729599705743,1.23185334873822,1.23426604086356,1.25736652676981,1.26461657663009,1.251875354599,1.25338025397286,1.24457631449503,1.22807602655706,1.23210540061569,1.22597449368436,1.22054136640505,1.22331927984045,1.21908868303432,1.21693237301519,1.21881579492129,1.21881579492129,1.19065675608398,1.18365741251007,1.18391181541338,1.19405643997204,1.21732656120448,1.22471215341178,1.22975984325868,1.26957689573823,1.30989042981475,1.30989042981475,1.3642929668906,1.41700646747022,1.42117146914169,1.41925791193716,1.40291090074199,1.46094060790866,1.45799024806746,1.46277982685496,1.37775324736221,1.37775324736221,1.2800916441128,1.203759837424,1.20165605872788,1.1794548650305,1.1643524568451,1.19285645099785,1.18859479503756,1.21816734244325,1.21726622852289,1.21768199287517,1.21912126872105,1.21310476527774,1.21361242244074,1.21207724462929,1.21171727184003,1.22379160756787,1.22379160756787,1.21635157182568,1.11210843027596,1.11308775488293,1.00995587393943,1.00163573392081,1.0379617663483,1.0379617663483,1.06234284930029,1.12095598390866,1.12019956299667,1.14827199352994,1.15321137874378,1.16283576039801,1.16283576039801,1.15893903459696,1.16630711605907,1.16571079002573,1.16453041320725,1.16192226007797,1.16476410119609,1.16429804311996,1.17095702611336,1.13386504119583,1.13386504119583,1.12747696046858,1.12108887974134,1.11470079901409,1.10831271828684,1.16768921897224,1.16874028830008,1.19236752089488,1.21610856986133,1.22230649735657,1.21857812765149,1.22042918582063,1.20584903147445,1.20718502509351,1.12316282238152,1.07947071059426,1.12796237325973
An1_Tr16,1.05577441949875,1.0189459088523,0.889910951851315,0.890225373148968,0.857876437896238,0.859849265019177,0.863285138133236,0.930248402657003,1.00122482416824,1.00369784605211,1.02841471484281,1.04908569268378,1.07185978458133,1.07131683072683,1.08084942023251,1.08436397962099,1.08416705694052,1.07872636791502,1.08017758517889,1.07639964753029,1.07282085356251,1.06655400199543,1.07267005276574,1.07288734925485,1.09303470033599,1.10158052683524,1.12769471892984,1.12387429409679,1.09180086519405,0.950774810501426,0.951340968310463,0.89816523393054,0.882398785269122,0.883331492956936,0.887616664094701,0.88770269400849,0.888073087329089,0.880178108751715,0.885210067084526,0.918075347875155,0.917875784908123,0.934634785283556,0.926037006107203,0.927341520174418,0.937050794236877,0.959933658097033,0.975034699106779,0.978054668359582,0.976611951102992,0.914866562164054,0.914866562164054,0.941840071370477,0.95728958501764,0.956786660730378,0.973798710987043,0.970655380579808,0.974125511569184,0.974125511569184,0.973908803327522,0.978460692463549,0.979365749234375,0.987365819751334,0.984792042918405,0.989930391304596,0.992208990474913,0.986963757481036,0.982637634106324,0.984547374849941,0.97723600655895,0.98958524113741,0.989117159488587,0.996963611207042,1.00610078411053,1.00460973537601,1.00300554279131,1.0147246112956,1.00895201192186,1.00774498103629,0.932278890727218,0.893725666266906,0.893725009544808,0.895568231145478,0.923066297660268,1.00964005973595,1.01283202570543,1.06497725106086,1.08828906001049,1.08749253135875,1.13037143009311,1.15373587580601,1.1696107979587,1.16917470651697,1.18349529110426,1.19193356053623,1.18800812644229,1.20342662628407,1.20147070725358,1.19750300912452,1.20349900148273,1.21336731840625,1.21139191844506,1.2109523774618,1.22817504805583,1.24935637097374,1.24812215705325,1.27051607458922,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.19293852705285,1.1931959150246,1.23824048123269,1.23851295242941,1.2396452210247,1.24151169895419
An1_Tr17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
An1_Tr18,1.04949301690675,1.04979477797336,1.04144115965022,1.03467823188628,1.03516536524507,1.03420719722462,1.03135594691806,1.02426901786489,1.02426901786489,1.01379032603656,1.022985333187,1.02170327804027,1.02307528007507,0.949116535900534,0.923929728901562,0.922799517220647,0.913804507995853,0.941733984794233,0.94238777631414,0.966075045135617,0.962999969348189,0.963050629480924,0.992672465658402,0.98688198650273,0.987218669684397,1.02559505241936,1.06871107136124,1.10886075679309,1.10676829081815,1.11341360517698,1.11139579473273,1.11123618839879,1.09354454982145,1.1049545294966,1.09264934502303,1.09611300899337,1.09251135299527,1.09724797071973,1.10068507432672,1.09846414067798,1.13516057599028,1.13209225954058,1.13209225954058,1.13635989537263,1.13571744373921,1.13364865754085,1.1389299963409,1.13396449401601,1.13275125555682,1.13159136830458,1.11159819149706,1.06409878529782,1.06883067133348,1.01536421950676,1.04289879476562,1.03906676702752,1.09886835697849,1.15107835310645,1.1512123746603,1.17548600818671,1.19048480057932,1.20480842279363,1.20219160899557,1.21595656724518,1.21627150922767,1.21795095611786,1.21287247350589,1.21013458483608,1.21109802019844,1.20787582462595,1.2041789719225,1.20765707880234,1.21002725020088,1.20976126453881,1.20201813471085,1.20248357924739,1.19921595637175,1.20568878494876,1.18863547489725,1.18863539729902,1.12428721700913,1.1042497025878,1.10449643667278,1.09324570531639,1.11007114885214,1.11083058290954,1.14269971022142,1.14037861775013,1.13759681860209,1.13550576619081,1.13860658615914,1.1364968948215,1.13580370563977,1.12979398199618,1.12651665348536,1.12781240728855,1.05130326892439,0.998600123405396,1.00083557057044,1.00083557057044,1.00276597859217,1.03103550410699,1.03103550410699,1.05294863294253,1.05341784024745,1.06413950021204,1.06128731245943,1.06247841372878,1.05844149280979,1.05862093136104,1.0574967494029,1.06538739750387,1.06542996508198,1.04969642072249,1.06805435736903,1.12100014742601,1.12518027235989,1.10697873309576,1.24626445881974
An1_Tr19,0.996847417354947,0.996515836595846,1.01413509811788,1.01276802504596,1.00925584353094,1.0122304660427,1.01135846164939,1.02834639717991,1.02796744315478,1.04623576514603,0.989182532755571,0.988652333451497,0.935503464867376,0.935973292850089,0.963455271885264,0.963455271885264,1.02363526347135,1.02196309295887,1.02251872205634,1.03530169034063,1.06134330625045,1.06100605596156,1.02829092353827,0.997035273104573,1.01045729218623,1.01019434414077,1.0186585913647,1.02145767331778,1.02179637868507,1.01336587813536,1.00294913910897,1.00583848219613,0.990644134769337,0.994559844274395,0.988191603027698,0.987009025323268,0.980682690130042,0.984326477955865,0.984326477955865,0.989344623484432,0.988754721209503,0.992667660701166,0.993044250550064,0.989659973601804,0.966150935098185,0.966193272362867,0.954050587537881,0.977971588024926,0.977181781027312,0.949891512819728,0.986502642907026,0.990092631386959,0.991548539650008,0.975606252146695,0.98956780091305,0.991347857795753,0.999796423685069,1.00262369241334,1.00287027652181,1.00832487219111,1.01108529235995,1.0063730403922,1.0063730403922,1.01432625252468,1.01378572768577,1.01485671490259,1.01618886576482,1.01159004931205,1.02182112915804,1.02182112915804,1.01549751918366,1.04254111215388,1.04190053621375,1.06030034015737,1.06613588190542,1.0705289934108,1.04901206963655,1.0259368427264,1.02608471222433,1.02608471222433,1.03461201157766,1.04141598418555,1.04123078477012,1.0404599840581,1.04730670194327,1.04763322790387,1.03366275253701,1.03176474344872,1.03345979919263,1.03345979919263,1.03168458335028,1.03531295981904,1.03520962969453,1.03759098321216,1.05000391445147,1.05000391445147,1.07348182108465,1.07244600204228,1.11543448410741,1.11543448410741,1.19035048425929,1.22663830245818,1.22666181318327,1.25775535168953,1.32250936116753,1.34140727302158,1.32620413915528,1.35559004555694,1.38712289372706,1.38712289372706,1.42088303290598,1.42435873172722,1.43990475435228,1.43990475435228,1.43651598235973,1.4104890297621,1.41011260635344,1.39396681572386,1.33651668125458
An1_Tr20,0.994623475646573,1.01515485075028,1.01485206457543,1.02320681829912,1.0095882114393,1.00847303482298,1.00794851927485,0.997226534938645,1.00365669875935,1.00432493727661,1.00057011649725,0.995748155672758,0.992059748163607,0.995853834822311,0.998309131513982,0.986941408267381,0.986941408267381,0.988245151325733,0.976275899686463,0.975490176428082,0.899130079746724,0.875506944091974,0.885334926488503,0.94603874010628,0.97578387150494,0.993911038022284,0.998399380367424,1.01264593809293,1.01314019188217,1.01432395403647,1.01492327620171,1.00530028134572,0.995628566666624,0.994500695698397,0.987278634443524,0.986543299267949,0.986543299267949,0.984823249269901,0.980121032162422,0.981315820064509,0.973323852473901,0.973054329429405,0.976303116436138,0.976303116436138,0.974548333276838,0.996597497592698,0.996913151175113,1.03011238721012,1.06195748409678,1.06195748409678,1.08842655613631,1.09205148238783,1.10448636453128,1.10366340732348,1.06603540200882,0.965562567016661,0.965638795823289,1.01112586601532,1.02048420707939,1.01976645915216,1.01293129657871,1.00478821080927,1.00446971517329,1.00868023573949,1.00206745400944,0.997875209123216,0.998412817422775,0.993029018634365,0.996184962470298,0.99959749827711,0.99959749827711,0.998123016725826,0.995680253986023,0.995691707445566,0.991425579009336,0.989641724181412,0.986819314649312,0.987171010380863,0.983765754568696,0.979060580653562,0.97868411178077,1.01079710082146,1.04310423665471,1.04286868980063,1.10631106658262,1.15401619560302,1.15407405157442,1.19413875101003,1.22591202324624,1.25285927400001,1.25250329011748,1.26605700698655,1.27402007647188,1.28106115836989,1.26624582965829,1.25889030135321,1.22948217290273,1.22863847913803,1.22729664480066,1.21540690084172,1.22323874729245,1.19738804624303,1.02844702304688,1.0298911071618,0.995854005502096,1.05130701665169,1.05961207247716,1.0598440894555,1.09591836866985,1.1675354872061,1.16802382765333,1.1841406262907,1.19434697107921,1.24028085130469,1.24032328437956,1.25757860779741,1.26352898460142,1.26449647870125,1.25789387009947
