"block","animal_ID","lid_TP1","block_label"
"4","9",1.14,"TEST_101_120"
"4","9",0.973,"TEST_101_120"
"4","9",1.044,"TEST_101_120"
"4","9",1.096,"TEST_101_120"
"4","9",0.926,"TEST_101_120"
"4","9",0.989,"TEST_101_120"
"4","9",0.954,"TEST_101_120"
"4","9",0.934,"TEST_101_120"
"4","9",0.905,"TEST_101_120"
"4","9",1.11,"TEST_101_120"
"4","9",0.845,"TEST_101_120"
"4","9",0.93,"TEST_101_120"
"4","9",1.028,"TEST_101_120"
"5","9",0.967,"TEST_121_140"
"5","9",0.996,"TEST_121_140"
"5","9",0.98,"TEST_121_140"
"5","9",0.988,"TEST_121_140"
"5","9",0.908,"TEST_121_140"
"5","9",1.045,"TEST_121_140"
"5","9",0.995,"TEST_121_140"
"5","9",0.918,"TEST_121_140"
"5","9",0.959,"TEST_121_140"
"5","9",0.984,"TEST_121_140"
"5","9",0.995,"TEST_121_140"
"5","9",0.97,"TEST_121_140"
"5","9",0.994,"TEST_121_140"
"5","9",0.895,"TEST_121_140"
"5","9",1.028,"TEST_121_140"
"5","9",1.054,"TEST_121_140"
"5","9",0.974,"TEST_121_140"
"5","9",0.921,"TEST_121_140"
"6","9",1,"TEST_141_160"
"6","9",0.965,"TEST_141_160"
"6","9",0.692,"TEST_141_160"
"6","9",0.931,"TEST_141_160"
"6","9",0.881,"TEST_141_160"
"6","9",1.158,"TEST_141_160"
"6","9",0.939,"TEST_141_160"
"6","9",1.01,"TEST_141_160"
"6","9",0.799,"TEST_141_160"
"6","9",0.993,"TEST_141_160"
"6","9",1.254,"TEST_141_160"
"6","9",0.89,"TEST_141_160"
"6","9",0.993,"TEST_141_160"
"6","9",1.094,"TEST_141_160"
"6","9",0.774,"TEST_141_160"
