,FP,OF,PL,IL,Cing,Th_PM,Th_SM,M1,M2,S1,S2,OB,AON,Otu,Pir,DPA,TT,Sept,Nacc,CP,Pall,VP,Cl,Amyg,ZI,I_dors,I_ventr,I_post,Gust,Visc,Perih,Ect,Ent,Temp,ParAss,RS,CA,DG,Sub,SC,PAG,VTA,SN,NclR,RN,MB,Pons,Periv,Hyp,Aud,V,IC
S2,-0.325536338816075,-0.0165103373555821,-0.3902940725269,-0.211339870602953,-1.29127277546511,0.421618723394451,0.414971851770589,-0.532387284777589,-2.53241038612079,-1.02399463072625,NaN,-0.401532728853319,-1.17545924713804,0.277331505563938,0.0740761158007709,0.598781264509384,-0.219049102106706,-0.273913292777557,-1.23300605439459,-1.91333491027808,-2.32476581807398,-1.65961111396291,-1.26679382606095,-0.0861840006576146,-0.773908709355675,-1.03252877868048,-0.781510992883995,1.83331785557465,-0.792318157013719,-0.373477643683199,0.532644563887677,-0.296069007064227,0.203428216822155,-1.40788935347941,-0.0404170934387636,-1.37339325293316,-1.58965532009803,-0.701442774453149,-0.569630124198548,-0.599487987688423,-0.597167556220399,-2.17814474940256,-0.340881717380954,-0.559726651453075,1.26038499644215,-0.534878555758962,0.932375320854946,-1.20942011543286,-0.994519398149211,-0.388416236912315,-1.00095892065271,1.53776064561593
OB,-0.277898703395971,-0.217951130496591,-0.0349785588563366,0.837306043423793,0.497282035176197,-1.39370620217535,-1.36840606633808,-0.434486316190967,-1.17685676714859,-1.22036573035589,-0.401532728853319,NaN,-1.18281466921733,-1.86551387764229,-0.263557585379552,0.375251177871228,-0.142141792312881,-0.210161885419653,-1.30190044843941,-0.800519629949054,-0.785702723371596,-0.741546464386717,-0.811368545100446,0.362314874545573,-0.56416172734688,-1.76375993907983,-0.81963608452879,0.117579170164995,-0.968958424067955,0.0024824721001769,-0.836907831644207,-1.54589672805004,-0.794268603804262,-1.71457172315399,-0.0755845367458235,-1.23661185249609,-1.74833356733569,-2.36213152772179,-1.84446000350016,-2.24564498366782,-1.9490825721215,-1.08873685254538,1.02635756149617,-0.365130599587843,-0.194572633853865,-1.6884911111147,-0.289790712566375,-0.561223085040929,0.156904424125369,-1.81971057308091,-0.224326478692369,-2.90713832128941
AON,0.189721590329181,-1.06814146822181,-0.708829699895485,-0.0580110998047447,0.682387068403897,-1.46405202425012,-2.48391749034051,-1.1531215222444,-1.40625038836652,-1.75681680290225,-1.17545924713804,-1.18281466921733,NaN,-2.01079353251327,-1.45531391075816,-0.970394044902589,-0.90853603659876,0.261945983889411,-1.43623131633358,-0.17822279953388,0.241486192707413,0.405865819917793,-1.41667487065243,-0.894759518738482,-1.70319732584236,-2.34573701337675,-1.98191082902784,-0.475020364720406,-0.759648402936759,-0.63588479645376,-1.2029705952872,-1.23703306545091,-1.13183761841094,-0.90595945803343,-0.202233023673929,-1.16066490636975,-1.44711009770539,-3.21403801526439,-1.75795931257429,-1.2482050893825,-0.875941927215262,-0.761488251784332,0.538372019267994,-0.137741752227689,-0.0761680601326033,-0.013384952883363,1.53773665853465,-0.458144117207317,-1.21319611511176,-2.18958964274114,-0.0507091432065659,-1.30369474490893
Otu,0.30538704003446,0.308218319526865,-1.17202505655955,-1.56032420924265,-1.39591121380278,0.477015442597754,0.693249861391918,-0.0905346841008907,0.0464655451231621,-0.235033367165001,0.277331505563938,-1.86551387764229,-2.01079353251327,NaN,0.584852559744698,0.269376489869968,0.136469942788467,-0.690431007835231,0.476301418672845,-0.735674110080685,-1.00659492669091,-0.618607877757184,0.510215955600628,1.57861046163925,1.46734924277638,1.18696569815458,0.27013927876942,-0.294603932511993,0.34361197047296,0.74005166963945,1.37811040218047,0.845137775303964,-1.27817730497756,0.0892265737734355,-1.23032938422054,-0.0698742372281394,0.867541232304286,1.01062872379713,-0.443763936578153,-0.0818218486203246,0.298735326086028,1.32414886413831,-0.106725896376967,-0.852807649705658,-1.51972005634555,0.13160481279785,-0.592266487796154,-0.106048086434346,0.0851900134154027,-0.475378580902006,-0.80772493585596,0.915840490330934
Pir,0.719661047030439,1.10981825174863,-0.396292355740728,-0.692962657964544,-1.18889622730557,-0.0343659173981491,-0.388834284614605,-1.62208366591733,-1.13395451651998,-1.64504315086136,0.0740761158007709,-0.263557585379552,-1.45531391075816,0.584852559744698,NaN,0.655431020525963,0.71867883415786,0.396087823691156,0.919101560459817,-0.656557148356488,-0.0624504140973446,0.511117937535043,0.713404037003191,1.18149634133482,0.534320839369016,0.436745985658977,1.61346575629142,-0.451851582605958,-0.36349683570117,-0.181004509601671,0.945838966044173,0.658031630467635,0.803341241673456,1.39183865687631,-0.325692532756794,-0.440545711162069,0.891482786163363,0.96978082436861,0.267442391313613,-0.539762059818732,-0.738403013835309,0.496629832433714,0.435132286172646,-0.00913464846883636,0.31809056137679,-0.228223709476601,1.67597882964195,0.996527919738125,0.978495700489949,1.39950937340637,-1.01539084244583,0.683172651423662
DPA,0.500997757814612,0.310687790566172,-0.227143096970129,-0.170059789905802,-0.309853309479938,-1.73322761604441,-2.31178823436789,-1.12881442065902,-2.30443159707378,-1.74922478091496,0.598781264509384,0.375251177871228,-0.970394044902589,0.269376489869968,0.655431020525963,NaN,1.82566467309967,-0.530109870374638,0.27677202567427,0.63300699982574,-0.196951207177439,0.848527055216793,0.504741597479453,0.156120846265405,-1.47832452819968,-1.24668855985784,0.822532134291174,0.249488915984302,0.248793902441686,0.0945799532271307,0.230165220996704,-1.03533560386601,-0.953463007794855,-1.39331886291034,-1.23327058842967,-1.85452211471799,-1.89348192858758,-3.68741274722874,-4.37489064361006,-4.24595839280552,-3.21888749936782,-1.46700136612338,1.43728755252743,-0.890666552050294,-0.575248321676307,-1.26776431228523,0.970311014855029,-0.446355660997063,-0.220483846032651,-1.5610520793156,-1.77928682179935,-2.87264920589072
TT,-0.513243025661055,-0.203214354762378,-0.122858686026174,1.55118488819581,0.972722980491027,-1.62516325088413,-2.50682746596622,-0.618144039360495,-2.32644336015626,-2.03961510906101,-0.219049102106706,-0.142141792312881,-0.90853603659876,0.136469942788467,0.71867883415786,1.82566467309967,NaN,1.09292025525294,1.00476149194187,0.949700230606174,1.35673555841428,2.10283614690224,0.175326256665858,0.029091810080766,-1.54639985170034,-0.543640655258729,0.40139180160922,1.26709633851071,0.887555222710451,0.364464978656027,-0.00274527788410812,-1.29335717681547,-1.28562524714273,-1.03725203293432,-0.582661986878652,-1.11851625540453,-1.78894343968322,-3.56897561512697,-2.50497336377931,-1.94906377073895,-2.19804509663661,-1.73647624366918,0.326511034590715,-0.326016466221865,-0.44885840914023,-0.652803205435985,0.938213735860853,0.0632656908537176,-0.113765195741027,-1.82295886703083,-0.241677879718741,-1.97002251763506
Sept,-0.260222237505591,0.0481273016445297,-1.22162477600819,-0.494492328262878,-0.888576908765994,-1.72670014345546,-1.43886898897156,-2.06421137323439,-3.74645003528746,-2.44000592117927,-0.273913292777557,-0.210161885419653,0.261945983889411,-0.690431007835231,0.396087823691156,-0.530109870374638,1.09292025525294,NaN,-1.52125298744676,0.303829110132325,0.106420836601732,1.60029046935248,1.22174095433262,0.296198822554234,-0.602464745033287,-1.03443226417302,-0.653046380391371,0.07000068704314,0.263484488156336,0.282478509759684,0.0847781462498963,-0.813598581837828,-0.899351944853094,-1.05320272397794,-2.04881752940532,-1.99527421424258,-1.40502771765146,-2.26820295748052,-2.58768558761572,-1.80519516241167,-1.67519101440889,-1.2254896541694,1.24916466427056,-0.882204642779324,0.330737041094866,-0.983022606194839,-0.532410622742246,-0.14971962093063,0.140399734078244,-1.80903086322626,-0.289206895674637,-1.30119423980489
Nacc,0.328922026778339,0.571763002708316,-0.394721232141987,-0.562293173733376,-0.357428300527125,-1.70615277978282,-1.86805187134524,-1.0345657537236,-1.76161069266331,-1.89723812930555,-1.23300605439459,-1.30190044843941,-1.43623131633358,0.476301418672845,0.919101560459817,0.27677202567427,1.00476149194187,-1.52125298744676,NaN,0.36058559094354,-1.4215006672768,0.552355728765384,0.932299788541073,0.171447502904069,-1.08697407532064,-1.16538912022126,0.247994405422513,-0.00194817330387738,0.491551200862512,0.43509932225542,0.890565192891942,-0.13484162997021,-0.579660964816165,-0.491361555589089,-1.49158186826286,-2.01399443042862,-0.946449124926219,-1.0099090615401,-1.65702945812259,-1.87298548969749,-1.74373446263768,-1.03520278270623,0.730495583937988,-0.977704064675798,0.273178933936575,-0.567578125852313,0.333290042284423,-0.399179425135744,-1.04893478122605,-1.68708524339505,-1.60667021647173,-1.71972154566491
CP,-0.17007429164918,0.786055561820928,-0.629106658217544,-0.285806192733881,-1.02632985232841,-0.647929634685504,-1.16846758098929,-2.57155941076649,-3.50619319221264,-3.63838885514567,-1.91333491027808,-0.800519629949054,-0.17822279953388,-0.735674110080685,-0.656557148356488,0.63300699982574,0.949700230606174,0.303829110132325,0.36058559094354,NaN,-2.22335265158209,-0.254956396520604,0.241248931637091,0.117776820670299,-1.49134638252998,-0.717976307291001,-0.0458964648943499,-0.212662901794382,-0.144824174106284,-0.662611872120053,-0.317362579190112,-1.96389603793727,-1.67176593050665,-2.12063387529065,-1.09767452423529,-2.61252673659664,-1.14995169044164,-0.874904671930015,-1.85676701793983,-2.13984086960538,-1.77372593534842,-0.90387108918313,0.226777069363079,-1.42583087764756,0.195235211019975,-1.85337299931781,-0.0351996091070496,0.120485656353428,-0.296783238789181,-2.06292035105248,-0.655634806200639,-0.926528389284686
