,FP,OF,PL,IL,Cing,Th_PM,Th_SM,M1,M2,S1,S2,OB,AON,Otu,Pir,DPA,TT,Sept,Nacc,CP,Pall,VP,Cl,Amyg,ZI,I_dors,I_ventr,I_post,Gust,Visc,Perih,Ect,Ent,Temp,ParAss,RS,CA,DG,Sub,SC,PAG,VTA,SN,NclR,RN,MB,Pons,Periv,Hyp,Aud,V,IC
S2,0.373139339891618,0.493453430480372,0.348984725455014,0.416715697800854,0.101491180718158,0.337676599918876,0.34021730980145,0.298471367624866,0.00740091077107963,0.155712020834699,NaN,0.344955630139439,0.122921601683802,0.391319781207869,0.47046779035607,0.276221096971263,0.413615849533263,0.392846586814127,0.111827567654577,0.0309595755739426,0.01228391364352,0.0519092913756581,0.105854946622997,0.465722192659917,0.221591758814065,0.15361800989158,0.21925619007077,0.0366016207391933,0.216068759504692,0.355246101590935,0.298471367624866,0.384091437332434,0.419820904419541,0.0830004718490308,0.483934889916592,0.0881271987159494,0.0593989157098818,0.243262538196296,0.285893800532144,0.275890535360626,0.276551859222865,0.0172651020470294,0.367515091741275,0.289267388595004,0.106922801546123,0.297784890685773,0.177973507791552,0.116325175948635,0.162591139143399,0.349719198165627,0.1611513627476,0.0655108712114915
OB,0.391319781207869,0.414390298709348,0.486313857711856,0.203320966505303,0.310603186486123,0.0850827173775897,0.0889012746950214,0.332978428172966,0.122723798103661,0.114247572798347,0.344955630139439,NaN,0.121541818230324,0.0342481848151824,0.396671009076127,0.354507329933723,0.443653707653119,0.41710355955274,0.0997840639791865,0.213768135345042,0.218093906426142,0.231079675647581,0.210628950455149,0.359319329011231,0.287578179066034,0.0422287848517212,0.208363549971674,0.453487697627754,0.168929777641498,0.499008050597016,0.203599122200825,0.0645390201786119,0.215492218746162,0.0465839899803377,0.470072148687057,0.111274520619591,0.0435243702349669,0.0112188869931288,0.035777655262807,0.0147919031806295,0.028673740465483,0.141022285450713,0.155011867044681,0.358206786183764,0.423320425719096,0.0490421986258123,0.386749821921049,0.288591126882635,0.438161880296461,0.037673439063921,0.411681250978669,0.00279520367607733
AON,0.425267326743323,0.145435163830671,0.241104966633802,0.476801879020249,0.249172776275668,0.0749293557962926,0.00835787459872217,0.127331813144412,0.0831478787910819,0.0428293257511422,0.122921601683802,0.121541818230324,NaN,0.0251310356950324,0.0761610166582937,0.168436442949883,0.184174730755139,0.397437140469466,0.0788134112886707,0.429557074038538,0.405120463275066,0.343494964903333,0.0816829307920012,0.187855505914516,0.0476112540377805,0.0116846595324738,0.0267650903284714,0.318340468656238,0.225714155363537,0.264125658309746,0.117661624647547,0.111090621743296,0.131854568174801,0.184959541059198,0.420209422377021,0.125916395268232,0.0772691375756611,0.00119538940767017,0.0427431001395223,0.109082553709712,0.192925328309695,0.225122511479229,0.296414173040713,0.445617844948699,0.4696765375334,0.494643633758886,0.0655108712114915,0.324376093121556,0.115566502725619,0.0168355462974091,0.479971299061778,0.0994452551804987
Otu,0.380681790063097,0.379547349755889,0.123516397434078,0.0627480014918635,0.0847828013559467,0.317633617071728,0.24574147867842,0.464141410247136,0.481556512681296,0.407432996886544,0.391319781207869,0.0342481848151824,0.0251310356950324,NaN,0.280869931160346,0.39437509723505,0.446010839534724,0.246674681017872,0.317986957252347,0.232884395719094,0.159720203229464,0.269648259915767,0.306071205210614,0.060651821937713,0.0745223070046762,0.120758436401586,0.393992811059382,0.384850407509624,0.36639371003182,0.231379901360325,0.0873583227361564,0.201104163514027,0.103743156962369,0.464536552056612,0.112382642487433,0.472446442366135,0.195085580242553,0.158770882799402,0.329741582276531,0.467698953550572,0.383332925992623,0.0959400492701733,0.457824381067247,0.199176792827407,0.0677403929728895,0.44797662646509,0.278208672775409,0.457824381067247,0.466117476584621,0.318340468656238,0.211767227190989,0.182351846278363
Pir,0.237736312249437,0.136490632016903,0.346784820874122,0.24605232842678,0.120368124823235,0.486313857711856,0.349719198165627,0.0557655220484232,0.131438737294127,0.0533418715066761,0.47046779035607,0.396671009076127,0.0761610166582937,0.280869931160346,NaN,0.257705491557417,0.238041447687501,0.346784820874122,0.181315443486921,0.257386693198601,0.475217724243595,0.305723845520348,0.239570446053839,0.121738238921434,0.297784890685773,0.332258006269335,0.0567380187973554,0.326875391852565,0.358948343929275,0.428386267659019,0.174671950922065,0.256749732013317,0.212909214010075,0.0853834539644369,0.373139339891618,0.330819083793771,0.188650308019387,0.168682990570687,0.395139984569298,0.29607196092339,0.231981026332001,0.310953045622494,0.332618137409157,0.496230646186243,0.37577366244482,0.410135164762374,0.0503108807090261,0.162110256114674,0.166472682608198,0.0841854263601662,0.157589614829592,0.248859756104017
DPA,0.309554671178021,0.37879165010088,0.410521552104028,0.432682326603821,0.379169440309139,0.0448529224785297,0.0126685217106259,0.132480070600365,0.0128800454560044,0.0434369786647726,0.276221096971263,0.354507329933723,0.168436442949883,0.39437509723505,0.257705491557417,NaN,0.0372108899486001,0.299158587380275,0.391701321528857,0.264772274684017,0.422542203592029,0.200276736618816,0.308159138750467,0.438161880296461,0.0730446947914596,0.109445639332901,0.207517865740094,0.402042413938991,0.402426831474557,0.462561212304654,0.409362660739503,0.152924305231026,0.172660313194166,0.0850827173775897,0.111827567654577,0.0350422709273759,0.032295529617414,0.000298251450977727,3.459810314832e-05,5.23860726181491e-05,0.00118189476763331,0.0745223070046762,0.0786720321484503,0.188915717200676,0.283878962880843,0.105677747462865,0.168436442949883,0.328665538316166,0.413228754857628,0.0626300366139918,0.0408825103786468,0.00307060648959212
TT,0.305029667784779,0.419820904419541,0.451518337566116,0.0638177499148411,0.167944066075407,0.0554443910151103,0.00789551484066486,0.269648259915767,0.0122256795344149,0.0235840508902231,0.413615849533263,0.443653707653119,0.184174730755139,0.446010839534724,0.238041447687501,0.0372108899486001,NaN,0.140151081741451,0.160196299116667,0.173664218003683,0.0907803777508739,0.0205059063284323,0.430728520745723,0.4882967189656,0.0644183562628093,0.294704988848004,0.344955630139439,0.105677747462865,0.189713369553965,0.358577496211903,0.499008050597016,0.101148011066383,0.102525944131539,0.152463029030301,0.281537226759252,0.134580319789882,0.0401411608321532,0.000426438961888764,0.00793477800313669,0.028673740465483,0.0164911408685372,0.0445845467907381,0.372763504282231,0.372763504282231,0.327948989274854,0.258663155583065,0.176444691829424,0.474821747755037,0.455064039203932,0.0374415620203065,0.405120463275066,0.0274084573323188
Sept,0.39782035968438,0.480763866596443,0.11406006156952,0.311653293371499,0.189447248013732,0.0454843590686326,0.0785308515922071,0.0223175118816733,0.00024933014402384,0.00928863639340916,0.392846586814127,0.41710355955274,0.397437140469466,0.246674681017872,0.346784820874122,0.299158587380275,0.140151081741451,NaN,0.067489716818352,0.381438673436665,0.457824381067247,0.0581670479572983,0.11406006156952,0.384091437332434,0.274900056452109,0.15315530137673,0.258343722926646,0.472050654148817,0.396671009076127,0.389413706485434,0.466512795036834,0.210061205161575,0.186535589805778,0.148807165384659,0.0231210785509827,0.0259651303876618,0.0832954889737109,0.0140184777312604,0.00644632786327337,0.0387715985671384,0.0503108807090261,0.113312280999474,0.108901346528081,0.191047536713649,0.371261415909854,0.165253115159647,0.298471367624866,0.440906326660525,0.444439193872617,0.0384551237519841,0.386749821921049,0.0997840639791865
Nacc,0.372012208604653,0.285221408124479,0.347517534309832,0.288253284748565,0.361176303497915,0.0473292494012219,0.0340342854535434,0.15315530137673,0.042399645686703,0.0320244748094649,0.111827567654577,0.0997840639791865,0.0788134112886707,0.317986957252347,0.181315443486921,0.391701321528857,0.160196299116667,0.067489716818352,NaN,0.360061709968212,0.0809580319655827,0.291640343613711,0.177973507791552,0.432291427765892,0.141459307066633,0.124912344077711,0.402811346496077,0.499404829952886,0.312704984732832,0.332618137409157,0.188915717200676,0.446796992687918,0.282539648893402,0.312704984732832,0.0713283902700067,0.024967028384359,0.174419658859843,0.159007854023553,0.052111992075751,0.0337508520678284,0.0439635293118097,0.152924305231026,0.234394487801809,0.166717314511949,0.392846586814127,0.286566970414161,0.370136175882484,0.345686860393981,0.149943067287047,0.0491388434734192,0.0575039066653137,0.0461231608715031
CP,0.432682326603821,0.217803909643847,0.266067997014613,0.388271375983041,0.155011867044681,0.260263481452544,0.124312693237955,0.00671172610118886,0.00051267550530032,0.000345774151382483,0.0309595755739426,0.213768135345042,0.429557074038538,0.232884395719094,0.257386693198601,0.264772274684017,0.173664218003683,0.381438673436665,0.360061709968212,NaN,0.0155669286881709,0.400121801362885,0.405120463275066,0.453487697627754,0.0713283902700067,0.238346804725845,0.481952864170218,0.416327919774584,0.442868450029531,0.255478356668763,0.37615048632562,0.0278247709516821,0.0507066368801068,0.0196936250552963,0.139067396981228,0.00605078859311814,0.128145737610993,0.193194531711094,0.0348967415379121,0.0188669570392881,0.0413830896691882,0.185483938577716,0.410908029169215,0.0803817319508539,0.422931275825358,0.0351152283050181,0.485917325775255,0.452305936561723,0.384091437332434,0.0224166088480312,0.257705491557417,0.179510925365073
Pall,0.140368527855002,0.329382738620496,0.179510925365073,0.218674589152365,0.0889012746950214,0.105324013827055,0.152693547791219,4.62319807648104e-05,8.82029826015929e-05,0.000105192091581219,0.01228391364352,0.218093906426142,0.405120463275066,0.159720203229464,0.475217724243595,0.422542203592029,0.0907803777508739,0.457824381067247,0.0809580319655827,0.0155669286881709,NaN,0.424098956962742,0.0938176693482262,0.169919320319489,0.161870173699913,0.00302977469984256,0.0141834838892012,0.0745223070046762,0.0160416294184405,0.0638177499148411,0.34422499748793,0.0737134412117357,0.0105641849102152,0.0767135056929265,0.0357035337663242,0.0126685217106259,0.147677217221463,0.123516397434078,0.00956459964966139,0.0437874247473499,0.0633405107072837,0.262190806396505,0.104443551703957,0.089524291272615,0.435811934939624,0.0705471072750369,0.183392064493024,0.0745223070046762,0.389413706485434,0.109627517991019,0.277545347734811,0.19945142585163
VP,0.355246101590935,0.0496244268696807,0.209211330540735,0.489089949978078,0.484331345896764,0.142776055707722,0.225122511479229,0.0875116827787893,0.151084927151583,0.0171470017450844,0.0519092913756581,0.231079675647581,0.343494964903333,0.269648259915767,0.305723845520348,0.200276736618816,0.0205059063284323,0.0581670479572983,0.291640343613711,0.400121801362885,0.424098956962742,NaN,0.376527432201348,0.167452647047352,0.14790273076704,0.339490621304448,0.280869931160346,0.393228555489669,0.130403253690235,0.287578179066034,0.423709652892039,0.322951573284271,0.114435310661947,0.457035491417246,0.143658628450373,0.159958131522553,0.1711616355578,0.364154486783989,0.0333294642275911,0.0771299344205891,0.139500161933866,0.268343466697607,0.0974306208137067,0.133737404025924,0.411681250978669,0.108720362954876,0.0802381583397681,0.228984393963004,0.0505084398643925,0.206393551600622,0.365273505387692,0.426826206502915
Cl,0.288929161574386,0.386749821921049,0.207799527418322,0.297784890685773,0.0949559993116577,0.218093906426142,0.466117476584621,0.00513732764726871,0.0162275911597975,0.0145186885403756,0.105854946622997,0.210628950455149,0.0816829307920012,0.306071205210614,0.239570446053839,0.308159138750467,0.430728520745723,0.11406006156952,0.177973507791552,0.405120463275066,0.0938176693482262,0.376527432201348,NaN,0.250741116400885,0.364154486783989,0.0500157349422163,0.024373573267251,0.0512049291222749,0.477197977904829,0.128349800651713,0.163797536562811,0.303643486009228,0.179254091988134,0.305029667784779,0.279870470829167,0.103394282010993,0.29436371612401,0.427216111994828,0.300190805511577,0.106032367496874,0.0756116605271172,0.333338878267741,0.499404829952886,0.119978731860109,0.0949559993116577,0.453487697627754,0.13563925178885,0.142116615312133,0.447583361858265,0.187855505914516,0.103046287418481,0.239570446053839
Amyg,0.387890820336513,0.18287147858717,0.341672524838912,0.426436374848574,0.402042413938991,0.218093906426142,0.174419658859843,0.0994452551804987,0.41594022585082,0.310253504192011,0.465722192659917,0.359319329011231,0.187855505914516,0.060651821937713,0.121738238921434,0.438161880296461,0.4882967189656,0.384091437332434,0.432291427765892,0.453487697627754,0.169919320319489,0.167452647047352,0.250741116400885,NaN,0.0884362041221565,0.351557918122328,0.0323635980545871,0.0550185637150338,0.41594022585082,0.167452647047352,0.337676599918876,0.495040379670316,0.0164532607015242,0.0632216503290569,0.305376666293475,0.319756221034993,0.0687505332949415,0.0840365936462615,0.0939796480652197,0.34422499748793,0.460586825773536,0.398587103337481,0.0427431001395223,0.119202698919437,0.235000088300519,0.234092022357027,0.00406611711374572,0.148128482319913,0.134580319789882,0.0531352567059917,0.197260956281405,0.0762988448181261
ZI,0.245430846835288,0.148128482319913,0.092369426745043,0.0429156965057901,0.230479898407908,0.34422499748793,0.489486582403019,0.256749732013317,0.150399096050319,0.327948989274854,0.221591758814065,0.287578179066034,0.0476112540377805,0.0745223070046762,0.297784890685773,0.0730446947914596,0.0644183562628093,0.274900056452109,0.141459307066633,0.0713283902700067,0.161870173699913,0.14790273076704,0.364154486783989,0.0884362041221565,NaN,0.343859906033555,0.244810237482627,0.329382738620496,0.331178573516902,0.435029135342179,0.420986698878264,0.260905084320489,0.0369814182894217,0.186799097423428,0.436986620553682,0.400121801362885,0.325089351554419,0.338764548713362,0.110540274050313,0.422542203592029,0.479178813307858,0.428776464663082,0.053757074002677,0.17291093046141,0.198628233022786,0.0640574504744003,0.0173442337173462,0.320465117439684,0.485124305453365,0.177208024299748,0.0485613240431294,0.291980100963152
I_dors,0.111274520619591,0.190513158149122,0.0168355462974091,0.0100167014279934,0.0718530456500726,0.102699172238631,0.0579453146682308,0.0316883866404913,0.00951809776462342,0.0199163803802305,0.15361800989158,0.0422287848517212,0.0116846595324738,0.120758436401586,0.332258006269335,0.109445639332901,0.294704988848004,0.15315530137673,0.124912344077711,0.238346804725845,0.00302977469984256,0.339490621304448,0.0500157349422163,0.351557918122328,0.343859906033555,NaN,0.0552311425922811,0.321529731112335,0.341308492081919,0.411294595585125,0.146105283451515,0.477990245080144,0.364154486783989,0.45466988426902,0.349351888976484,0.188385136381727,0.0299250886980762,0.122328882942439,0.0346794083662038,0.0516064540020356,0.0738477688036961,0.30053524750514,0.397054023479274,0.150627467991684,0.303297394894967,0.285893800532144,0.0313553131251526,0.146553218296074,0.0868994857997177,0.100805715543667,0.0226660296478591,0.0746577957976733
I_ventr,0.0799516117327678,0.387130042951654,0.0972641402878915,0.146329132003927,0.0639375099758515,0.180282858105522,0.0612283406293411,0.172409935238897,0.0926897729092563,0.0504095806405006,0.21925619007077,0.208363549971674,0.0267650903284714,0.393992811059382,0.0567380187973554,0.207517865740094,0.344955630139439,0.258343722926646,0.402811346496077,0.481952864170218,0.0141834838892012,0.280869931160346,0.024373573267251,0.0323635980545871,0.244810237482627,0.0552311425922811,NaN,0.346052698850467,0.30295148601666,0.275890535360626,0.120953936892941,0.431509835816821,0.312354245332889,0.41749150465309,0.260263481452544,0.00982404507280665,0.0168355462974091,0.0691324148280819,0.0507066368801068,0.0278247709516821,0.0917312740367078,0.433073293501792,0.231079675647581,0.312704984732832,0.41749150465309,0.288253284748565,0.0381408263277071,0.451124611770793,0.388652042459909,0.109627517991019,0.0870522243887657,0.194544098228741
I_post,0.322240316371998,0.134158392218185,0.420209422377021,0.409362660739503,0.118623080230661,0.400505725979178,0.14790273076704,0.0291065048224154,0.19373364857979,0.184959541059198,0.0366016207391933,0.453487697627754,0.318340468656238,0.384850407509624,0.326875391852565,0.402042413938991,0.105677747462865,0.472050654148817,0.499404829952886,0.416327919774584,0.0745223070046762,0.393228555489669,0.0512049291222749,0.0550185637150338,0.329382738620496,0.321529731112335,0.346052698850467,NaN,0.248234364904425,0.0745223070046762,0.146105283451515,0.388652042459909,0.17041552820771,0.159720203229464,0.105147479122263,0.0761610166582937,0.31692745147022,0.364154486783989,0.497420947362624,0.302605759625449,0.143216867798491,0.115377402974323,0.265095894352763,0.262512760085209,0.0771299344205891,0.419432467163192,0.0478946472143038,0.181574186377927,0.259622719303726,0.201104163514027,0.0560881672740677,0.327948989274854
Gust,0.0205518806461636,0.242644991307263,0.254527059272308,0.322951573284271,0.21925619007077,0.264772274684017,0.311303081338624,0.107998662560844,0.0952831591546864,0.173664218003683,0.216068759504692,0.168929777641498,0.225714155363537,0.36639371003182,0.358948343929275,0.402426831474557,0.189713369553965,0.396671009076127,0.312704984732832,0.442868450029531,0.0160416294184405,0.130403253690235,0.477197977904829,0.41594022585082,0.331178573516902,0.341308492081919,0.30295148601666,0.248234364904425,NaN,0.255478356668763,0.149260811454167,0.339490621304448,0.441298633117301,0.278872795340058,0.490676542493352,0.452305936561723,0.2072364372376,0.314461305307858,0.20000139781411,0.2072364372376,0.161870173699913,0.444439193872617,0.319048004040927,0.186009288263616,0.420209422377021,0.35783621416909,0.405890932097767,0.0650234902115153,0.0272905002745822,0.191582863756641,0.257386693198601,0.414390298709348
Visc,0.371261415909854,0.305723845520348,0.279537713731362,0.409748867516783,0.116896571498567,0.152002707434818,0.222765030178957,0.0212050519953152,0.0252959747166677,0.0339632382499285,0.355246101590935,0.499008050597016,0.264125658309746,0.231379901360325,0.428386267659019,0.462561212304654,0.358577496211903,0.389413706485434,0.332618137409157,0.255478356668763,0.0638177499148411,0.287578179066034,0.128349800651713,0.167452647047352,0.435029135342179,0.411294595585125,0.275890535360626,0.0745223070046762,0.255478356668763,NaN,0.241104966633802,0.351926094708943,0.312354245332889,0.346052698850467,0.487900121187823,0.478386412564199,0.154081673542693,0.358206786183764,0.434246598685567,0.449156735641155,0.177208024299748,0.257068106625372,0.37051112890586,0.497420947362624,0.0912548774066235,0.483538450341016,0.200828119537188,0.212623369803182,0.358577496211903,0.409362660739503,0.130609882847665,0.174419658859843
Perih,0.435029135342179,0.47323810270838,0.468489891180812,0.466117476584621,0.442083424139391,0.313758253427544,0.368263329025987,0.237736312249437,0.216068759504692,0.467698953550572,0.298471367624866,0.203599122200825,0.117661624647547,0.0873583227361564,0.174671950922065,0.409362660739503,0.499008050597016,0.466512795036834,0.188915717200676,0.37615048632562,0.34422499748793,0.423709652892039,0.163797536562811,0.337676599918876,0.420986698878264,0.146105283451515,0.120953936892941,0.146105283451515,0.149260811454167,0.241104966633802,NaN,0.0865946290786488,0.0245879449230036,0.0140842740523784,0.1611513627476,0.210344961645163,0.153849722312458,0.226900164889386,0.0483700674904758,0.357465780491697,0.444832021724556,0.0268810881864684,0.393992811059382,0.235606580714139,0.369386652478706,0.349719198165627,0.37577366244482,0.32830718224392,0.258663155583065,0.0099440597207644,0.422153209400066,0.30990399900215
