SparsityPercent,Animal_01,Animal_02,Animal_03,Animal_04,Animal_05,Animal_06,Animal_07,Animal_08,Animal_09,Animal_10,Animal_11,Animal_12,Animal_13,Animal_14,Animal_15,Animal_16,Animal_17,Animal_18,Animal_19,Animal_20,Animal_21,Animal_22,Animal_23,Animal_24
10,0.705550418375644,0.613015719549087,0.78329395885947,0.492715120767315,0.608857258407177,0.614254314810768,0.67052578193042,0.661496224263219,0.682925200133639,0.709073030979059,0.333816210258153,0.684217600598706,0.708518408806404,0.785300835550522,0.733397361407432,0.713364897215068,0.689347198337969,0.769091776442158,0.507970868853539,0.661160486718787,0.692831451741079,0.477790534342351,0.506520273743929,0.694202650367886
11,0.745892401250414,0.685895137670479,0.739933137015335,0.539617999970787,0.61404550524645,0.600021012435368,0.664457901658621,0.663365767962942,0.713622879705485,0.701771233975852,0.339682571096237,0.676497257973378,0.682726377424252,0.748870882298455,0.737166870247965,0.700148702857732,0.659725773666266,0.773042711554749,0.510332905825339,0.694549000467937,0.729134792977169,0.585222100041366,0.524666250579956,0.687254941588667
12,0.752155275701904,0.664245067753129,0.764565946685069,0.532942242343026,0.611273479283241,0.678943177131492,0.689921339129763,0.637095206597479,0.715883095318025,0.69692551457035,0.428113437293289,0.688164623907993,0.678711367112359,0.744036525889962,0.732345167278081,0.72138629157476,0.644708720803235,0.782754309427038,0.550238515007175,0.690022823638379,0.717338743462335,0.598892468786622,0.515476970474432,0.693363334657739
13,0.750529191330342,0.665964260663812,0.752243157893428,0.536926157148452,0.563859002433973,0.697666206992555,0.686758010454953,0.643055870095311,0.690278529736856,0.708430880396573,0.48342383131158,0.675357190365077,0.70233856875452,0.774595796062337,0.736302254610066,0.742381271063952,0.646938925100264,0.780553496943146,0.554304517854785,0.681324831615568,0.666491640549951,0.581035151586065,0.475189592443568,0.688083078671246
14,0.741333561457922,0.704466347435659,0.751963004623859,0.526354871073362,0.567183282277595,0.708555819109047,0.667453747401164,0.638741364682597,0.740551994739813,0.719978551312703,0.470850542366875,0.690598999218282,0.701271765535996,0.771699903125078,0.748521008544552,0.730676196956278,0.67946511175161,0.756772170464431,0.617992711158038,0.691642636430999,0.677273207672156,0.62233843820216,0.537595151674183,0.685830792458643
15,0.735381043633645,0.713170010239477,0.750516991524156,0.520665697380773,0.555291020066552,0.702118997409511,0.659286561483846,0.611989005241261,0.738820887657022,0.731045973368356,0.486924911448531,0.673468733805818,0.687933322709715,0.760766170250745,0.748519515315501,0.72528412495951,0.675865813475814,0.747559370816221,0.62313567482338,0.67551913195362,0.65374920892248,0.617871599696261,0.579282491600503,0.682125186848126
16,0.720524075118445,0.70976467500714,0.742397376374715,0.540220455433162,0.542888988234259,0.705483230710336,0.638695505357366,0.584418243795474,0.721944587816942,0.713942854237074,0.502639994078752,0.668145671191952,0.680770623148149,0.741103382105576,0.746611962307131,0.742394408848787,0.665466029974417,0.744990453005355,0.613720716549972,0.672933041793682,0.644342488418521,0.647487259120086,0.570524684532781,0.691833033994
17,0.731965811446375,0.722139524819111,0.714260901044732,0.537266311697299,0.576666022349857,0.693520581224012,0.625372213339551,0.56331146442957,0.706942353556632,0.702753244614503,0.480782684572374,0.698802101229916,0.679558860921276,0.741350117540991,0.769975631898509,0.728757884383812,0.661725714801633,0.754305241712349,0.628409977188,0.661569632449808,0.65527738350266,0.639824159390938,0.613981965275572,0.716679659193852
18,0.728198389332157,0.723133819879124,0.724594364121028,0.579365655366712,0.576575355938816,0.707740238794691,0.657387527300775,0.552879825184003,0.715451636971408,0.697279707240128,0.653920491676943,0.678020026349641,0.672037079474342,0.73623326388832,0.744971668159541,0.721426223916838,0.659815549617441,0.744547388069464,0.631670604003721,0.6850892262397,0.650556742918286,0.64459331172625,0.611610525561771,0.703743959976285
19,0.751083700237839,0.70910491295329,0.740450125575577,0.58728535965474,0.587627427073902,0.727051409581618,0.639616652034476,0.541255729903769,0.711460441501557,0.695150569357509,0.683996844184177,0.715251128862399,0.679433567744375,0.724821751221796,0.736467394874617,0.725380842369471,0.656370648961314,0.747389477292028,0.676574392240909,0.700641010620074,0.635771438289238,0.652689961760246,0.618642054510142,0.708910268411284
