Trial,TimeBin_001,TimeBin_002,TimeBin_003,TimeBin_004,TimeBin_005,TimeBin_006,TimeBin_007,TimeBin_008,TimeBin_009,TimeBin_010,TimeBin_011,TimeBin_012,TimeBin_013,TimeBin_014,TimeBin_015,TimeBin_016,TimeBin_017,TimeBin_018,TimeBin_019,TimeBin_020,TimeBin_021,TimeBin_022,TimeBin_023,TimeBin_024,TimeBin_025,TimeBin_026,TimeBin_027,TimeBin_028,TimeBin_029,TimeBin_030,TimeBin_031,TimeBin_032,TimeBin_033,TimeBin_034,TimeBin_035,TimeBin_036,TimeBin_037,TimeBin_038,TimeBin_039,TimeBin_040,TimeBin_041,TimeBin_042,TimeBin_043,TimeBin_044,TimeBin_045,TimeBin_046,TimeBin_047,TimeBin_048,TimeBin_049,TimeBin_050,TimeBin_051,TimeBin_052,TimeBin_053,TimeBin_054,TimeBin_055,TimeBin_056,TimeBin_057,TimeBin_058,TimeBin_059,TimeBin_060
21,-0.280617881874084,-0.175765679260386,-0.127686200175225,-0.15119747026198,-0.17205227753328,-0.245219087940346,-0.28853094343041,-0.251238057282155,-0.357510373767538,-0.368196041682455,-0.406445223476434,-0.299205597912713,-0.284035947951361,-0.156884694440326,-0.053774506668081,0.0944854011678395,0.182934736277691,0.232371557260001,0.374196644991451,0.478780015100821,0.555366607854012,0.641983607317129,0.688563361142428,0.713697053134257,0.612207970768142,0.579643350989043,0.485189459731995,0.349154295940991,0.207525170086263,0.0447748918513446,0.0591787067450836,0.0111066256917216,-0.0767998322479835,-0.100197929466515,-0.0931250143526608,-0.0901611914217384,-0.0754098082313818,-0.174903393188376,-0.211590184998828,-0.275052566581888,-0.318894381202451,-0.256605358263742,-0.178884983154356,-0.173421997328348,-0.11264126670207,-0.0941213462484919,-0.141836729864779,-0.183850466806427,-0.147100162882475,-0.154124827786254,-0.119118570310758,-0.0755639663279891,-0.106771743182186,-0.0939324176138928,-0.0241820018047813,-0.0457293039798194,-0.167795763064578,-0.19902283382609,-0.208366807511748,-0.212337971803056
22,-0.161030093660243,-0.0783595691529331,-0.0850141588401668,-0.105838321107927,-0.141929390318217,-0.229725671670082,-0.273765316274586,-0.278294306510789,-0.339175016090482,-0.360655369228638,-0.339511314648469,-0.262260830669288,-0.221335166036526,-0.154239114000076,0.00681016217728912,0.130211122652492,0.203159077034077,0.262368985317452,0.362049532425817,0.469041169382024,0.569150484133975,0.668377429524622,0.731541713822254,0.700805370438999,0.677709148450873,0.560032429135006,0.434753807087383,0.324054536183187,0.201835121886988,0.0315756108961611,0.0305134730816123,-0.0121366784918955,-0.0409314650330279,-0.0143554867033845,0.0250223686207271,-0.0279059709322661,-0.0428302944846486,-0.0901750469539728,-0.101769519878373,-0.150376051252877,-0.192222648870498,-0.185462630152043,-0.196447453846796,-0.210489016095258,-0.1677356799454,-0.106827244307821,-0.136629859723018,-0.14254738907462,-0.105714843920751,-0.0847381003804545,-0.0409059596552514,-0.046981259048024,-0.123108856212835,-0.158501034813143,-0.174459650113879,-0.19698665297939,-0.262832236235373,-0.268119254098142,-0.270571138648018,-0.19808823034428
23,-0.0335949153748257,-0.0492940126788838,-0.0942784997468418,-0.10101543514901,-0.193892866557398,-0.235699585305412,-0.268366427477082,-0.262735604817375,-0.312523884877877,-0.319790273623623,-0.24436818572785,-0.21714196702236,-0.134757762409949,-0.057959098153255,0.0809742006511488,0.205877128005714,0.319472084059223,0.36622014195587,0.394706451157553,0.454636419259069,0.565411329496413,0.677732771025903,0.757906736536952,0.788576754596696,0.7786681455328,0.600468405331842,0.419570101085939,0.315463634110049,0.199687269021162,0.0710846847744929,0.0815285922834481,0.103126241368909,0.0818990327876005,0.0552924468491835,0.0955662319912191,0.0283754159789832,-0.0156865520794409,-0.0744011973331532,-0.148197713937292,-0.20801961813209,-0.189008394861129,-0.194647296264972,-0.174554099153767,-0.109900880529516,-0.0421101373567111,-0.00911523910622791,-0.0165456096609444,-0.000727495864371717,-0.00116267186851399,0.00111835326842038,0.019767452454582,-0.0269682393555166,-0.0644811401066985,-0.129786173764189,-0.220065694721635,-0.201811661515714,-0.236628968871284,-0.220209093341917,-0.144167938146273,-0.0976024116786568
24,-0.00923879694348954,-0.113093416948881,-0.170524875852256,-0.11899788974698,-0.114945408151263,-0.0908547323260272,-0.118653397638296,-0.219788474041689,-0.211955111973798,-0.279277115935101,-0.239802974071718,-0.209784815580063,-0.125229570870818,-0.057495963068924,0.0901495940448878,0.176489225227653,0.250413508433531,0.27846319233406,0.371777222045218,0.427180184492032,0.549648563524922,0.654335918109932,0.735730714487821,0.734787776486725,0.727154631102547,0.528891259055094,0.427385877217106,0.367995932998681,0.24434079719847,0.150634727209545,0.129025115805082,0.148852057811695,0.141797353978433,0.127018115587517,0.128763244001738,0.066933732000609,0.0357565274419469,-0.0237901705568049,-0.123660538639876,-0.0967201324363498,-0.0806554120128503,-0.130161839304683,-0.184899478176624,-0.134367235827396,-0.0314907310641715,0.0126729814171656,0.0131583427455959,-0.0404609049547665,-0.0292486962190985,-0.0891757992911695,-0.110722418668144,-0.0973843218462325,-0.163281783629893,-0.252114629915866,-0.285250169131325,-0.247125896472308,-0.217152020878742,-0.158793921105779,-0.0454496554305074,-0.0230461748620903
25,-0.0488144835176745,-0.103379008854866,-0.191373130846414,-0.187312189956891,-0.210457364700673,-0.183131196631962,-0.203208743442384,-0.269865124522255,-0.296301848344301,-0.355862316266532,-0.357784022528294,-0.343072282039089,-0.280419741828946,-0.137497238297032,0.00184136392964515,0.12830837670211,0.17524771417663,0.276495393731691,0.340276997096761,0.390840448958527,0.552289558309615,0.639871467110839,0.742180272321593,0.716852233319464,0.633132177092307,0.526001849864257,0.468381419016117,0.381716523842813,0.276784003492717,0.234732549501255,0.179168511810871,0.208663980256139,0.179397335242912,0.117151411582224,0.105647711142237,0.00379042660862472,-0.0654468570205451,-0.165203452699145,-0.276837948560262,-0.262038596758098,-0.210137589360204,-0.246903622558954,-0.213523991609109,-0.138269445113671,-0.00929966300383675,0.00544960093089738,0.00166049223763867,-0.0151290294474366,-0.0120081773802532,-0.0891928174271198,-0.153826337291534,-0.084964752419343,-0.0871567522745537,-0.145155012050318,-0.128809762591879,-0.146289872287578,-0.139171713537722,-0.121615822473235,-0.0460812870337342,-0.0994971628844512
26,-0.128085578586169,-0.091104493573012,-0.150999444513482,-0.125321379297871,-0.123108410312184,-0.197385376183704,-0.27617632702932,-0.347159656275727,-0.367964661090345,-0.396793228536447,-0.432750939651269,-0.350248034598799,-0.247733617459139,-0.102251752419994,0.0527911643350583,0.126083262158562,0.153753478198268,0.250545149457926,0.325657279585502,0.37686156299144,0.445687936500394,0.545527646860642,0.677459153534226,0.621525533423055,0.575378481734807,0.527788207426761,0.430287302601807,0.353153348134499,0.298859984064716,0.254858036509331,0.147869693639614,0.107335198576609,0.0424659429094631,-0.00872278269880098,-0.0137679881955087,-0.110007297501547,-0.180465881912894,-0.229747761757556,-0.212496916941876,-0.201617422699634,-0.166752182022823,-0.16811727943975,-0.154392425283974,-0.0719966108809423,0.0275633006950908,0.0235671276047513,0.0257825803255195,0.0230712772202574,-0.0253883493509747,-0.0971918827195771,-0.11198874243091,0.00999922202352986,-0.0509723871907257,-0.102681389517915,-0.0891623923336995,-0.0757162028058331,-0.02255153171561,-0.0662920268150145,-0.0728074972637574,-0.143547337325358
27,-0.215739528888684,-0.14226798549185,-0.155556253816424,-0.131322305940082,-0.169457428952219,-0.227370209758269,-0.282094289514918,-0.255304248168676,-0.364631756591954,-0.362295168694239,-0.357415470992413,-0.348825274913886,-0.290424889045082,-0.115346802468868,-0.00754620279706588,0.0813765859075643,0.19069234085449,0.294490292475124,0.332306733649751,0.423346394432783,0.455727511923581,0.535496295074664,0.65976720264952,0.626280889794605,0.647211129885917,0.555621778076115,0.377785526130199,0.314831667190868,0.249858256664718,0.231416553301457,0.17777653417334,0.144128192528061,0.103113880921834,0.0501816247116611,0.0467916835060373,-0.105223269337011,-0.180246093488762,-0.219138168429824,-0.188855803209406,-0.234267807111826,-0.19382323690239,-0.187299822096101,-0.152549376993309,-0.129849407404108,-0.0918708679802978,-0.0800598372286761,-0.0716757439887647,-0.0459574225444962,-0.0764481842873139,-0.151539545061907,-0.130931387502769,-0.0353918618718344,-0.0259881477399138,-0.047078262607973,-0.0673690806205699,-0.0433600444525356,-0.0561240585159736,-0.144299247410609,-0.190098880179179,-0.219802741569858
28,-0.233110084100616,-0.146087183556604,-0.13338936504765,-0.0916262039553044,-0.119079491578075,-0.174642591125885,-0.197164044968349,-0.156522924028616,-0.250534181416854,-0.232518202285143,-0.253260218271522,-0.238115231199839,-0.165767291403444,-0.0507762899916079,0.026302746741637,0.0753878317145417,0.178784033461135,0.23066387995445,0.306733353072703,0.380938847895427,0.371849710003164,0.41659523880941,0.474811130371095,0.453508064174624,0.495727821775219,0.389008525875921,0.212634005793249,0.178181061986171,0.117855085127095,0.0422599585086631,-0.00448356380628581,-0.0356180960533905,-0.0254564203549648,-0.0293898448249527,-0.0843299081730764,-0.159518405911164,-0.198001569360552,-0.169694614690244,-0.120111417099081,-0.179877197722797,-0.165982814994486,-0.141224390237015,-0.117955131538521,-0.0621382963693019,-0.0571115950571141,-0.0642128508085633,-0.078610291354579,-0.128243303860602,-0.167980365684946,-0.216085447822385,-0.209803921978625,-0.139552010487875,-0.12191966043485,-0.135417864435943,-0.10938232911658,-0.0121876720778151,-0.0435720264849248,-0.0829948522750504,-0.0921780670315863,-0.125205821777838
29,-0.338444598970662,-0.245567069264368,-0.275921443091734,-0.180477865983037,-0.141258089162483,-0.129447945343115,-0.144615199796813,-0.155593899635629,-0.217177314015691,-0.212796963487292,-0.18733727647213,-0.193221889910637,-0.145993442037795,-0.0904584906529036,-0.0616472586980774,0.000624926278624876,0.0976343270623484,0.14351270895665,0.228902724801125,0.318389514200797,0.360370482383906,0.379506392642711,0.446198527819121,0.442351116589428,0.497437555694944,0.401414173137543,0.222054367802127,0.242838849824023,0.190632107699518,0.122858130218966,0.0984131175308909,0.036713998915343,0.0683475485759541,0.0747528394603896,-0.0301983417649324,-0.121586451021062,-0.122572168300266,-0.107901815520394,-0.0864181874437432,-0.107046023906248,-0.132934274377019,-0.13086296116768,-0.0354198249222739,-0.027452845110162,-0.0761176068321395,-0.12323351773313,-0.131307077778763,-0.160267216519276,-0.137716342918875,-0.1754659662991,-0.176183166613154,-0.145444372830417,-0.145178682098036,-0.189136983903289,-0.137162574438191,-0.0575133038871453,-0.123533854327791,-0.0963347905858289,-0.0916049506804305,-0.0616296883318261
30,-0.36694597155407,-0.26625400658401,-0.308273237004954,-0.237561089860554,-0.19184900456271,-0.224349332338066,-0.225084518562841,-0.268947206306759,-0.29599150196636,-0.256934727986757,-0.19034291317584,-0.127254139867647,-0.0490908584411817,-0.0360482332152938,-0.00971020824068507,0.0530844719997431,0.145430758700644,0.239394746261147,0.299221538784186,0.284595599829177,0.256325018422841,0.269314480212242,0.28141028537339,0.244672282875954,0.261955981372308,0.198626831739882,0.0835752569824167,0.137193123865769,0.121781754864434,0.07601394923791,0.0377515138649315,0.0531820194854672,0.0645772560993235,0.0879510488937711,-0.0323002388529563,-0.081943588740995,-0.100702395672702,-0.112220905114873,-0.132760393466594,-0.156994979298371,-0.199153006617186,-0.180172913091309,-0.0734372061402809,-0.0752982355189515,-0.0790174789361712,-0.0898910742050618,-0.0834119886603109,-0.0968173404149857,-0.10102826779947,-0.0914237210062058,-0.126796863987272,-0.153546613874803,-0.177699807033428,-0.207529052813654,-0.242256842207936,-0.172102477854334,-0.221910104398173,-0.162656144923908,-0.174010741639415,-0.15842183984828
31,-0.412922732128916,-0.403031975307251,-0.383620024243823,-0.259259395221528,-0.188490462893491,-0.224210677845806,-0.2941843511874,-0.369228536321869,-0.38231820882407,-0.313244390926105,-0.231542935306153,-0.140574173793399,-0.128677314331048,-0.122859061386997,-0.0797539683592104,0.0322653120372102,0.169622481641322,0.266957057494633,0.353958091382179,0.356289158061142,0.353605969252565,0.333461026449481,0.363118499287009,0.308782640061008,0.317466269007241,0.265881835816711,0.197023486857333,0.259977944071299,0.233980822114158,0.189449603682226,0.115786906248722,0.10323638773348,0.0686358677099184,0.051025330026744,0.00812170655659688,-0.0720739932428885,-0.0632147306218751,-0.100904431247014,-0.11885029517219,-0.12603811372446,-0.136611394083145,-0.160696937717787,-0.0672574262026329,-0.0894748543173157,-0.0911816500473474,-0.040791883920206,0.00145550517120788,-0.00966388582366281,0.0133418278608652,0.0260860031220149,0.0121946063864789,-0.0544314337902877,-0.154235238500599,-0.190348095139615,-0.273907868284652,-0.286957031387644,-0.338101403583777,-0.249387728588424,-0.248485198124351,-0.180939130858079
32,-0.245315389036021,-0.247068830249884,-0.178094611393521,-0.1982339150172,-0.175300835757466,-0.268020952023052,-0.355267482217169,-0.357150484493484,-0.415030880245755,-0.32454068839253,-0.236899916578525,-0.141303429544567,-0.142822605746582,-0.15858332333772,-0.0390795133794764,0.115940790754146,0.279940677195075,0.316679415776786,0.40355585677491,0.30981977260785,0.352576329971716,0.438228283040849,0.431163697647406,0.339459882556826,0.340454009992822,0.29087905589915,0.263776397619614,0.248673996954515,0.18081087230994,0.115337217985763,0.0681298168128345,0.135837000348495,0.132520477975241,0.141675898841422,0.174630078348507,0.186832942713259,0.174362059255307,0.0469737934300661,-0.0493768796038858,-0.115685974487321,-0.134208801543431,-0.113144565868961,-0.079699371703673,-0.123143143042586,-0.0859254960673332,-0.0102667113739561,0.000820587448726873,-0.0450014968477647,-0.040372409829164,-0.00525617384588278,-0.00685789503649848,-0.0581320682805452,-0.133257872435525,-0.176531146663022,-0.223416281045136,-0.203381740306518,-0.238369842231272,-0.196062237151563,-0.238765796017379,-0.178136145983783
33,-0.216101026293617,-0.164637425472365,-0.138378809094349,-0.166507863938604,-0.136662120825989,-0.186512031616643,-0.290612028634637,-0.28305296526513,-0.300435809901991,-0.239037350908941,-0.180277923425228,-0.0965769169886002,-0.0954005979743652,-0.0932700720437723,0.0568993325141535,0.214445510963672,0.350299847098824,0.375236839507886,0.436047311378736,0.349269268094286,0.49094067935114,0.61311058095116,0.629489720791237,0.515812302181618,0.534660932749926,0.471139749719487,0.414811578528948,0.32029768723335,0.271274769304121,0.216760671884128,0.105338557010507,0.0846055725960112,0.0487827708159013,0.0123038824664756,0.0410629732114487,0.0873424996371407,0.0898028018787647,-0.0125189391305871,-0.0713866848590062,-0.116294573549819,-0.0529888122855693,-0.0201896010889652,0.00781468447380292,0.00372099510433036,0.01344625857605,0.0613898246838751,0.0558643841230247,-0.00978677525097844,0.0409785206470956,0.131183981139993,0.137860047565744,0.0316629581296018,-0.0733514497876222,-0.121298366409026,-0.16066040808626,-0.129660835451871,-0.158834441208775,-0.16063593858479,-0.197707164363974,-0.116503845800693
34,-0.199398278486391,-0.0764544177640478,-0.140114592998136,-0.172888800971637,-0.160774652713467,-0.255107875543211,-0.328367974777723,-0.294522732582816,-0.324587036128481,-0.324245517214145,-0.286307631209727,-0.175095965176484,-0.106656766116202,-0.0480888542071482,0.0916187773645427,0.230725924444025,0.299486115693056,0.301310749212582,0.294989178451846,0.224087096108779,0.33623078919018,0.500306128569529,0.532583057721446,0.518609978201875,0.552067219926021,0.497188652327195,0.446177312659201,0.341364910756959,0.278626309555166,0.251262856648508,0.185915803077083,0.140713726082964,0.105553839383123,0.0865378432606214,0.0808199455430288,0.125778615686966,0.114755814021099,0.0055904190625851,-0.0433637693424789,-0.0728148595548651,-0.0200736866151235,0.092049814809023,0.0652078887351901,0.0199768070135686,-0.0240232171948559,-0.0715800956506063,-0.0947376793461092,-0.1577561832899,-0.118383468525298,-0.0748019041566655,-0.0519655799734251,-0.106022856210695,-0.193984226563647,-0.197916749041747,-0.163670541375884,-0.113574112974533,-0.128521744369386,-0.126979629087692,-0.18456310916215,-0.105813808999518
