,FP,OF,PL,IL,Cing,Th_PM,Th_SM,M1,M2,S1,S2,OB,AON,Otu,Pir,DPA,TT,Sept,Nacc,CP,Pall,VP,Cl,Amyg,ZI,I_dors,I_ventr,I_post,Gust,Visc,Perih,Ect,Ent,Temp,ParAss,RS,CA,DG,Sub,SC,PAG,VTA,SN,NclR,RN,MB,Pons,Periv,Hyp,Aud,V,IC
S2,0.291301162038982,0.217671591222006,0.133254685421524,0.0939280186998321,0.125075025566719,0.258242572033445,0.212066412976371,0.54134895211505,0.370238378896204,0.64844610694226,1,0.0933498284460604,-0.134808016835846,-0.033551456195238,0.276534071758641,0.0936265310931251,0.0293559364908401,0.145875638789869,0.119911623922819,0.543056576967129,0.248813838983103,0.264469975025202,0.550515521243413,0.194064324933071,-0.0039142480019356,0.30421585015304,0.142836805858497,0.42905734398444,0.483669307547059,0.677473827094839,0.134746116184091,0.170896202599667,0.0422457843282299,0.224858606772677,0.0176752932755633,0.0543899181934374,-0.00176373704336442,0.054634064957487,0.0553445022393327,0.177654515730407,0.0830057825061639,0.0910827933317525,0.0818910290136226,0.149825670377454,0.0978224972069736,0.236828988047392,0.0806006996932471,-0.077755011955511,0.0892517747502926,0.233564381242631,0.136121891000011,0.119926815535059
OB,0.207561485618842,0.482322814673115,0.378590525330918,0.375990157961413,0.262306720608835,0.272223892348015,0.219823983344734,0.194193111568349,0.293409745837116,0.198966962487298,0.0933498284460604,1,0.45368695847705,-0.00996472285355756,0.00080938360734083,0.340545865480138,0.479042460118757,0.213821585852272,0.168687461020566,0.174776834107322,0.156899337567684,0.00915776959143652,0.1449861025539,0.0041484629658171,0.142301709166124,0.0912202501535716,0.0575408531306524,-0.00796386623066928,0.0731892107118677,0.022851162963214,0.0924129916296004,0.1823486723896,0.162016697589897,0.203685341025322,0.0417406658502712,0.136463651283932,0.157803018351486,0.186575419623678,0.165654199016441,0.272896856653474,0.248268576098528,0.063443140176981,0.0415854357489216,0.0537802176407633,0.0734326938389978,0.16104947024787,0.0792913863195847,0.0575653560588832,0.0184127128895388,0.217540066876475,0.0494980182329731,0.187940328665497
AON,-0.021938303832825,0.425718055139402,0.362992494907424,0.41894904024093,0.304464243249298,0.216999283568667,0.212625649738351,0.0374765851630841,0.121766117946094,0.0619075849545468,-0.134808016835846,0.45368695847705,1,-0.0460280587093148,-0.0806802444141204,0.415805203093662,0.676641558149625,0.236719466059864,0.224821168144222,0.00525476339431044,0.129170634737062,-0.141299728275343,-0.0838381546614547,-0.0751774905087645,0.178621582803161,0.044355596899044,0.0891239576608852,-0.140766072729424,-0.122381304300675,-0.19037193334579,-0.0338982275784466,0.0357733507362456,0.102630299803013,0.052338057262513,0.129566421039273,0.204456482082155,0.195745424583975,0.200568216940487,0.175659634735589,0.197993142344651,0.226745039866404,0.111695475763693,0.0131644081295737,0.0222243356419947,0.0276237597718217,0.11022789059686,-0.00265687820481388,0.116271087923285,0.0748556453531386,0.197348389860918,-0.00970526883951667,0.0340563089193572
Otu,0.00525055267218586,-0.0228328966856822,-0.107105878815822,-0.041828905224704,0.0136170070979519,0.0817797049065472,0.135814880148757,0.0716489209998414,-0.0859783924122675,0.0730314652296068,-0.033551456195238,-0.00996472285355756,-0.0460280587093148,1,0.515504661616922,-0.0654980844744534,-0.115723982819937,0.0142261629976189,0.41056068106176,0.0469812659826011,0.143516861643545,0.512141412747087,0.160912221507172,0.314906870133275,0.174396329937458,0.370375710424447,0.552289844333188,0.272059421630034,0.251207163079469,0.0615041411794525,0.124960212222087,0.128399296329484,0.00268676728132682,0.14300931550098,0.238232736552225,0.229417301104305,0.0768655531269079,-0.112579834821567,-0.0775864655142929,-0.0422654218691912,-0.0771174271144311,0.0452733160216885,-0.0118612822987076,-0.116964899922434,-0.0836871435410107,-0.0724917716291184,-0.0614877312100957,0.198126024007089,0.34207617768531,0.221198787869689,0.130168505779105,-0.0493837210640392
Pir,0.218710415205595,0.12851120309708,0.0447007104739358,0.057862361427881,0.121936933638833,0.329570720393646,0.377143634224152,0.296246109817324,0.157400686441251,0.328144360335611,0.276534071758641,0.00080938360734083,-0.0806802444141204,0.515504661616922,1,0.0807766145987907,-0.0295525714732427,0.0927721519649094,0.249438308700766,0.301740515632255,0.177106787806412,0.425488476773273,0.419213256280695,0.720399354001967,0.281767259664802,0.451922346631726,0.457379943049131,0.641052835755121,0.379957844062524,0.50219960021054,0.494947485873176,0.377458327436779,-0.0631353487110409,0.339932658437123,0.230554043693482,0.279242702130166,0.0675497529545926,-0.120350813163949,-0.218887486770857,-0.109229444570638,-0.160039760529592,0.0953505901351247,0.0628429375336538,-0.118033535878351,-0.124323319025359,-0.0312710203344481,-0.205454037027458,0.0248697398850459,0.38739837272971,0.280207923014569,0.228689226771423,0.0553992014026619
DPA,0.113143737583671,0.636857536907413,0.57514429963896,0.748728140785853,0.50089382166872,0.348889500021873,0.273072160138109,0.245697144302761,0.267815585178731,0.246455409518418,0.0936265310931251,0.340545865480138,0.415805203093662,-0.0654980844744534,0.0807766145987907,1,0.718538812004392,0.498028678702891,0.364948645960849,0.311037473412617,0.299309108104398,0.093392952549878,0.168440715910983,0.0081725635388135,0.0910923804414808,0.236323811190961,0.189700650586888,0.0388907269173355,0.119742735743116,0.0242821969569843,0.029733810682734,0.107001655453277,0.0856326617813443,0.147519041912692,0.101433022764446,0.173686621052334,0.130105241688326,0.176651554251578,0.15076412440658,0.262733197995186,0.233200635164411,0.106232637513517,-0.0422075453990709,0.0641412196287065,0.0644323927252,0.19159933759907,0.0406141679405765,0.01132550941202,0.0483306926714208,0.208865329437672,0.0221815275439789,0.131004888580288
TT,0.163349864341409,0.678374721971121,0.595563173512553,0.680259894400835,0.486768462733813,0.367832901306111,0.334020782060929,0.177817791108074,0.337195438624937,0.243819993209304,0.0293559364908401,0.479042460118757,0.676641558149625,-0.115723982819937,-0.0295525714732427,0.718538812004392,1,0.436019185280788,0.307294423151666,0.186013915072901,0.233112728338695,-0.06802417969241,0.0427964748332963,-0.000489333164646074,0.203888884008366,0.059578324675557,0.0716019119384426,-0.101053937167427,-0.0421797466934827,-0.0729321765378481,0.0528995523468761,0.152571470888482,0.140737274448187,0.160818900204874,0.0745185975281433,0.192067423241304,0.216625729321791,0.248033528432676,0.177466945570911,0.277973712056558,0.283891371144915,0.16063638325816,0.0265873661314683,0.0942397910771812,0.100122254725696,0.2122137200632,0.0296268968983811,0.0751566432875895,0.0615824755874921,0.241739001509765,-0.0275895635022394,0.128191883749914
Sept,0.078024793213339,0.41823120282549,0.41653303944562,0.542549384231087,0.487402751482899,0.421615616814601,0.352430000127767,0.347902892150189,0.212740269815148,0.341159850767305,0.145875638789869,0.213821585852272,0.236719466059864,0.0142261629976189,0.0927721519649094,0.498028678702891,0.436019185280788,1,0.504833045984943,0.521484586025503,0.627157517258068,0.315429140169259,0.193057875994322,0.0140705213995583,0.182537658934651,0.267468272561498,0.206778168259184,0.13960596231068,0.219632876661549,0.0945580212954938,-0.0340096677996642,0.0257870043458475,0.00212714674043626,0.0826687224401154,0.165556967171387,0.259469385411063,0.133753016933142,0.150822070801755,0.0929967848920088,0.203651947540904,0.189131720874404,0.161337016525627,-0.0447801525155749,0.0415826657707147,0.0550444792889088,0.165520374070923,0.0207814182198068,0.174694942350735,0.229405520869323,0.222080555298341,0.0308046320929844,0.115014868545666
Nacc,0.0445419346475495,0.321012274138714,0.186491687484771,0.341175830838817,0.250268716350176,0.29169244958412,0.249109926397099,0.245188243941658,0.0799416121317757,0.220538765656511,0.119911623922819,0.168687461020566,0.224821168144222,0.41056068106176,0.249438308700766,0.364948645960849,0.307294423151666,0.504833045984943,1,0.372620797700926,0.399929535809518,0.484405256187974,0.224462907804782,0.125527809700076,0.117863431955473,0.485196281639182,0.526078748683663,0.113437457841652,0.28458618069835,0.0169845771675556,-0.00762014565708594,0.0598310270037194,0.0250894279166385,0.128591699507672,0.146890239578955,0.225271825869922,0.111651848192928,0.0919414268807981,0.0907345446735078,0.14976547226294,0.117613228337953,0.136882030582757,0.0231435067929338,0.0494574943885606,0.0784947839547456,0.150447820709811,0.0970058683922555,0.156432754701862,0.223802743768983,0.233942437155151,0.0781033874949367,0.108679596675562
CP,0.237272844663028,0.39547173430104,0.301019079295591,0.334367379846114,0.423589476399148,0.468674183146065,0.406984746776379,0.659645917619533,0.369825778637709,0.603560986881843,0.543056576967129,0.174776834107322,0.00525476339431044,0.0469812659826011,0.301740515632255,0.311037473412617,0.186013915072901,0.521484586025503,0.372620797700926,1,0.550769680482181,0.48847697731307,0.585955408093322,0.163430793617261,0.109144330284663,0.513180662943877,0.339669167659966,0.392416231272704,0.531407086245433,0.431876855316684,0.0762424326934851,0.126430322893341,-0.043098891518901,0.16575018548252,0.110086822298313,0.227718202717487,0.0435102378140831,0.118736821863207,0.0501185566927676,0.235120102119924,0.162386051529722,0.119958393255251,0.0177003001325149,0.139447517427172,0.103336639822963,0.254552526207971,0.0709483911352301,-0.055043970678197,0.15041414345677,0.242265215668555,0.103386086366621,0.151975133706692
