SubjectIndex,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,sample_51,sample_52,sample_53,sample_54,sample_55,sample_56,sample_57,sample_58,sample_59,sample_60
11,-0.150283005305225,-0.0761830066439731,-0.0257666780043771,-0.00129960090011404,0.02588788362234,0.0576299715890057,0.0458700242015093,-0.0317601118988694,-0.0730121460464205,-0.0601260017377988,-0.072630991937568,-0.0807790260631173,-0.0552434310259553,0.0448585102264425,0.103002585136118,0.105678162366484,0.128421681757887,0.182246103361309,0.238549089767826,0.260097208332021,0.290811625813687,0.36203940305844,0.439445811782225,0.494459668631843,0.532756323411517,0.561665022078988,0.624958600242872,0.664960668941445,0.638265957350234,0.582716331666957,0.515448024336632,0.451430213444719,0.301324724142011,0.136698833729044,0.028320591535663,-0.0598209311103841,-0.0908548662938432,-0.124617802409209,-0.0763750448367222,0.00469668102989325,0.0569409498896077,0.10847242490072,0.091121755864021,0.079417962436218,0.013808603831338,-0.0873265034685936,-0.156791381764651,-0.237566180542169,-0.267103114965027,-0.31169319586682,-0.316069585246303,-0.272013077332335,-0.283971624286143,-0.240010258413607,-0.250188636804522,-0.227722107423554,-0.21429016116119,-0.251819462950128,-0.199731544040475,-0.230821082704957
12,-0.387535437758182,-0.325185852825391,-0.271080011497046,-0.244771904393784,-0.186957125961949,-0.159785540570191,-0.11718266402951,-0.106740671459968,-0.0995305913787595,-0.0737374049588638,-0.10567385177944,-0.0958576421604725,-0.093477164734089,-0.073709515777458,-0.0209267822201101,0.0415424960209687,0.194915295453468,0.320462757384007,0.424198207813088,0.531866308047504,0.619804631950655,0.69689109836777,0.668057210216288,0.659243281910182,0.687013820778638,0.685700092491991,0.667779310321006,0.613577649267639,0.594478683362992,0.540687414961066,0.438979427623522,0.341110595796013,0.239508985630278,0.171954877902702,0.0867162588098533,0.0158122934468782,-0.0240783387971078,-0.0535491680833984,-0.0616810969595988,-0.064773878121327,-0.0127855895929962,0.020276787883111,0.0440498472219552,0.0488995405685701,0.0336075497879636,0.00419015933471475,-0.0939629594555261,-0.144560200115923,-0.191133358722867,-0.21731400024904,-0.247667939578076,-0.295821996107378,-0.278435402778832,-0.297141238122685,-0.313427496304777,-0.339341278570144,-0.30673922606184,-0.22108125582939,-0.210690066755273,-0.188732865753595
13,-0.192933954066319,-0.174041712576113,-0.167415851560471,-0.147874445368457,-0.151983943779017,-0.151879067363793,-0.127837730263836,-0.0975249904910791,-0.059314744994321,-0.0532837179751549,-0.0219695274949792,0.0580153779802012,0.121879826200943,0.171821172313013,0.245756809719127,0.348094851414393,0.470748932802478,0.564198110554173,0.68045758648195,0.816300846915716,0.920540986429871,0.994052409506231,1.00565740187887,1.00088290387921,0.957924510051831,0.881714040256776,0.784419252133274,0.703926048060662,0.595540799896363,0.452970505368597,0.330855454874662,0.220066710240308,0.132367501100826,0.0359226223385106,-0.0153394305181514,-0.0239067512759964,-0.0454027755682568,-0.0737586493523124,-0.116412749516206,-0.167495066313467,-0.232203569940333,-0.3142584494059,-0.376564376344092,-0.418151786649179,-0.451558900871613,-0.464022633998613,-0.438880524015895,-0.399379567079078,-0.368701867589426,-0.349577903238609,-0.299618536043978,-0.268050604218245,-0.263622715675574,-0.245583696838354,-0.233028555203329,-0.208669996186048,-0.226909702970217,-0.204436659321261,-0.196442562897571,-0.230498740079993
14,0.0554160178809974,0.0111594538038789,-0.0787755928561205,-0.163081119505125,-0.234113518894334,-0.285116226995182,-0.317005371077285,-0.282709506225285,-0.203339144070665,-0.0875095302594888,0.00985086003765944,0.102977008354294,0.193796883575357,0.248975617543113,0.296600827648777,0.328657985223784,0.388353839607849,0.443038732382571,0.493656986773534,0.558589952425956,0.618906126064373,0.670187308021878,0.695617004775438,0.717160524234032,0.73001379013089,0.724678437563202,0.682114681587945,0.619433961596822,0.563116771831094,0.506761777025052,0.453515699977233,0.376307464440466,0.317491750197126,0.270020266836955,0.211309324891451,0.145092584933692,0.0745623779501875,0.0443086648679083,-0.00687388161509555,-0.0523913084760396,-0.0988671063032782,-0.140084255286721,-0.164845207515398,-0.239484972538806,-0.294327912627718,-0.363941688535978,-0.412908511200308,-0.460670049193416,-0.495171320037333,-0.479672636089001,-0.428347596493909,-0.34059917931424,-0.271017726161671,-0.189864907991526,-0.144620449668318,-0.117606530392653,-0.148390789025098,-0.212199822552281,-0.252099326418834,-0.305971386289331
15,-0.274455482254547,-0.251533199565228,-0.213966022690875,-0.144729877997174,-0.126759380478054,-0.131627683291133,-0.11934207826362,-0.0826906834444398,-0.0746585720645996,-0.0941279739584585,-0.0530519049622097,0.00816390960056461,0.0794443106399645,0.112551033100721,0.167475714071198,0.234268150311262,0.310891935172744,0.383761602457139,0.437506385154157,0.526722928746916,0.608056428193248,0.676860847804549,0.690503428504461,0.701552860329446,0.705531532307928,0.674075052245529,0.638785717907947,0.598553974368991,0.592052805431513,0.577998972143565,0.546803721660359,0.495868413308364,0.444081785747836,0.394194970084942,0.319776747833071,0.248079303471707,0.187312994956045,0.128420529564966,0.0600922172959135,0.0024529554241461,-0.0596144569832835,-0.122523676013718,-0.201136591225287,-0.244445695613479,-0.278381958428758,-0.309320688680403,-0.326282673879705,-0.337344678433393,-0.324450798011012,-0.305538065419525,-0.289430506833109,-0.284791650128379,-0.283373214251864,-0.291018355401977,-0.284722389305394,-0.297124089746983,-0.299154558344028,-0.303132288822748,-0.317152509567864,-0.308663048482134
16,-0.201283939143849,-0.190806474555176,-0.261422523681648,-0.32873917026008,-0.38794881147476,-0.441534228704393,-0.443560038485071,-0.436149426613339,-0.344065041738633,-0.249851034650232,-0.140932806546481,-0.0378403337884847,0.0710510856830261,0.178188292123822,0.262483732352369,0.351713619663967,0.421658593097831,0.530079921195041,0.606903199136437,0.664220833334479,0.714448622271878,0.735007975502051,0.763208668364875,0.752157560760008,0.736717948267901,0.713801493285715,0.668871015890731,0.65516294994918,0.606255699803038,0.526746760848087,0.428188878650001,0.324459690701765,0.2384704199916,0.119884474119822,0.0573097199667736,0.0190181910061761,0.0163672036164445,0.0236535827206308,0.0410285230337128,0.0660345674477589,0.0529882293501445,0.051225176800744,0.0147398606079278,-0.0327646125168036,-0.117056052405065,-0.184505469600746,-0.24544010270569,-0.335269847454209,-0.38447030217337,-0.425488289293446,-0.424374973618534,-0.419422161498162,-0.399297801143117,-0.344213172810148,-0.320476249489401,-0.265397414471604,-0.232092610374916,-0.211653543698688,-0.213765351452281,-0.232185325185442
17,-0.227427696313474,-0.137316454258255,-0.130630924898028,-0.116023371718738,-0.134175944965722,-0.153330431117233,-0.203422696162652,-0.286672919504142,-0.29219189723893,-0.31570577176885,-0.310693622117583,-0.304846183028464,-0.271897826833381,-0.20611240527505,-0.15153083140104,-0.071180184402601,0.00152093017026638,0.0824514174579707,0.176381171164045,0.260812667563591,0.350792403085678,0.417728919934182,0.467991578661441,0.503715569472377,0.533057217318504,0.551718182931558,0.528344284929938,0.500429085483703,0.499515922480503,0.514333978079063,0.447272503726013,0.376583151080287,0.304634848347048,0.248678418701955,0.155161596367542,0.0354181667042727,0.0142538882652739,0.00987521546517897,-0.00790420427805341,-0.0402659719187918,-0.0474137886216013,-0.0350594008053751,-0.0314408599588867,-0.0605162122676682,-0.0390161764284235,-0.0106406071097971,0.0014564455871849,0.0175598331940409,-0.0334064667499579,-0.0449557857960797,-0.0842608444048412,-0.107792361784466,-0.104739041447805,-0.137236728765867,-0.107582233882583,-0.0900940139086435,-0.0527793648195128,-0.0550808431173978,-0.0806155010806577,-0.0759753727143627
18,-0.0313822194228328,-0.0323940378258278,-0.0441291375791706,-0.120598678783008,-0.209803468453157,-0.314283766075754,-0.35063454015602,-0.372479189491508,-0.384924632425721,-0.345921255253688,-0.218161012687571,-0.0699414581817423,0.0407302762931645,0.176923740092543,0.306259862741105,0.448675512998282,0.532942266909203,0.613663316156266,0.681356713094778,0.713399597005973,0.733506246377407,0.710874081224151,0.67662865313727,0.621763154545273,0.579519320236815,0.535690608955251,0.483637106062376,0.443153780433486,0.412826015401934,0.378065083498463,0.304677064215783,0.24437956768613,0.187871353284359,0.12954328853249,0.0469095333209002,-0.0338617283357031,-0.0742532239118919,-0.120213570296516,-0.151317969781635,-0.156916923413018,-0.148473836839694,-0.10680124397112,-0.0974736035777242,-0.104668002738106,-0.11467529547072,-0.151142883963957,-0.190855367360099,-0.260416395691904,-0.29143534201397,-0.285216560131812,-0.288317000749672,-0.278419473908868,-0.232260211314541,-0.187070609824075,-0.162561113825717,-0.164036191578348,-0.137666777183244,-0.11116604844431,-0.139977773499496,-0.147606804340473
19,-0.118304892128794,-0.112421033192078,-0.127704103238376,-0.168085174582656,-0.218335500393609,-0.268015192147379,-0.270600147905341,-0.233259455588234,-0.174048106080177,-0.0868663613334262,-0.011703721655212,0.0724645745179464,0.155271665063991,0.232435080185303,0.328265792179214,0.411063119312838,0.529248952405875,0.63351451365113,0.723299631764734,0.79988003596559,0.842974685902957,0.870343155011621,0.871988700662664,0.866706395079053,0.85932731734043,0.841111085499023,0.814238435590528,0.766278831315642,0.712440719804914,0.655150017745812,0.526365833702,0.386808750926107,0.248758355597024,0.136810102491943,0.0343326713710099,-0.0570356185594013,-0.0950499638663524,-0.13191075348495,-0.148815647924431,-0.171285252328652,-0.198292920466533,-0.231424925838265,-0.243339319966824,-0.237891907341582,-0.254917861290553,-0.303582443669299,-0.360838539074979,-0.419584774814071,-0.480463495937023,-0.526836552466365,-0.551857625379801,-0.524750418560245,-0.476950854483661,-0.423939779077207,-0.373344204301614,-0.347151692202896,-0.308969944193721,-0.292178131400721,-0.29676565916243,-0.307552500985906
20,-0.124032781807685,-0.116280822093249,-0.0850255699874246,-0.107053535144354,-0.168519042696693,-0.206651632331362,-0.243202584954808,-0.275866751293406,-0.314547466708459,-0.292705265172734,-0.241384333148834,-0.198073276033268,-0.159385165363124,-0.120410344122596,-0.0664273095640249,-0.00610646189453729,0.0311977334704662,0.0665739207649027,0.105546392017833,0.148037257298686,0.249470386613445,0.316286027387611,0.421196327042884,0.514010429779841,0.600981229726882,0.682907835085088,0.645564793835895,0.605850116936577,0.498590637935999,0.405833308829333,0.329915809503023,0.229784506660851,0.173419252006369,0.0853951886064393,0.0442891185329877,-0.00210009605052567,-0.0625534494427914,-0.0895444141773058,-0.0895555188904118,-0.0161302033313998,0.0294387148214964,0.0769852051070241,0.119114443196996,0.159984271840861,0.169796903424743,0.101259021687727,0.057643781541139,0.0231190089379403,-0.0098458232914135,-0.0706599761252365,-0.116515356878956,-0.123485534921108,-0.153320918628363,-0.207356107682026,-0.254573873975881,-0.281780020067368,-0.293460574286282,-0.289295000319592,-0.281290013761018,-0.246644711383946
21,-0.103404708564124,-0.0925411513694765,-0.110448945948248,-0.138348455227406,-0.176692358012269,-0.215650237101428,-0.252740644394139,-0.261603141386175,-0.234956952294466,-0.203193315205962,-0.152278444049244,-0.011377418884888,0.141271593594077,0.276533651197721,0.344658225197156,0.409476247998746,0.457470762950798,0.41743296900609,0.39022802742488,0.350187914100311,0.376571597110399,0.398938637481864,0.437428040169295,0.495545976274632,0.531281821834105,0.576812318693687,0.58593925637784,0.603067128828641,0.573777381119218,0.543054045692206,0.471784545281863,0.384956313315004,0.300423150112663,0.202162189864949,0.135714721542762,0.0577794855675507,0.020976026649097,-0.0383197512127491,-0.0992886967455169,-0.151133559766183,-0.200319975832878,-0.205266828683986,-0.238205892420326,-0.227674306713532,-0.226144424168438,-0.217567856371285,-0.1894744681251,-0.203073485575757,-0.172551674979827,-0.146595982564406,-0.0964862930882159,-0.0624281686461413,-0.0670590543838924,-0.0612143622531243,-0.0765720839725061,-0.102150839835413,-0.141219753137157,-0.161793736279943,-0.194430262475655,-0.251637581485072
22,-0.116046401287276,-0.100219206505949,-0.126935165754548,-0.149528070576496,-0.162880761059033,-0.212965971269581,-0.242934321751847,-0.273923073196618,-0.265536938005158,-0.255352921174907,-0.217172716538356,-0.123292556334494,-0.0339004117829395,0.0944305234769302,0.221661607784617,0.35095652006771,0.44845810695052,0.51417853453221,0.576003249423473,0.595596125422869,0.597575853503838,0.590045191058797,0.592356872665223,0.577041287227483,0.541981915461497,0.494953839494917,0.449388157831156,0.405602182575196,0.341583834624641,0.295342438692236,0.257328634987451,0.206647294976843,0.152555946680727,0.0945596703995573,0.0552999632982251,-0.0145700914566617,-0.0846024064587354,-0.0847068923113309,-0.0834151787424557,-0.0804311288947035,-0.110163056927497,-0.106066912934936,-0.0786520909714459,-0.0971266009616799,-0.0950876793056024,-0.0812168220441533,-0.0345424258221066,0.00554157213554902,0.00428334468758846,0.00317426439215119,-0.0135829704312024,-0.0456687041540019,-0.0576047394315401,-0.0680938624473296,-0.0733488333843413,-0.0879207380991664,-0.116526367205488,-0.121693642633047,-0.176614389098568,-0.243628450753604
23,-0.216706403034647,-0.211803453180706,-0.222733117903022,-0.225825539496885,-0.226423091132266,-0.229423555284384,-0.208037819462541,-0.179521011700089,-0.151785682271705,-0.156463650710818,-0.125400052580176,-0.0710047438376134,-0.0394201968714648,-0.00629289722123532,0.0635498613199597,0.210534647166885,0.334966355466446,0.43418504053261,0.541209881625573,0.656834326558932,0.732817461243246,0.735643838810983,0.735394119008664,0.739786669375066,0.755644572874344,0.753165066135777,0.739612179866973,0.711372963222403,0.700876090466794,0.686502436048263,0.645416721715927,0.600913899539203,0.535185795719134,0.476178458037838,0.336248502336407,0.204994671819117,0.0944084831287498,-0.0242704758582918,-0.133521554639518,-0.225072324982506,-0.241572872156093,-0.259903207631333,-0.290630838903543,-0.315277401099163,-0.302370479237734,-0.326102863070912,-0.363094259698595,-0.401014401295506,-0.422996747757787,-0.41355445314542,-0.434704896011615,-0.399553128902204,-0.379329172381706,-0.357511483128978,-0.348059046915336,-0.361783306548834,-0.359529875990283,-0.374301203031206,-0.359380508254845,-0.347795509316006
24,-0.298984922741108,-0.353528819823456,-0.37882442258684,-0.398371946241037,-0.399656810812945,-0.384724737614342,-0.374594789894247,-0.315875943047619,-0.271928727597456,-0.243002191789979,-0.223563598772812,-0.211158708102811,-0.167120300061061,-0.118049344931195,-0.00854264523161811,0.134730957985768,0.306514935529591,0.474047939328849,0.651306280192971,0.813329583884054,0.876258553494288,0.917253654063933,0.921328823696834,0.910486960491017,0.811307137127373,0.640038967981464,0.506003362589464,0.373140602741206,0.228659083504888,0.109782754916461,0.0463867306101619,0.0582981665269639,0.0772277694286846,0.0988984785114422,0.150656469724991,0.162421225712975,0.171876592520058,0.161714903303122,0.134663230022049,0.111862668614645,0.0716518671951469,0.0640246793117564,0.030254269947061,-0.0517701180953038,-0.110904065544367,-0.197693226031675,-0.286492167301328,-0.370296885746828,-0.401166816406417,-0.364947270139016,-0.332227618363725,-0.263321088725865,-0.177358053632995,-0.117967341618603,-0.112633179586358,-0.111026638812287,-0.132076155214699,-0.178340753509804,-0.224408053709019,-0.237619919693704
