SubjectIndex,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,sample_51,sample_52,sample_53,sample_54,sample_55,sample_56,sample_57,sample_58,sample_59,sample_60
11,-0.377293170938182,-0.271799322352041,-0.197955242604779,-0.160900109390399,-0.151895415052561,-0.164621777445889,-0.218452144014358,-0.292151877375559,-0.344470128767743,-0.339090932526271,-0.348314853174718,-0.323538367239346,-0.279243472429727,-0.207643300395047,-0.146594830182553,-0.116702808376994,-0.0537658695048868,0.00378405691533301,0.0715874730026688,0.13532345662014,0.201483278196157,0.273261427726575,0.358468665965887,0.454174045381924,0.541161514813735,0.584009138287734,0.652461429900829,0.72222884351431,0.731644320762402,0.685557980818081,0.633097355051123,0.627631699315035,0.548939315161133,0.432828398523132,0.339791789489215,0.293524895668394,0.260092334673493,0.191436717875352,0.172039335303278,0.21512574837847,0.239471695392578,0.229384181107629,0.194426693419127,0.166446304026838,0.137241052906531,0.0609753880812837,0.0142708166642,-0.0108010319872291,-0.0239329322020993,-0.0435730073127279,-0.0823145426650739,-0.0996162795076736,-0.145996861206051,-0.179407308869568,-0.211953416851573,-0.217881865614502,-0.19010644796087,-0.19096514941031,-0.161636496174173,-0.17409507563546
12,-0.507627550485736,-0.465948595442617,-0.452632761515011,-0.390227001416895,-0.314721656796829,-0.318836697714642,-0.310187823930245,-0.308752110234551,-0.282165266496352,-0.280030286577031,-0.281709638636296,-0.238942212068981,-0.212739773265699,-0.201009187045227,-0.194353526344706,-0.141746347884356,-0.0578019614146418,0.0415857981337667,0.151246551347107,0.297895779572809,0.461574950856019,0.610969413266095,0.734274318068632,0.84263264139868,0.958570098451293,1.02417578634716,1.06206353558055,1.04535270788952,0.988081598021513,0.885586053341781,0.747036640185535,0.605296821444987,0.44111670999576,0.3096285339204,0.229934609243081,0.201889082749166,0.180394086884281,0.163066631984177,0.136064493388088,0.117756605844518,0.057050876962512,-0.0416045045280735,-0.113813045810317,-0.160309368116454,-0.130341435082423,-0.122520357280177,-0.0855181172638477,-0.00780794120759632,0.0469469951743411,0.0820553868489054,0.0300941534633311,-0.0103541472884113,-0.0697705659485182,-0.164614808769876,-0.262381441076679,-0.356575417316917,-0.397504824717821,-0.432972864858094,-0.477941536021374,-0.524612033707748
13,-0.45650185422146,-0.434780929748722,-0.377498372997425,-0.324155859208663,-0.304847032974838,-0.335595992049004,-0.325090779421665,-0.302906311080566,-0.302805375357355,-0.304483285863576,-0.258215360546952,-0.164221018844989,-0.116240856798161,-0.0901863029966419,-0.0452246674035872,-0.0298613245970208,-0.0131064800488777,0.0177522593962818,0.0866372158917894,0.189614089515134,0.301404744785711,0.438497496498188,0.552988055727762,0.661251937202071,0.741122132149918,0.796179804212897,0.820013384509693,0.847231142601526,0.857131362188642,0.793631432495397,0.735748489627891,0.660921548499792,0.58806358020532,0.515253670931221,0.413779288131463,0.364940860574371,0.314558498972036,0.285725357237658,0.250441416568957,0.171766130486634,0.138380307301321,0.102234743192828,0.0558196982274653,0.00969794675356405,-0.0280331188658075,-0.0341812411976199,-0.0247587234513994,-0.0557927868757139,-0.0636941113035787,-0.0756404821297744,-0.0993492223687288,-0.12844885831308,-0.202723406915101,-0.216113844034742,-0.24085092183819,-0.252524505596328,-0.227872314332881,-0.187473862696783,-0.147833379105566,-0.15899600773084
14,-0.440377149252679,-0.418178324400086,-0.452898566187701,-0.492576749399031,-0.527954217888596,-0.574263038796414,-0.595869111783559,-0.63525224145358,-0.582568975036014,-0.510909187318406,-0.449965151187836,-0.341455274730872,-0.217342874242389,-0.0467672457445645,0.08281779617527,0.227836895134358,0.390981176340006,0.508334449179394,0.621836657248319,0.726720752707906,0.833664895935318,0.937625068915823,1.02331096253166,1.11732330173859,1.167872898376,1.19741834325795,1.17033591185484,1.09686064173888,1.01888462632702,0.939328461062319,0.884600087002441,0.76718392397287,0.659473536008883,0.552689919647988,0.440492881676322,0.313554585954018,0.171510041838107,0.099326406542136,0.036190779498318,-0.0120523242575549,-0.0581308716668338,-0.105714178857459,-0.131329614553681,-0.196474698371986,-0.246556259995432,-0.30693049913781,-0.352381929321514,-0.378342705097589,-0.408249281372181,-0.392975480170386,-0.365902189108853,-0.311200888896029,-0.266517033168044,-0.222255038660487,-0.1769972636663,-0.183322899861006,-0.21827965621135,-0.269454120078893,-0.307067423855721,-0.354853074067739
15,-0.466934116108111,-0.408525774808788,-0.353195109036348,-0.293633521917933,-0.309833672146697,-0.33153647612486,-0.378596563534672,-0.395991752561716,-0.387606541222263,-0.39735301284144,-0.331826181449779,-0.251963959099514,-0.111381125560016,0.00743095122557761,0.0966764926398475,0.211794070388542,0.335128046567005,0.454932506607599,0.531094830601165,0.622754546961592,0.730365389756047,0.824781428993394,0.863771675162988,0.891560116189419,0.872667792508573,0.838443590714459,0.804026831761467,0.736652234352338,0.668472140968119,0.59267204190475,0.562027059056099,0.478943645097337,0.37524147707589,0.316409577147648,0.25041770232596,0.21210191776877,0.177381849446824,0.170995901412189,0.16341140483205,0.139637840941092,0.160048656558055,0.153574438042822,0.0856614922701639,0.0389203088731189,0.00147678744425549,-0.03735096168223,-0.128760570114578,-0.203134543856449,-0.228699495558962,-0.263057107574334,-0.281218694491207,-0.300305368076063,-0.289161602512981,-0.291536079474683,-0.275724834010579,-0.278981934517531,-0.313191433438626,-0.35175199641477,-0.394406208177895,-0.404216139967905
16,-0.460773403163225,-0.398740543838933,-0.390533224713197,-0.380030926256302,-0.399782738087616,-0.42564426419794,-0.425776589166455,-0.467259895164841,-0.468890556344069,-0.45781307267529,-0.40541867693109,-0.34865285247113,-0.27903856415727,-0.15410225216562,-0.0224615341094546,0.115313090787245,0.231778821707324,0.380482998053349,0.525712751435612,0.63873183757643,0.73703970967791,0.81721173390071,0.909776751384988,0.962627639561058,0.995863638480336,1.02831762712378,1.03523740081711,1.05658988369065,1.04152022585655,0.990602337290942,0.884534847570828,0.727488625722126,0.57857442222745,0.397908836518364,0.233827972136842,0.120254090222679,0.0442369965173035,0.0162794298568121,0.00695198597695591,-0.00167602481491613,0.00343740722511629,-0.0272256920572445,-0.0482455024409133,-0.0786610373675474,-0.1277806563962,-0.15729421927013,-0.20980351784481,-0.2480726258529,-0.286815501050085,-0.317085038087373,-0.339555454555873,-0.358453077142794,-0.34098962909269,-0.333250019864559,-0.316429619614903,-0.301016463310972,-0.286137799125346,-0.277464820918505,-0.310844721276235,-0.31082991064596
17,-0.427313380781003,-0.446854720661253,-0.454834960210394,-0.421738880588528,-0.352937019677245,-0.2944120290593,-0.278316161909535,-0.287859920004973,-0.219921931857991,-0.200680871178582,-0.185762972158754,-0.165374830258052,-0.0905904075554066,0.0319617579519609,0.132201740193016,0.281609529157327,0.42552073191998,0.58012142228416,0.705531760199615,0.788281044533608,0.832340227421783,0.829182669301108,0.811081546608713,0.767110710797648,0.696311843642588,0.621017600074225,0.564439747029046,0.51389856737561,0.49254678858973,0.482359857610119,0.458715942741428,0.4485123798357,0.355567038771047,0.280856567446578,0.162344225425808,0.0484864230053808,-0.0479346886080978,-0.138614327512411,-0.140456724019428,-0.16144477260083,-0.140648456448291,-0.129727655243237,-0.0735167123444216,-0.0434666713231364,-0.0404851943294587,-0.00618892296690446,-0.0166832996324423,-0.0293845897193066,-0.0945375128574668,-0.138505639860752,-0.144591913159968,-0.189465708267204,-0.195859519855862,-0.206282160049002,-0.200617984149173,-0.212979574967895,-0.274720466655047,-0.326973637745663,-0.38750394785598,-0.443899402690101
18,-0.209609080021791,-0.258250965479325,-0.276929104276805,-0.335046032924215,-0.397456010849222,-0.476092479796096,-0.503689131236144,-0.504607602203424,-0.502070618894883,-0.469252021256274,-0.378611595090972,-0.267717563939365,-0.169090587669649,-0.0667430189171113,0.0359308789172806,0.1480591681343,0.263550360878743,0.388894621605118,0.512421159275025,0.638498409680583,0.760826995205443,0.848759176262645,0.887246280395244,0.88572746034119,0.868448504629553,0.812638906593006,0.737148062500872,0.67017872960042,0.591050923547863,0.523510911241316,0.419812981534087,0.342500362119228,0.253478390074424,0.173654007980659,0.0981286999248275,0.00324226641863203,-0.0412558348120952,-0.0980744928568673,-0.116980146548803,-0.140565894041261,-0.1609347948727,-0.121021547485537,-0.0999293432992172,-0.0708008915858799,-0.0596467025920686,-0.0437189825644392,-0.0073572544125481,-0.0312370694382952,-0.0492827275078648,-0.070518377021523,-0.0895285565061783,-0.0978007998793082,-0.106112341414429,-0.110801609542102,-0.113646891498142,-0.0947327300629368,-0.0738985559748994,-0.0864956583484117,-0.131630242999135,-0.118841763700298
19,-0.0407450311939467,-0.03493825712248,-0.0480393358644702,-0.101923448163145,-0.162212517552478,-0.212697531484471,-0.279389886683766,-0.299188536421421,-0.329136027782561,-0.330126402611634,-0.361909111954496,-0.383686369831723,-0.304548781250775,-0.235015817508082,-0.101818273639295,0.0200931894618224,0.200599027296958,0.381454855311481,0.527011710465627,0.662337871276758,0.759814011745771,0.871412203942669,0.945098299761963,0.989728912857693,1.02903851590839,1.07591177705281,1.09499887987286,1.08137085291713,1.07206068456795,1.06959801659059,0.95468917768322,0.792125158294324,0.637457031587943,0.455410226842513,0.269545594483745,0.0861695883202814,-0.0702525011587151,-0.180246458842041,-0.268966195340184,-0.313814296080151,-0.364929332652807,-0.398698494228513,-0.315811623073144,-0.249640310549569,-0.211550282017939,-0.200033175108929,-0.177068357163475,-0.187039052954769,-0.263113019686692,-0.321681773442878,-0.349876364716278,-0.362539437433112,-0.368590674122119,-0.355012336685803,-0.343346698990368,-0.34762139098358,-0.364618237175561,-0.366902474163337,-0.38440833254259,-0.395588420588548
20,-0.12808026413687,-0.149513507936462,-0.172485164505726,-0.248921798903925,-0.303224966474662,-0.349248052427174,-0.400056910785639,-0.41838501994957,-0.454134993883643,-0.472253936160773,-0.514678288680564,-0.560928704006876,-0.600240075029619,-0.660169282794598,-0.636283589300001,-0.527321967492521,-0.370870793998987,-0.20137419174872,-0.035083234448635,0.162322383044474,0.342288894136993,0.451031685120766,0.548635778377701,0.630792141488526,0.711436297613626,0.765168706205499,0.754020283475073,0.736968200925342,0.684161449654647,0.632615191192681,0.589406124559824,0.528290376678209,0.488742511865396,0.45583632097387,0.415461938040697,0.372027696134785,0.316174217571993,0.281754516029256,0.21614711149904,0.123111861940625,0.0574331137605893,0.00330176215536161,-0.0476383063365775,-0.0903788658748258,-0.0781539525861909,-0.0243926277610448,0.0139382022620065,0.0391438900629428,0.0727003169638274,0.0905247977551491,0.115961018740976,0.103881546471816,0.0793838947763226,0.0587626703080338,0.0189046482899829,-0.0237509379244913,-0.134514957966653,-0.198875044072784,-0.22953766363669,-0.247303237999381
21,-0.0875925685241854,-0.0584381685239859,-0.0546555485478587,-0.0572560580814653,-0.0778350314993344,-0.101783138790116,-0.1150691182083,-0.114109650671348,-0.0996393068593294,-0.0996611711832716,-0.108463276322174,-0.0556840531517535,-0.0123169251397201,0.0362683115210206,0.0540387724771958,0.0990912428227058,0.168289267374993,0.16788227236859,0.208258570837655,0.217333008276762,0.280056208475206,0.312786755095514,0.358384955230591,0.42948342604816,0.471512928214194,0.5224877485077,0.522305543916019,0.550750136586476,0.517021554561644,0.490154246369702,0.422788260993208,0.358166645175298,0.317257857677984,0.24530272315936,0.214676881472857,0.16013789937752,0.139510005305605,0.0845631507334368,0.0129531499348052,-0.0402202747048178,-0.10448448903459,-0.152068431681476,-0.208839469560707,-0.237433966143247,-0.251461058020757,-0.268123262917137,-0.25100734083189,-0.237387155582282,-0.20621270154211,-0.132207580895075,-0.0608322071659724,-0.00252136758482646,-0.00663673217617048,-0.00270851781552881,0.0192561796208973,-0.041070042322211,-0.099791205272043,-0.125983465876228,-0.118046328302216,-0.129084715358209
22,-0.427104441529111,-0.416614653494254,-0.382248990513073,-0.342156731728209,-0.321219698377646,-0.307270751158087,-0.308340012060162,-0.293438571310133,-0.30141363316887,-0.304854606344804,-0.2884924738955,-0.232173268073652,-0.159949591486523,-0.107371369047338,-0.0367692550393659,0.0324023872511351,0.108801022664339,0.168505450300774,0.219974540347867,0.307333482474512,0.382736939401699,0.462737442563003,0.550166684139744,0.62061587138932,0.683607327278241,0.714426160707091,0.731010086885446,0.738604650963111,0.68493347001773,0.623764791626699,0.561925841609054,0.475488043932788,0.406167443192774,0.335120012628291,0.308754067548288,0.282585166645261,0.235545744266873,0.211197036806301,0.164187649825335,0.0978470237693064,0.00957802078945016,-0.0860515773141896,-0.143540006358885,-0.201943334843915,-0.220753737386622,-0.191067010024814,-0.148466871189406,-0.0842061575031132,-0.0425032028316467,0.000505847139076345,0.00730701252462512,-0.0131898277337325,-0.0295801793949477,-0.061411681646126,-0.107462707829178,-0.201059629863544,-0.290798707564133,-0.374768209502532,-0.453641445149301,-0.517561826513686
23,-0.240472929481421,-0.186173957591363,-0.113847426827142,-0.110775122122094,-0.0760501677922751,-0.0592289624497905,-0.0484516855103615,-0.0712509232165022,-0.117351819794895,-0.158345894195939,-0.239696485536905,-0.307126230150949,-0.354272584934413,-0.349337713683944,-0.327693894737002,-0.23554597210777,-0.0666867151186709,0.0951174104300139,0.243225215327799,0.346218179451079,0.490457044872249,0.618536488756681,0.692029039773617,0.764343647786651,0.840982746650854,0.929061895498687,0.947023273354139,0.882468310312676,0.802949187816655,0.72546452181638,0.636520146525288,0.56880043055734,0.480106536143746,0.396000590511614,0.306141930943739,0.213899027301935,0.132041511229026,0.0251611924967193,-0.0607382302902798,-0.0629769075676441,-0.0401657943495624,-0.0268727723161034,-0.0229362252806325,-0.0193836913818992,0.0196422265425992,-0.0239901340207696,-0.0929816042958172,-0.14342852484004,-0.175393760042582,-0.209669135136108,-0.273693594358211,-0.294702728958533,-0.287173109988637,-0.288300758556701,-0.300527777637099,-0.285041285766983,-0.285088587337146,-0.297950605443299,-0.318473904365262,-0.339352746592441
24,-0.411066527563466,-0.474265326436878,-0.498935459517615,-0.526230548137536,-0.550323347789394,-0.535083372255003,-0.517312746062441,-0.422992856618381,-0.375099508176248,-0.328047701816923,-0.268667420446963,-0.237410718259012,-0.177286013350152,-0.147317225664723,-0.0483971237931238,0.0521180066940987,0.181702728709565,0.313731218389283,0.471146087872607,0.646069642138579,0.771107715117073,0.89971856649398,0.972851973754504,1.0286633678018,0.993000733550329,0.890093590975744,0.754696712464219,0.612372706325889,0.484734535830458,0.382293525310946,0.301913933292587,0.242980722181283,0.231201694200227,0.221419206097729,0.195436009844209,0.156676550082074,0.145505550789824,0.149057105499731,0.117246247106283,0.0879860505113707,0.092706258825122,0.0890941941503381,0.0658241153097592,0.0143569336643938,-0.0064006242102476,-0.0539601447619758,-0.1252057596643,-0.182108093427843,-0.222488592750839,-0.226031540053217,-0.239822840124464,-0.209481484618879,-0.162828184902896,-0.133949856648455,-0.149252649552083,-0.154795127103071,-0.177115409757796,-0.225484732559971,-0.257990985598551,-0.264864698453587
