"Term","Estimate","Std. Error","df","t value","Pr(>|t|)"
"(Intercept)",1.02891507307765,0.013374708602463,10.2479895513391,76.9299058140351,1.70738068248858e-15
"block_labelNON_PAIRING",-0.00481897452301441,0.00718393902818978,901.997172610246,-0.670798360635406,0.502520714650125
"block_labelTEST",0.0109689859633998,0.00722417977851272,902.062807627666,1.51837112304784,0.12927124660993
