TimeBin,Mean,SEM,Condition
12,0.99945106502295,0.00303696721158071,NON-PAIRING
13,0.99914220587336,0.00285936424120489,NON-PAIRING
14,0.998621233683387,0.00312336451035787,NON-PAIRING
15,0.999126531999421,0.00389063416413455,NON-PAIRING
16,0.998240178783717,0.00430674423406879,NON-PAIRING
17,0.998224320052707,0.00475142500303967,NON-PAIRING
18,0.998548140025192,0.00508002350910931,NON-PAIRING
19,0.999992585618931,0.00525078101253219,NON-PAIRING
20,1.00120205006652,0.00569459467813359,NON-PAIRING
21,1.00392569580653,0.00554929354007733,NON-PAIRING
22,1.00650716999925,0.0059872074714914,NON-PAIRING
23,1.00722108828502,0.00666967492088576,NON-PAIRING
24,1.0073929271833,0.00736951194946844,NON-PAIRING
25,1.01272262515403,0.00796483243631673,NON-PAIRING
26,1.02148433726427,0.00849408186471698,NON-PAIRING
27,1.03151369689938,0.00904006237637946,NON-PAIRING
28,1.03940141169102,0.00932287581380837,NON-PAIRING
29,1.04089844318922,0.00950905603296985,NON-PAIRING
30,1.03947522014176,0.00962614599641354,NON-PAIRING
31,1.03652167377855,0.00967750819380443,NON-PAIRING
32,1.03213107272655,0.00972079430644887,NON-PAIRING
33,1.0277389098823,0.0097503866707648,NON-PAIRING
34,1.02289041754259,0.009689166949033,NON-PAIRING
35,1.01984461645518,0.00967258623371747,NON-PAIRING
36,1.01757345045249,0.00957474075897944,NON-PAIRING
37,1.01583100823245,0.00912809199626688,NON-PAIRING
38,1.0136499387042,0.009299965077127,NON-PAIRING
39,1.01206933647587,0.0094962172198812,NON-PAIRING
40,1.01037520369537,0.00960275068658758,NON-PAIRING
41,1.00821567676288,0.00979073447985825,NON-PAIRING
42,1.00816236708117,0.0101559724512254,NON-PAIRING
43,1.00758896484009,0.0103038003937528,NON-PAIRING
44,1.00760548051753,0.0103435346297755,NON-PAIRING
45,1.00677586348045,0.0104124719656208,NON-PAIRING
46,1.00853843176562,0.0119022820551226,NON-PAIRING
47,1.00655206355495,0.0119099659080211,NON-PAIRING
48,1.00551172710695,0.0122247931280318,NON-PAIRING
49,1.0043626419219,0.0125429262214032,NON-PAIRING
50,1.00467382416278,0.0126289512228175,NON-PAIRING
51,1.00357294340902,0.0127645230420531,NON-PAIRING
52,1.00404647287651,0.0127881193124974,NON-PAIRING
53,1.00500927470755,0.0127165439498583,NON-PAIRING
54,1.00533806042501,0.0129109688378572,NON-PAIRING
55,1.00503244120066,0.0131491940514549,NON-PAIRING
56,1.00748263511364,0.0132967249678824,NON-PAIRING
57,1.00981179820805,0.0133888558305552,NON-PAIRING
58,1.01195149709292,0.0132586281375046,NON-PAIRING
59,1.0133862702297,0.0132986401464603,NON-PAIRING
60,1.01534126311742,0.0133809644436697,NON-PAIRING
61,1.01731162882487,0.0133842172320757,NON-PAIRING
62,1.01814298735419,0.0135222077000612,NON-PAIRING
63,1.0191835982603,0.0136875997275723,NON-PAIRING
64,1.0184545937558,0.0137437203815022,NON-PAIRING
65,1.01736193118901,0.0139026993587819,NON-PAIRING
66,1.01480208812528,0.0141102773376318,NON-PAIRING
67,1.01220994051731,0.0144557359358874,NON-PAIRING
68,1.00765840464091,0.014291534666142,NON-PAIRING
69,1.00846586822103,0.0143259282841963,NON-PAIRING
70,1.00592869665143,0.0139256154037146,NON-PAIRING
71,1.00486178762527,0.0138553472128533,NON-PAIRING
72,1.00404636804716,0.0140364976597624,NON-PAIRING
73,1.00289321614952,0.0134338356114484,NON-PAIRING
74,1.00291724801974,0.0131986658950422,NON-PAIRING
75,1.00347790864558,0.0130567763179709,NON-PAIRING
76,1.00339861117978,0.0130381110465181,NON-PAIRING
77,1.00342489049646,0.0129756363179676,NON-PAIRING
78,1.00347365666282,0.0130460691941583,NON-PAIRING
79,1.00341005514525,0.0130312717009859,NON-PAIRING
80,1.00513834303061,0.01316058154323,NON-PAIRING
81,1.00595721222217,0.0132624875238472,NON-PAIRING
82,1.00658451704393,0.0133804768618642,NON-PAIRING
83,1.00654973503603,0.0134275755824313,NON-PAIRING
84,1.00517954792386,0.0135002670585447,NON-PAIRING
85,1.00555677538477,0.0135514911135481,NON-PAIRING
86,1.00511785912804,0.0136904988207641,NON-PAIRING
87,1.00334103969985,0.0138869493552349,NON-PAIRING
88,1.00382360796406,0.0140500016992712,NON-PAIRING
89,1.00327309224522,0.0140789600362768,NON-PAIRING
90,1.00233286249836,0.0140907851846351,NON-PAIRING
91,1.00145324161332,0.0140319641191419,NON-PAIRING
92,1.0023762305855,0.0140965548778454,NON-PAIRING
93,1.00153185057975,0.0141738552831884,NON-PAIRING
94,1.00165854805685,0.0143340302644931,NON-PAIRING
95,1.00026401358919,0.014501364743582,NON-PAIRING
96,1.00029668258364,0.0146215772261794,NON-PAIRING
97,0.998802767418749,0.0147223798931023,NON-PAIRING
98,0.998350501167623,0.0147783059996787,NON-PAIRING
99,0.99750052083002,0.0147201343142012,NON-PAIRING
100,0.996423646789042,0.0144995370673192,NON-PAIRING
101,0.996473199060932,0.0145563549097681,NON-PAIRING
102,0.998914614165636,0.0145059994870134,NON-PAIRING
103,1.00043771671658,0.0143370516490777,NON-PAIRING
104,1.00071274817469,0.0144073150755357,NON-PAIRING
105,0.997650537764698,0.0148722894778983,NON-PAIRING
106,0.996831131466228,0.0150781302622072,NON-PAIRING
107,0.996118688803483,0.0150091160724531,NON-PAIRING
108,0.996831208323127,0.0151469463151328,NON-PAIRING
109,0.996724823171062,0.0153197813581203,NON-PAIRING
110,0.997282409278126,0.0154962091016045,NON-PAIRING
111,0.997066680948542,0.0154457037541019,NON-PAIRING
112,0.997975068674607,0.0155978340432223,NON-PAIRING
113,0.999829948976565,0.0159784951182627,NON-PAIRING
114,1.0012370109503,0.0161790657455669,NON-PAIRING
115,1.00157086151397,0.0161367438447294,NON-PAIRING
116,0.999139265248345,0.0163031292797528,NON-PAIRING
117,0.999994322075691,0.016724851992197,NON-PAIRING
118,1.00020462187249,0.0168407184623417,NON-PAIRING
119,0.999661394364622,0.0171757491654498,NON-PAIRING
1,1.01002231395737,0.00886560167519787,TEST
2,1.00656205707162,0.00782488586459829,TEST
3,1.00226453597026,0.00674139181297922,TEST
4,0.99876641120527,0.00589237333716454,TEST
5,0.995217206158592,0.00478713913213507,TEST
6,0.99558209793246,0.00451193517341732,TEST
7,0.993762220701317,0.00415894635953554,TEST
8,0.993867512716429,0.00380087745251808,TEST
9,0.99429773326574,0.00355161462346245,TEST
10,0.996915420483982,0.00330784578336576,TEST
11,0.997194769010346,0.00349218128066148,TEST
12,0.999257957244983,0.00369268426374459,TEST
13,1.00030783374621,0.00387205962290897,TEST
14,1.00117648290581,0.00421531290559837,TEST
15,1.0026408040499,0.00451864150151302,TEST
16,1.00279714026091,0.0048366823552578,TEST
17,1.00222053337424,0.00544219136792587,TEST
18,1.00337653861858,0.005738724265226,TEST
19,1.00535675261925,0.00603377978976747,TEST
20,1.00728353581771,0.00601613802940573,TEST
21,1.01108821539347,0.00719077730110406,TEST
22,1.01927060009332,0.00954844707402974,TEST
23,1.019926837954,0.0103478643741931,TEST
24,1.01935748957148,0.0117913043229519,TEST
25,1.02488910463476,0.0131206508596453,TEST
26,1.03311520647946,0.0134967598150869,TEST
27,1.04322614195177,0.0144058652976313,TEST
28,1.05092716229266,0.0149315337663069,TEST
29,1.05583639534807,0.0149640249349089,TEST
30,1.05659108082592,0.0150179984433205,TEST
31,1.05268608871436,0.0151720142885507,TEST
32,1.04920034380622,0.0149645697240387,TEST
33,1.04559971568058,0.0150034121257612,TEST
34,1.04302355331694,0.0149694817656143,TEST
35,1.03962455615007,0.0151338013335095,TEST
36,1.03801845946003,0.0151826167533526,TEST
37,1.03693614047878,0.0153622980111845,TEST
38,1.03563454898447,0.0155501151548607,TEST
39,1.03369432606867,0.0154814110763122,TEST
40,1.03205986874521,0.0157290337886869,TEST
41,1.03091183572062,0.015780887509812,TEST
42,1.03009164617871,0.0154482280000732,TEST
43,1.029272843782,0.0154508566082431,TEST
44,1.02773245402955,0.0153181560961345,TEST
45,1.02570053505239,0.0152729061430807,TEST
46,1.0244961071009,0.0153033890419103,TEST
47,1.02393928549554,0.0153162934323323,TEST
48,1.0231845898191,0.0156731040882461,TEST
49,1.02224648838472,0.0156895945990457,TEST
50,1.02279360704658,0.0159362920067929,TEST
51,1.02260562748027,0.0159735581504562,TEST
52,1.02260740026231,0.0160392271554457,TEST
53,1.02227084317087,0.0163573867704964,TEST
54,1.02303742937038,0.0162153501877196,TEST
55,1.02430234265181,0.0160811790660548,TEST
56,1.0265952651474,0.0161401795151778,TEST
57,1.02635848331556,0.0162067992884721,TEST
58,1.02721989116147,0.016571105545152,TEST
59,1.02790102292552,0.0164393252449328,TEST
60,1.02922457922257,0.0165050901355194,TEST
61,1.03039193948175,0.016612884442066,TEST
62,1.03259787263132,0.0164484376173969,TEST
63,1.03254383569207,0.0163581585988905,TEST
64,1.03319909286171,0.0164195482691472,TEST
65,1.03421797413147,0.0165495069172997,TEST
66,1.03475977802594,0.0164451690998136,TEST
67,1.03498089941888,0.0165288332558643,TEST
68,1.03474158474015,0.0168239313802744,TEST
69,1.03317934605125,0.0165936704205438,TEST
70,1.03208811346998,0.0165123936299748,TEST
71,1.02904415672844,0.0162924442734358,TEST
72,1.02901876136967,0.0162167147774919,TEST
73,1.02615421135667,0.0164568990580655,TEST
74,1.02083747864858,0.0159305719013344,TEST
75,1.01971440475099,0.0158924572244822,TEST
76,1.01903627395301,0.0158690486338103,TEST
77,1.01924154277119,0.0159150347482123,TEST
78,1.01729616300039,0.0159128767217916,TEST
79,1.01369366144412,0.0163883594370514,TEST
80,1.01329385865277,0.0162716270080659,TEST
81,1.01258539981919,0.0163298331577033,TEST
82,1.01502976978657,0.016503200440691,TEST
83,1.01465182412155,0.0165189685732622,TEST
84,1.01392456562564,0.0166212392703259,TEST
85,1.01344388778528,0.0166557847263526,TEST
86,1.01487306834745,0.016864525465346,TEST
87,1.01638600902492,0.0167754500407375,TEST
88,1.01642349134135,0.0169189565720677,TEST
89,1.01729620475107,0.0173638550857965,TEST
90,1.0174813605768,0.0174948636062614,TEST
91,1.01706423413672,0.0172995728117934,TEST
92,1.01501794525242,0.0175123448717178,TEST
93,1.01460006141173,0.0178624921916206,TEST
94,1.01558403276696,0.0178647693223851,TEST
95,1.01651679370852,0.017954126858475,TEST
96,1.0184736288812,0.0181017668400443,TEST
97,1.0191949269347,0.0181871572717448,TEST
98,1.01980229179183,0.018144860982779,TEST
99,1.01940007889209,0.0181179361755202,TEST
100,1.01979005920389,0.0183927608080691,TEST
101,1.02064615823271,0.0183225165970051,TEST
102,1.02041131581636,0.0181407070087199,TEST
103,1.01979768308626,0.0180822226249165,TEST
104,1.02128341622097,0.0180749030174069,TEST
105,1.01726243910499,0.0177992274946191,TEST
106,1.01568702650417,0.017583793643809,TEST
107,1.0150454626082,0.0175541628660561,TEST
108,1.01528016108878,0.0175767868552513,TEST
109,1.01692351716237,0.0174262234945779,TEST
110,1.01807508971478,0.0175903872745493,TEST
111,1.01712375789171,0.01763441092344,TEST
112,1.01748452143555,0.0175329295421073,TEST
113,1.01741294980552,0.0176571028320579,TEST
114,1.01720704336191,0.0176337798343577,TEST
115,1.01876009166389,0.0179980358025799,TEST
116,1.01553260552749,0.0179689102732098,TEST
117,1.01328937290542,0.0181214523284449,TEST
118,1.01454479028812,0.018184693902657,TEST
119,1.01381185932385,0.0186252141902781,TEST
