Animal_ID,Trial_ID,timebin_1,timebin_2,timebin_3,timebin_4,timebin_5,timebin_6,timebin_7,timebin_8,timebin_9,timebin_10,timebin_11,timebin_12,timebin_13,timebin_14,timebin_15,timebin_16,timebin_17,timebin_18,timebin_19,timebin_20,timebin_21,timebin_22,timebin_23,timebin_24,timebin_25,timebin_26,timebin_27,timebin_28,timebin_29,timebin_30,timebin_31,timebin_32,timebin_33,timebin_34,timebin_35,timebin_36,timebin_37,timebin_38,timebin_39,timebin_40,timebin_41,timebin_42,timebin_43,timebin_44,timebin_45,timebin_46,timebin_47,timebin_48,timebin_49,timebin_50,timebin_51,timebin_52,timebin_53,timebin_54,timebin_55,timebin_56,timebin_57,timebin_58,timebin_59,timebin_60,timebin_61,timebin_62,timebin_63,timebin_64,timebin_65,timebin_66,timebin_67,timebin_68,timebin_69,timebin_70,timebin_71,timebin_72,timebin_73,timebin_74,timebin_75,timebin_76,timebin_77,timebin_78,timebin_79,timebin_80,timebin_81,timebin_82,timebin_83,timebin_84,timebin_85,timebin_86,timebin_87,timebin_88,timebin_89,timebin_90,timebin_91,timebin_92,timebin_93,timebin_94,timebin_95,timebin_96,timebin_97,timebin_98,timebin_99,timebin_100,timebin_101,timebin_102,timebin_103,timebin_104,timebin_105,timebin_106,timebin_107,timebin_108,timebin_109,timebin_110,timebin_111,timebin_112,timebin_113,timebin_114,timebin_115,timebin_116,timebin_117,timebin_118,timebin_119
1,41,1.02053004729192,1.03295957541083,1.02984349796269,1.03093532612247,1.03069370858252,1.02200552384556,1.01867839355444,1.01889590842488,0.98669149138482,0.971940262184434,0.970903361943342,0.979856583602197,0.979332821166314,0.984630623602194,0.98529661190516,0.980244037980398,0.985854084007622,0.985719282001753,0.984988859026451,0.980571587941264,0.983461192969024,0.976382314157622,0.974162565631311,0.983615219167186,0.983691979480497,0.996081238046417,1.00936933454935,1.00945836832963,1.01177558428744,1.00311295288768,1.00267805845481,1.00956785298876,1.00143454381744,1.00343507551073,1.00319823684328,1.0010171056306,0.996417503653738,0.996575776219575,0.992115116933766,0.984142623795446,0.988794712458316,0.989719798733108,0.994050361291294,0.993505696101704,0.992887431406806,0.984608391402885,0.9984583402993,0.99706680597055,0.990289136584564,0.984521787868124,0.994858135839708,0.994561748131492,1.00806142900751,1.01277216392324,1.01369271442458,1.01288348063451,1.00702772248953,1.0036155447871,1.00878363482307,0.997071887313119,1.00375421397101,1.00404996464621,1.0096326190759,0.994973808191499,0.994445825405934,1.00016281599738,0.990152307936441,1.00193934332925,1.00037515297268,0.996310608669885,0.996668420720844,0.996387275322707,1.00098398412393,1.00295259320464,1.00121123756169,1.0063713198459,1.00649307786991,1.00687898223367,1.00660252714981,1.0029751825093,0.992612067836965,0.992557170828202,0.99144074856788,0.99095370441307,0.984793903197854,0.985298550039332,0.986139820962027,0.990658376104605,0.986276899008806,1.00679385798743,0.998101296082128,0.998531293264833,1.00177040891435,1.00212515498869,1.00370637864946,1.00082656667725,1.00357318803917,0.992076428563326,0.990154897312021,0.992515997585915,0.993305970085947,0.992700988499347,0.995589777988282,0.997009993039996,0.991605465478437,0.990607469406993,0.991436966750046,0.994052301212693,0.994092297441261,0.992721511384345,0.997423936507623,0.995727235244943,0.997509938269819,0.953254550725132,0.853121875614658,0.852772393530278,0.828331819841485,0.878773382718785,0.87879848690562
1,42,0.923376539407346,0.946363949391652,0.981575905483085,0.980116897300807,1.01338084518625,1.01243891339926,1.01402999663794,1.01707796147725,1.02026666163849,1.0195605315092,1.02248775009155,1.03573794913917,1.00706774970409,1.00700420531358,1.00905645584673,1.01412227465569,1.01553452157981,0.999099821391594,0.961701070846504,0.963023208615726,0.929872826590688,0.937947193310645,0.960227515532025,0.959924107253263,0.982651554945781,0.985862112132252,0.985983720481706,0.987440094963171,0.984902938817178,0.965799417736738,0.965744044759999,0.955463231671256,0.953697648290767,0.953538238644204,0.976758957635226,1.00024637507942,1.00011106260073,1.0138817898292,1.01636931016328,1.00693828686166,1.00693040255733,1.00850269639917,1.00244820043237,1.00267523837071,0.999969235242091,1.00325969394928,1.00202709209687,1.00906941890865,0.994701836802635,0.991123860598779,0.990923286553268,0.972554114706357,0.965954769832057,0.965546289690236,0.96540727474013,0.963614746908895,0.963511574078592,0.958959739542527,0.95854569972442,0.953245089005189,0.953970957852246,0.95050557715458,0.957541889988596,0.957940497958345,0.958190830592009,0.966323440576871,0.957367865006876,0.956866658581428,0.958509814918224,0.928742296791874,0.928769144031059,0.930921540643804,0.915607323192788,0.911306670168301,0.908779526247317,0.934859826058766,0.948412902549636,0.945354952479848,0.962777951166784,0.988670921929336,0.988741070665752,0.992091332268539,0.996982268670022,0.984913704630836,0.984238966220909,0.980364093798355,0.976810345703649,0.975088367332569,0.974051415669214,0.973239474971644,0.972626667685663,0.960793735589161,0.971439451354189,0.968491969155447,0.969083684667062,0.955024680851684,0.890453994483886,0.891474981660029,0.84941333949981,0.816525434866262,0.81468759635591,0.806727049088655,0.824305395079994,0.913463221235705,0.913602030696005,0.944047724567953,0.949580852840269,0.950643762157986,0.950165432585664,0.960770254317043,0.954832191667057,0.954721763756964,0.951786281995069,0.953666668402951,0.953480335355894,0.952433498625989,0.959119730737412,0.954651437447158,0.955346596267733
1,43,0.965627444249327,0.970467683045144,0.977898685172851,0.977281920188038,0.977284932557546,0.977256386927531,0.97969449709847,0.979106527045849,0.989283491384235,1.00962828787315,1.01046515172982,1.02058043562498,1.04403222553363,1.04190223856338,1.03384708737234,1.02560434519476,1.01349047615159,1.01389774213395,0.992650442153399,0.931365350024491,0.93221625832278,0.988054991078888,1.00039715472251,1.00078510371379,1.0155043767942,1.01289309864466,1.02451730814632,1.02349422843854,1.00078250341876,0.956834583321267,0.956502002013071,1.01890271020846,1.07207462850967,1.10905828626271,1.10935139369405,1.14007991577338,1.16511775974257,1.16874590930618,1.16955812676539,1.16195506309239,1.16112384546396,1.159250791153,1.14788326136493,1.15320851708078,1.15287395273516,1.1472499397039,1.1353151895175,1.13541193409763,1.10990646147977,1.08703082128491,1.08886940389202,1.0735618630628,0.999221132181349,0.931820553801296,0.934462942791642,0.921007655271609,0.995451555994291,0.994699079611064,1.09387930228341,1.13458238676656,1.1670779522913,1.16717907169694,1.17608176788935,1.18099909424279,1.18178635171651,1.19109585995627,1.19044157169409,1.19218533989117,1.19252823615698,1.19587360489448,1.19204569107823,1.19176054418837,1.20306896325266,1.2070062093623,1.20527841048947,1.20632048846207,1.2190487975416,1.22862695228614,1.2278130254947,1.2272997920113,1.23091912078253,1.22725661272175,1.22229839657875,1.23003750222905,1.22760936728409,1.22235029143166,1.22125855568284,1.19789224163345,1.19947768655813,1.1940938452542,0.874316732112404,0.875005172207026,0.772906970004567,0.729523024532695,0.729968053455829,0.751410073242433,0.749994233007912,0.760630155193352,0.75995554584269,0.790576929676055,0.823615198357137,0.823126029929324,0.816099769912796,0.811171688796013,0.8204503364855,0.819989112147265,0.83005356161615,0.845097484824085,0.846824027190591,0.845430676861059,0.832461039793811,0.824530666952496,0.838284396073812,0.879740344613432,0.881631660309961,0.881806843192684,0.83276818040473,0.843509606716249,0.843030722798094
1,44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,45,0.979950043479155,0.980634736919091,0.980786421766682,0.987359280849735,0.992993898531756,0.995544689166726,0.994670231769593,1.00297832556958,1.009460344047,1.00758762979927,1.01316890371419,1.00757510509543,1.0064824927801,1.00505875126648,1.00393531463037,1.01127339507084,1.00987717704517,1.00745599837598,1.00320726012287,1.00278381952546,0.957013196565442,0.978913070093716,0.98753727969648,0.987102560309484,1.01126287198522,1.02453853739025,1.02422837729583,1.01072194284415,1.00217361771059,1.00256305531507,1.00692169945937,1.0037852714256,1.00384729711456,1.00443224779097,1.00529717854592,1.00367167535144,1.00414725713335,0.995231395431694,0.980329592551976,0.979884355004093,0.984618063649469,0.986297429449283,0.989771468025881,0.989608232479861,0.990388918999728,0.980362922821241,0.980418083123903,0.987809338386738,0.995299780381247,0.994439724949321,0.994557234023808,1.00243584782864,1.00048471399424,0.999258391292649,1.00325720713623,0.999963313965471,0.999283325215515,1.00231647080931,0.997976575893917,0.999807305998119,1.00027846587943,0.995869216054542,1.00610409703646,1.00625970546671,1.00274961824456,1.00283385365027,1.00263806808667,0.99843561471344,0.999427964617801,0.994766324524166,0.991979990078734,0.997787635373228,0.990987497943152,0.990578931170933,0.984896717745785,1.0001456568535,0.997828619142319,1.00012054058518,0.996727029686664,0.990695104218213,0.983343119101991,0.990850516620456,0.977895896967391,0.977675130858508,0.999297750737127,1.02420023594181,1.03568574645457,1.03385125895355,1.0449985119334,1.05628039291233,1.0568549108195,1.06888307700438,1.07128205355814,1.06433053174259,1.06432815011208,1.04490954176613,1.03424494338629,1.03345904261807,1.02937481188416,1.02981769893137,1.02980628168525,1.0268720298756,1.02701213500034,1.02648303451688,1.02773569659931,1.0314581195301,1.02541132442856,1.02568017148351,1.02373941914483,1.02839228578656,1.02597605680083,1.03198351806098,1.03043962285884,1.02457600970221,1.02418735630879,1.00927508066475,1.005395585456,1.0057687928602,1.02828997905269
1,46,1.00197372300961,1.00222602127801,1.00014009619083,0.998494810561016,0.998625539424796,0.998467292819175,1.00257853493951,1.00100271727226,0.995206181938902,0.978878563872017,0.983695823255542,0.982781579951453,1.0009029071546,1.00760561494619,1.00627079088683,1.00881510804165,1.014993241594,1.00844625158683,1.00889520127677,1.00333536460565,0.96376155340937,0.96297901196768,0.969154377133072,0.983308227368292,0.998992294656099,1.00074848998349,1.00908309720592,1.01187768825812,1.01176717666837,1.00303018409111,0.999796440555877,0.999500327106656,1.0007051076207,0.991340288887343,0.992484683567707,0.992300552308879,0.997091316118768,0.986438871732136,0.986433954422606,0.985570272759168,0.985712539261954,0.985789071462561,0.986858918997667,0.978997448002772,0.976874227522865,0.974631768217451,0.972857527851142,0.971271882043683,0.97179697856989,0.987343236454167,0.989775189046641,0.990408468887325,0.984400041819738,0.976388347519681,0.961802571857085,0.962017299160719,0.946785380878995,0.945721674731838,0.948591544804639,0.958046871503369,0.960742517004987,0.928450434291819,0.926353766994086,0.912851553048816,0.912569317311033,0.912276025427158,0.917931800185006,0.92924683188436,0.929383414254927,0.944532498330336,0.945102215281031,0.940138304667644,0.938862997143497,0.941482832820559,0.939673088963131,0.941568353422586,0.94254778239919,0.942080925054837,0.941975385712776,0.953525320995518,0.953090966175811,0.953899151608432,0.95307804471728,0.936874924784201,0.865805793110384,0.864361571693748,0.805857745553669,0.778746772834755,0.785130179130854,0.78553516733639,0.78422789850783,0.821124416844381,0.822159901062446,0.835603175031508,0.854767966035199,0.855002021918055,0.864865900394296,0.870978401519984,0.874736651085724,0.87538947828911,0.867061954073919,0.860122914423518,0.860227756860402,0.871175121533287,0.872280448295709,0.879915466923468,0.8799073268063,0.88182471249284,0.830368234972866,0.830389446736012,0.795262022073517,0.759890659172961,0.758932828189375,0.768320754422448,0.786926629298369,0.786749124278335,0.79424570928776,0.799475536311119,0.801282148116615
1,47,1.13369677409585,1.14596151270544,1.14507147809165,1.14762142239516,1.15890868885127,1.15870108795308,1.15418182743816,1.14656734402571,1.1458338386828,1.14269228239285,1.1246037888305,0.977894396194483,0.977688149379305,0.899596384994671,0.735897360395601,0.735641670433728,0.713377362367264,0.677587859429424,0.678476771343048,0.676325702485203,0.861457793564139,0.921154271060684,0.921455791408289,0.947549691961134,1.02208245778458,1.01919383899326,1.07242802360405,1.09098474700234,1.08982873307279,1.09062814666393,1.08266162807795,1.07240189299733,1.07088453519161,1.07523231173307,1.06306050911769,1.06256127834763,1.0762108705242,1.08465826924436,1.11341327869906,1.1135764260258,1.11696004037871,1.12853354856334,1.12435609286417,1.13183733403888,1.13763194009399,1.13762006661052,1.14008392998438,1.04952101961389,1.00821692385989,1.00860595777092,1.01281745124708,0.992657801000451,0.992910465356553,0.987866463168338,0.999688818358458,1.00023602160496,1.01596749311021,1.00677633345648,1.01020375835371,1.01096666372667,1.01277950213065,1.0170096715874,1.01819253049159,1.01199289560917,1.01562230522027,1.01518083575802,1.02508775384643,1.06097262218381,1.06893438438854,1.06990744570095,1.08824141629696,1.1103676029488,1.10964924803035,1.11396264010968,1.11901215982208,1.12316800228214,1.12402940344055,1.1254508527906,1.11686060486266,1.11735116528844,1.11600746864605,1.11292461199141,1.11438568296018,1.10837203501984,1.10274683336402,1.10960563961047,1.11248983470531,1.12931625220059,1.13376130297849,1.133766480859,1.1387712340253,1.13963943850952,1.1391785550838,1.12755080467129,1.12679149831164,1.13332445458952,1.13560553221766,1.1414231637971,1.12819847547233,1.1280587119242,1.12376631444687,1.11427730351623,1.10382584512308,1.10059943761049,1.04398663325255,1.06914815964537,1.06956838320995,1.14807436129801,1.05427135799427,1.05275174856358,1.01159723950751,1.0154157836182,0.999800149238387,0.999801306752629,1.00056790987076,0.975932737101831,0.979777642590593,0.943031027183407,0.928156650931729
1,48,1.00128884973648,1.0003922911008,0.999214794576129,0.995336571251825,1.00528666050515,1.0056237348764,1.00589674346764,0.997779541312586,0.998920604079669,0.999544586152702,1.00367014870891,1.00389440967154,1.00345535643988,0.998783602880766,1.00567793185089,1.00433482920509,1.00180345976952,0.993293433354259,0.975802451059766,0.970281383926517,0.92289075169177,0.96405540530256,0.963851355459287,1.00461666015212,1.00493337889379,1.02553131689657,1.02355334184648,1.0462232661976,1.06135185885654,1.06120539006154,1.05008329695807,1.0417131854513,1.04258382605134,1.02933109600306,1.04078097553293,1.04206032847031,1.04008156450926,1.04699990345135,1.03956031235967,1.03878096046144,1.04886930765662,1.05707500230316,1.05618440763563,1.04749802928086,1.04164298411679,1.04440327203529,1.04365617393555,1.04278540117829,1.01814514939478,1.01818031079235,0.92217529318949,0.827279794052152,0.824244716733414,0.817734072741444,0.797414726170087,0.811604766656476,0.810309301761185,0.925100017598973,0.958430895815655,0.964620015745781,0.991319121998012,0.983043213637921,0.992569227583883,0.992632535021129,0.991045181278733,1.00180312470463,1.00160328309253,0.99813319589483,0.992544394867446,0.98521031905572,0.985629448287341,0.980531351179238,0.891673688766947,0.89173953744324,0.754136369911418,0.715111230022495,0.715089939068905,0.715457022881957,0.71706627579576,0.716121099950367,0.726213027454736,0.723538424638904,0.726571576667304,0.725831734821667,0.72042704255007,0.715245864279634,0.71575993581747,0.721557733213956,0.730538648133671,0.728250240648102,0.727537636319854,0.734047397937052,0.751702835043299,0.751495887003688,0.700884345988601,0.679574290677797,0.679761015768294,0.671960875895111,0.665870780416393,0.652560808110107,0.652465626966901,0.648350518113362,0.653003006038625,0.653412825788237,0.657082845514528,0.652907986980714,0.657249588599547,0.655061766919956,0.667827337111626,0.675249222795232,0.673229065941411,0.673860853448666,0.676088108323675,0.675946167969306,0.674117282843567,0.689058415588594,0.699047957455197,0.700406720170353,0.703921164806448
1,49,0.945517506407783,0.947306935225817,0.937588164000719,0.938424497970055,0.935498788400822,0.951737751608277,0.976166563929252,0.97445297435295,1.00212084280956,1.01487298245591,1.01112264520402,1.01891113799297,1.02987820864416,1.03116118785093,1.05809258523513,1.0600039172799,1.05159215761531,1.05215769598941,1.06339345702702,1.07936407047676,1.07979710354135,1.20532147624464,1.16088050501908,1.15654766810628,1.19602243268678,1.26510642459898,1.30169713857343,1.29547926505344,1.31192597432768,1.30949906450192,1.31296820936029,1.30442476572079,1.3045159008327,1.29034011109501,1.28916425618791,1.28944186238496,1.29180958030974,1.29191583249321,1.28707013421963,1.27937026675394,1.28132687209361,1.27373435535211,1.26922931250161,1.27284708983527,1.2705160733385,1.27538070628628,1.26895940704917,1.26879164952397,1.26311276136568,1.26336160871289,1.26323330516588,1.2710482934926,1.26327152377192,1.2490920449661,1.24863732839167,1.26177563177666,1.26116665189633,1.25997575934663,1.24626154508991,1.2541189492185,1.26012057343464,1.26032205538782,1.25327452661211,1.276404456293,1.27695387420834,1.26938651804164,1.26852519613202,1.27052989879821,1.28794540675044,1.29643501968935,1.3084857156421,1.29711125012854,1.31274925730642,1.3092202616523,1.30546040392645,1.31262792530926,1.3110431240246,1.30309596213408,1.30301221903526,1.30502922940339,1.30943088957449,1.30785303403695,1.31785530718907,1.32985249754972,1.32885544635862,1.36055364172611,1.37285614989312,1.3681748171847,1.38860973488832,1.3653202780523,1.35519536371247,1.35517388758568,1.31432757334886,1.26761673987098,1.26738256517328,1.23798117172365,1.19222129311712,1.13600210685354,1.13471941533688,1.05845516673634,1.02980868658364,1.03672523397347,1.05128569306398,1.0797206018253,1.10284265096236,1.10566074883997,1.10208878275024,1.09703944816613,1.0960367814977,1.09419336942497,1.11845951092757,1.11285062423637,1.1159370155949,1.12410379340873,1.13072000412253,1.13134146472081,1.13147661464088,1.13251461128051,1.13210506242494
1,50,0.957314713674316,0.925629449465873,0.92185606092027,0.941090280139321,0.990970870496185,1.01872953211797,1.01608279699724,1.02051672487894,1.0239366418742,1.02364806768005,1.02386753180946,1.02449460980808,1.02621681143711,1.02507497244603,1.03986134783616,1.03829720056242,1.03962706060661,1.01227640407796,0.930508923171794,0.928229434450891,0.869290225767175,0.876661374353383,0.876740187875553,0.872915549106062,0.879437182955022,0.878480081707374,0.878675191269375,0.881200433552914,0.870516366927849,0.872340083204125,0.867465475963953,0.855677006532027,0.860234887257258,0.860809794013987,0.861198102211629,0.879774487690903,0.880036105159087,0.886376844269294,0.917407155127777,0.916830671461792,0.943511742163283,0.989129047837344,1.01352352634844,1.01322587662582,1.0460568230004,1.0455026077899,1.04478232727412,1.08045457553911,1.12666231389231,1.15782604038844,1.15453268532297,1.18020163380216,1.18339995434334,1.17481272696546,1.18634278727289,1.18467783732217,1.18471063811094,1.19401497104939,1.19769070712807,1.19761000096922,1.20032999707875,1.20179237602311,1.1895593291401,1.18966786345909,1.21302031996359,1.12711755808469,1.12682309387346,1.06504804784007,1.02114715607852,1.00591836667736,1.00590771317792,0.979316168732832,0.95257439490319,0.952114608245512,0.983845870275675,0.98226441006167,0.981866765578022,0.977097605497906,0.976516547761006,0.970554465166354,0.97123121428888,0.981515707882179,0.971728801665004,0.966308762228329,0.983937533767633,0.996403455646386,1.01628927736104,1.01755816287609,1.01577511251902,1.00862167185509,1.00947999573376,1.00945903185506,1.01548546736333,1.01741672501161,1.01619832141483,1.01696094171256,1.01951802548371,1.01946846888744,1.01389844036853,1.01655396159719,1.01457698861193,1.01082286290714,1.02693478838988,1.02543078677939,1.02324775704757,1.0205159752273,1.03230116415521,1.0327543300563,1.06035061195336,1.07786012586471,1.0770781114886,1.07444223029192,1.09804600672698,1.13711751109777,1.13538215276013,1.1040641568169,1.06487824859683,1.06527554519658,1.06332483926469
