,FP,OF,PL,IL,Cing,Th_PM,Th_SM,M1,M2,S1,S2,OB,AON,Otu,Pir,DPA,TT,Sept,Nacc,CP,Pall,VP,Cl,Amyg,ZI,I_dors,I_ventr,I_post,Gust,Visc,Perih,Ect,Ent,Temp,ParAss,RS,CA,DG,Sub,SC,PAG,VTA,SN,NclR,RN,MB,Pons,Periv,Hyp,Aud,V,IC
S2,0.179383969794998,0.00705787626084248,0.00621038030632042,-0.0490856780059555,0.0203100176798728,0.163186189719778,0.158931571053797,0.523247881165041,0.305609185664116,0.658298891686396,1,-0.0333029116306478,-0.230421110532361,0.00946074172112002,0.192853694171837,-0.0438591238631498,-0.0890459894205924,0.0610348437682585,-0.0196904239537613,0.376776584202878,0.0854600609282438,0.161623731015293,0.375361674236199,0.17518586640184,0.0393898579382685,0.14662111206702,0.0942174287927036,0.401186515373113,0.453044820820325,0.650264756319646,0.291546380808754,0.286565042778169,0.142137159770218,0.296033494499059,0.11859025452157,0.148165971354447,0.142329131731676,0.156228018095514,0.109574900377465,0.144054941133172,0.0604105744015846,0.0976102056294858,0.0907747731057305,0.151640298443998,0.142561049209056,0.183408332422533,0.0418981304287553,-0.0868061132242603,0.114436871316666,0.306217850889829,0.236805366612172,0.23388925500377
OB,0.212629955574462,0.619839822681957,0.562907145311483,0.606222638704403,0.456239391005611,0.381183104971813,0.308823211055252,0.0789919250306237,0.336675764106247,0.128839565116758,-0.0333029116306478,1,0.463430737425632,-0.190146027327776,-0.0975219981301244,0.545672742889537,0.606323377505988,0.372857831903022,0.260669363510863,0.275993304118935,0.306228476356308,0.0200655658529588,0.121888792168691,-0.101167253504401,0.150084085445717,0.0952888663894974,0.0956282394556928,-0.0239183772520691,-0.0309508089498747,-0.0757178688333741,0.0166763214239796,0.0807871114707975,0.115701478248998,0.0836369684724223,0.0618865800974291,0.21733626550755,0.148714864390561,0.192485734694087,0.237761262937331,0.260511069771112,0.295537740153009,0.174798972788874,0.0370206615250537,0.13667510380994,0.202707923812702,0.239602325674348,0.109069832291318,0.0879930773982682,0.00611570684196387,0.131884518538866,0.176572866066932,0.182678690652865
AON,0.00378562798651618,0.442658440462782,0.4152855300863,0.535152864845544,0.412383765241245,0.25461624685798,0.186760908213517,0.0121537086466062,0.160096170528519,-0.0487304857693416,-0.230421110532361,0.463430737425632,1,-0.236737371812234,-0.196199093029865,0.500591970909415,0.678091191199133,0.391450642838691,0.222845651313447,0.0638601033991122,0.224116004678711,-0.193425516108612,-0.117526833233003,-0.20525743007352,0.0787773635574944,0.0875486869595955,0.00762228405080066,-0.181129624690859,-0.167629220796834,-0.293658716909527,-0.0889309550049372,-0.00281756421074732,0.0117792915151006,0.0458124394907997,0.142392467892436,0.181836706828517,0.137415900774259,0.172902292594512,0.19773694468393,0.138129567902235,0.217234857464642,0.0767346740867359,0.0225044893425283,0.122007103181161,0.122381364110133,0.213614818800901,0.20373545934117,0.150536313951741,-0.0696979038608502,0.114424969064085,0.131689766152852,0.0354409302037094
Otu,0.174559907892351,-0.0543265216579984,-0.162310193167772,-0.143452647741593,-0.0736418867980462,0.0681555530193402,0.112188142051967,0.0481570392437537,0.0426326663109576,0.0553507061864993,0.00946074172112002,-0.190146027327776,-0.236737371812234,1,0.523989087784432,-0.142296160693893,-0.176477872683103,0.0312782331315635,0.337825607533457,0.075768371142444,0.0766232270632032,0.474198963026852,0.250842551123879,0.319843202616935,0.202991080877566,0.374738956975706,0.513468254303674,0.262594675328334,0.311611763847777,0.167764221828726,0.145516017679281,0.125184472840035,-0.00296395488033269,0.122568542448439,0.0922681014330028,0.126866281424785,0.0377310460382172,0.0143905948787481,-0.0583448285164728,-0.00616914782994139,-0.0426304964672094,0.0654343935107263,-0.0677360067669057,-0.176897052344847,-0.144183260982356,-0.0863373313543579,-0.0756142134515876,0.162870397575739,0.346797255099418,0.145118932258753,0.0877226005258677,0.0941379908141837
Pir,0.324378364565958,0.133130472331831,-0.00694037251472181,-0.0652313252020235,-0.0060913554317168,0.158660832244555,0.210765160015391,0.0832107140573036,0.173346216398522,0.149539767433085,0.192853694171837,-0.0975219981301244,-0.196199093029865,0.523989087784432,1,-0.0200287768865165,-0.0779807136077334,0.00223328813852958,0.213311978399668,0.261722162314295,0.0562433706476,0.408129613433775,0.450421638793233,0.735964498566293,0.297238253362948,0.423953017399672,0.520389864767882,0.516735519909969,0.344139792868515,0.451325936601317,0.492032017311018,0.388914385264248,0.154146804852345,0.327113178908078,0.128876963512059,0.166132246091745,0.11978166590362,0.0774919500197637,-0.112770629077202,-0.0798355321659409,-0.174214980813958,0.0652028309684105,0.0105939574841234,-0.162034966146377,-0.141443296670228,-0.134924852193875,-0.194333958422009,0.0836620696614021,0.509624595589499,0.19560411084721,0.126744334788118,0.166974487710863
DPA,0.204804234763843,0.709158169454943,0.67512702025438,0.808294273465168,0.580583344899601,0.373644202267871,0.275587287420527,0.0749621835710941,0.321580890766722,0.084571218461989,-0.0438591238631498,0.545672742889537,0.500591970909415,-0.142296160693893,-0.0200287768865165,1,0.821810005083251,0.512359283514643,0.461136724332545,0.376198206757481,0.383987666977274,0.103063821604025,0.129104697755316,-0.0888968491461959,0.129508917620995,0.136231329562465,0.176348858552522,-0.0184553107123192,-0.00804671578941066,-0.124568186756678,0.0345880238669208,0.0843698369644597,0.0699057722891423,0.0866644434767397,0.0586284967780023,0.19523653504819,0.174224191867593,0.190512098143133,0.176624163222201,0.151430653260179,0.204434434396094,0.149983870777324,0.00936841901737158,0.113951304727334,0.126614574983157,0.248028305647089,0.128916145184331,0.110015961966456,0.022172159182704,0.128974244293619,0.0906839096096812,0.101849004370025
TT,0.187083037615895,0.711015464020907,0.691128100394077,0.808768917043885,0.60941453730665,0.419252356642994,0.311692684133017,0.0529701313792426,0.309813027641413,0.0829798857237831,-0.0890459894205924,0.606323377505988,0.678091191199133,-0.176477872683103,-0.0779807136077334,0.821810005083251,1,0.562918673375155,0.462281337493448,0.323124406541616,0.408670933749902,0.0245828926570829,0.0559170754513083,-0.114439706301707,0.146060998281371,0.0717034894074873,0.0838009314687239,-0.0597276535111706,-0.0712772171989183,-0.171749121792102,0.0277494469904294,0.076507447592176,0.0440812550717095,0.113151999815506,0.0829294923765483,0.245773634152747,0.164870597593342,0.221165271990117,0.204572153125975,0.222796300062254,0.268603843629959,0.148352611373382,-0.0169608385474772,0.157693517529689,0.164876246274191,0.288491742053322,0.151840651010498,0.15526789486202,0.00307071493951677,0.156508445667683,0.134239044480091,0.150521888841045
Sept,0.107915726466233,0.48335566716965,0.462640095602324,0.597536744971912,0.547849826314062,0.461349784918752,0.377454726861693,0.225257797513479,0.277531682541704,0.218375361328593,0.0610348437682585,0.372857831903022,0.391450642838691,0.0312782331315635,0.00223328813852958,0.512359283514643,0.562918673375155,1,0.5060138621041,0.502296229814619,0.66742508220046,0.336105032143534,0.187744201088416,-0.0977798268053601,0.200903705664257,0.197144774346716,0.170590395080088,0.0820560041432559,0.138562455863338,0.00181894713141439,-0.0355975393074778,0.031855082213618,0.000260285900971962,0.0849005417836395,0.113462143270496,0.281796781554469,0.198827060832881,0.242539347724162,0.175567637431868,0.159200977541638,0.212703383316239,0.201121317647923,-0.00350589654410768,0.121722739080331,0.15666277959522,0.262865786710153,0.10171138433814,0.246638011117371,0.204603554488529,0.20431585679313,0.222636021060684,0.158639546791123
Nacc,0.174593681068673,0.444925077429859,0.342410150472196,0.448901920432268,0.380013398923155,0.33743741982148,0.255702466013632,0.10638423130521,0.207127618882961,0.124286617809315,-0.0196904239537613,0.260669363510863,0.222845651313447,0.337825607533457,0.213311978399668,0.461136724332545,0.462281337493448,0.5060138621041,1,0.499427337591716,0.432398678137196,0.471669056469085,0.28347082779813,0.0313218552011603,0.138266410931803,0.341996862570866,0.43229382125036,0.100280258929942,0.239231816728277,-0.00144024019794244,0.0782743358142241,0.0968400675394154,0.0696500948883999,0.112379507966984,0.0939476102908037,0.238182151533764,0.178209957212199,0.212966153228294,0.162977341184072,0.127437957910376,0.135401657338489,0.167162224112392,0.0301948078365172,0.0768115211589623,0.0980378161602984,0.188919270443429,0.0927630494689807,0.154320458556327,0.143702443994551,0.150905376411133,0.161140965167926,0.137219162782913
CP,0.285787017111576,0.475732634597757,0.384797099215341,0.404294078172113,0.485609384363591,0.514232619947984,0.446601756178771,0.37604364045297,0.383757955819816,0.456107200563731,0.376776584202878,0.275993304118935,0.0638601033991122,0.075768371142444,0.261722162314295,0.376198206757481,0.323124406541616,0.502296229814619,0.499427337591716,1,0.544486736294868,0.48771912413492,0.519655858137118,0.172801440982463,0.230328556427049,0.399246669072644,0.372774578386705,0.341185578859663,0.411793828160336,0.356857378126486,0.185571840976788,0.188962622561527,0.0504310970822845,0.202266653269702,0.167700323850917,0.328600513389817,0.247446085240576,0.281776566479566,0.134229705412959,0.201364304561383,0.151708380091538,0.262452579979289,0.0555965537377021,0.116751810001149,0.153809736654077,0.244784114268095,0.00256192881328692,0.0674474443436325,0.268639254923797,0.248487199434018,0.268570047405528,0.258840083299983
Pall,0.120581595796305,0.368679785872861,0.348120114734753,0.430220193527166,0.44316886175246,0.490424135381093,0.437136476912483,0.172414040447639,0.241616434861498,0.216111338665459,0.0854600609282438,0.306228476356308,0.224116004678711,0.0766232270632032,0.0562433706476,0.383987666977274,0.408670933749902,0.66742508220046,0.432398678137196,0.544486736294868,1,0.46244416411557,0.166726371585755,0.0340575671503209,0.266281308430386,0.190409932949528,0.184994364738561,0.0809989310148573,0.122013787647603,0.0354083889801416,0.0196023972604388,0.0863277379692521,-0.0220987130572904,0.1241955878697,0.138227534656109,0.279892385259325,0.217710163025903,0.223566467866727,0.134976273971709,0.197574499151881,0.191289456411871,0.260562449561471,0.0513650564182327,0.0924688532469744,0.128078064222303,0.220918524346014,0.0096556002178449,0.415277356167931,0.36138946301292,0.249542811456128,0.194554893242996,0.168713744402862
VP,0.211529656290912,0.180425042379261,0.10631642704636,0.108513197523206,0.14664302555444,0.230366674150635,0.201088727389607,0.109885465627086,0.154338736093579,0.157536441356853,0.161623731015293,0.0200655658529588,-0.193425516108612,0.474198963026852,0.408129613433775,0.103063821604025,0.0245828926570829,0.336105032143534,0.471669056469085,0.48771912413492,0.46244416411557,1,0.385505791028864,0.273482266721985,0.203945526338972,0.274330336333262,0.326328935677624,0.314782973389668,0.27411101142447,0.255869539969423,0.0986800825764384,0.0815437666984929,0.0429378586365682,0.0613275402516863,0.0232049374149312,0.130234614568104,0.0705420852425923,0.0481473016085688,-0.0305403662302263,0.0152647811830942,-0.0160384718009014,0.174209509651322,0.0105096110232425,-0.0310858670215202,0.00457911666681923,0.0188092177709547,-0.0717060263169261,0.14255792002033,0.450776563308372,0.06503983832907,0.0326286090978775,0.132960045402445
Cl,0.266343073999361,0.227457311125859,0.0847706645950152,0.105561933996309,0.0894559125712012,0.169238007366288,0.144381420067103,0.155433400496741,0.172527118668144,0.275627137251971,0.375361674236199,0.121888792168691,-0.117526833233003,0.250842551123879,0.450421638793233,0.129104697755316,0.0559170754513083,0.187744201088416,0.28347082779813,0.519655858137118,0.166726371585755,0.385505791028864,1,0.283801209587285,0.0996155024482783,0.513065990286246,0.560328008165274,0.636900080604088,0.62480522542141,0.605133026051492,0.265065756204893,0.22795233458735,0.145368097826068,0.226002345889256,-0.00414415700424267,0.0990056067016115,0.100323562572296,0.121264337555559,0.104028098135543,0.0872346744385235,0.0234982108895438,0.132196766377667,0.0507805065980549,0.0527880584026036,0.104343226906136,0.133619833463736,-0.00186272773192425,-0.0247776364447467,0.227743203570929,0.144438165847112,0.134695185524418,0.199720326134869
Amyg,0.296540731580096,0.0488214795967541,0.0168786528485309,-0.109085446396676,-0.0235116377671479,0.152917573057998,0.273009116784242,0.0778788354418588,0.212590228817973,0.132068113306687,0.17518586640184,-0.101167253504401,-0.20525743007352,0.319843202616935,0.735964498566293,-0.0888968491461959,-0.114439706301707,-0.0977798268053601,0.0313218552011603,0.172801440982463,0.0340575671503209,0.273482266721985,0.283801209587285,1,0.405094139343792,0.190918984161155,0.273847235930269,0.357842519956389,0.158290534685482,0.350824596978961,0.539083255412019,0.40371449454112,0.149640292405211,0.350056413735219,0.111271431866723,0.132444657882475,0.0730611043980398,-0.00398476020361232,-0.194169627118464,-0.12549767833187,-0.235245752661596,0.0542882956707028,0.00568822661628508,-0.223227958580092,-0.219638064786228,-0.22489296457839,-0.273201457209541,0.106863924508919,0.635318195862041,0.224631804229006,0.089590599915375,0.141954500379665
ZI,0.180413865712266,0.214590169788452,0.219610660044423,0.180817361402381,0.307598453127016,0.553569029505081,0.668692131695228,0.134023687948527,0.296367312935917,0.212147634243903,0.0393898579382685,0.150084085445717,0.0787773635574944,0.202991080877566,0.297238253362948,0.129508917620995,0.146060998281371,0.200903705664257,0.138266410931803,0.230328556427049,0.266281308430386,0.203945526338972,0.0996155024482783,0.405094139343792,1,0.184744273639188,0.192328161049759,0.0669308436993835,0.0275529929381957,0.0283446199629017,0.319274862424108,0.335952506334858,0.140023589765081,0.363508054369003,0.209738580494068,0.393154250005739,0.402012233809833,0.317232413669753,0.103777046250855,0.243752578000442,0.181268223874172,0.409998117221244,0.128867882482457,-0.106558678390573,-0.0109372721567846,0.0622178798016072,-0.248198493241523,0.190530444375028,0.541201777838166,0.367720337334438,0.304715558996129,0.210059163316858
I_dors,0.215779998608303,0.284282704013913,0.0155679145025161,0.100948868271991,0.165104664564933,0.288685072533206,0.251603654770927,0.292205183092159,0.191511074560066,0.215770923776404,0.14662111206702,0.0952888663894974,0.0875486869595955,0.374738956975706,0.423953017399672,0.136231329562465,0.0717034894074873,0.197144774346716,0.341996862570866,0.399246669072644,0.190409932949528,0.274330336333262,0.513065990286246,0.190918984161155,0.184744273639188,1,0.804844093778113,0.358268252637141,0.619041743789316,0.274717740277299,0.18165967458882,0.203971955764068,0.0482425894004878,0.253581461178733,0.19521286675762,0.248820062341238,0.143775878257049,0.165035024308508,0.096808352152973,0.139710507514873,0.101085157893699,0.147683838650845,0.00592888427814829,-0.00680481200082805,0.0420883484162523,0.114198562513391,0.00580939513166894,0.042902848865462,0.210950996371075,0.255899822812801,0.256561003864228,0.201474881423935
I_ventr,0.250395798331531,0.300902697949438,0.0468004969631588,0.12613474585833,0.133824958544122,0.246096529465176,0.222774204159943,0.170795221644437,0.154455753337831,0.146152287490217,0.0942174287927036,0.0956282394556928,0.00762228405080066,0.513468254303674,0.520389864767882,0.176348858552522,0.0838009314687239,0.170590395080088,0.43229382125036,0.372774578386705,0.184994364738561,0.326328935677624,0.560328008165274,0.273847235930269,0.192328161049759,0.804844093778113,1,0.357785104920584,0.537363335712408,0.234183834550648,0.179208003032535,0.182387129934697,0.0396031245951004,0.223805539484596,0.133847716847595,0.181436054667049,0.0859024135455648,0.105418465995479,0.0584250986075233,0.0837019776082364,0.0520005638897227,0.141730938922086,-0.0307672716097172,-0.0267300465861497,-0.0135288555189108,0.100903115598047,-0.00582167026354898,0.114577095355673,0.281629155181157,0.21900720052758,0.173062188976999,0.175324722058241
I_post,0.25623843626446,0.0685291516879248,0.00765039776514402,-0.0273371875342845,0.0368715151634359,0.0989163825395581,0.0802581976256442,0.102053810417053,0.14052799724151,0.26681587003423,0.401186515373113,-0.0239183772520691,-0.181129624690859,0.262594675328334,0.516735519909969,-0.0184553107123192,-0.0597276535111706,0.0820560041432559,0.100280258929942,0.341185578859663,0.0809989310148573,0.314782973389668,0.636900080604088,0.357842519956389,0.0669308436993835,0.358268252637141,0.357785104920584,1,0.481919034006683,0.701243938254863,0.285207801115461,0.260337021178532,0.0551598959232768,0.273147909887941,0.0865154366986348,0.138698882873029,0.0591227366034205,0.0659080784161982,0.000633585928271129,0.0207217900605991,-0.0645960416264076,0.0635446446426344,0.0284769220520679,-0.000321861657536409,-0.0147670540756363,0.0246540333757888,-0.0804080347613658,0.0210362197527751,0.271878161498407,0.194318496638776,0.112339546795141,0.112266814261995
Gust,0.252956566800626,0.0986837926680029,-0.0701138926812857,-0.0218842228609992,0.0211606649509965,0.119227664519566,0.126040104586588,0.493110350163754,0.186285382918915,0.40624650111929,0.453044820820325,-0.0309508089498747,-0.167629220796834,0.311611763847777,0.344139792868515,-0.00804671578941066,-0.0712772171989183,0.138562455863338,0.239231816728277,0.411793828160336,0.122013787647603,0.27411101142447,0.62480522542141,0.158290534685482,0.0275529929381957,0.619041743789316,0.537363335712408,0.481919034006683,1,0.561261730165559,0.179114514078583,0.150997087540558,0.0602662245979923,0.194241113512837,0.0516097284048673,0.11729846576084,0.0299387043982323,0.102031939896478,0.0768532380941802,0.0998194078995725,0.0532674984575464,0.0797683628599644,0.046752750424153,0.0753193735332665,0.0899776225129072,0.160840094872125,0.0240784579306323,-0.0376503250226991,0.107056425562511,0.145677498921137,0.184516483966169,0.235418592982918
Visc,0.269884605425871,-0.000893748551682378,-0.0650052968184272,-0.136175856746322,-0.0551065741093166,0.0836244651301355,0.0947409446251781,0.259149865393411,0.157874339028402,0.366670526246877,0.650264756319646,-0.0757178688333741,-0.293658716909527,0.167764221828726,0.451325936601317,-0.124568186756678,-0.171749121792102,0.00181894713141439,-0.00144024019794244,0.356857378126486,0.0354083889801416,0.255869539969423,0.605133026051492,0.350824596978961,0.0283446199629017,0.274717740277299,0.234183834550648,0.701243938254863,0.561261730165559,1,0.384896127538446,0.329251169891901,0.13888150127287,0.295026354796624,0.080249083530974,0.112882399953677,0.0551541434218233,0.0572717586756829,0.0133457927730587,0.0568557069751252,-0.0277353709131009,0.0464470699743034,0.0490177097339416,0.05064433590635,0.0516252704684441,0.068008554495499,-0.0455889755132495,-0.0263366164442207,0.225401068187097,0.185865366911395,0.118027466262798,0.18651245045677
Perih,0.291334321323577,0.142015810673338,0.11936474579109,0.0208748224305379,0.0630128034360673,0.183366355185586,0.242557413014546,0.144827962328475,0.272754525916241,0.207041413103533,0.291546380808754,0.0166763214239796,-0.0889309550049372,0.145516017679281,0.492032017311018,0.0345880238669208,0.0277494469904294,-0.0355975393074778,0.0782743358142241,0.185571840976788,0.0196023972604388,0.0986800825764384,0.265065756204893,0.539083255412019,0.319274862424108,0.18165967458882,0.179208003032535,0.285207801115461,0.179114514078583,0.384896127538446,1,0.833363477283443,0.438698548617602,0.710031713771691,0.130935235744738,0.17623541438323,0.293712808602362,0.173502512806928,0.0575497562368698,0.0449063410307604,-0.0402824872720212,0.0639672108312799,0.0699839239589653,-0.0550246089924872,-0.0503026820996514,-0.0398890318532019,-0.161546788814261,0.0180159703784468,0.278102190102799,0.405581851765217,0.176832272904083,0.197997063922364
