FP,OF,PL,IL,Cing,Th_PM,Th_SM,M1,M2,S1,S2,OB,AON,Otu,Pir,DPA,TT,Sept,Nacc,CP,Pall,VP,Cl,Amyg,ZI,I_dors,I_ventr,I_post,Gust,Visc,Perih,Ect,Ent,Temp,ParAss,RS,CA,DG,Sub,SC,PAG,VTA,SN,NclR,RN,MB,Pons,Periv,Hyp,Aud,V,IC
0.299715301201764,0.376217334909006,0.370232352893694,0.419158052804344,0.278462543255832,0.328344892129546,0.257265871592476,0.268029068814568,0.23940657257406,0.232645639850158,0.271123285953483,0.393907188700237,0.40357347298438,0.326043579840091,0.324321542053543,0.424491843018323,0.438316491147428,0.336436533366111,0.275352720242862,0.321587036738944,0.28722103820986,0.293687445406934,0.26918117127607,0.345871118776287,0.311154105864984,0.285927332786588,0.308254072684003,0.315527334709058,0.280991609685819,0.281369137200778,0.305560817506995,0.228684184150903,0.310882102641822,0.210592346475446,0.281695259455629,0.282469568795618,0.285634972551305,0.339121172971271,0.283386891653172,0.348133496334992,0.363850988410723,0.282241187996772,0.23868549051985,0.35033306234024,0.383100641690476,0.315113737655105,0.426475842911166,0.292515431024856,0.324783607097155,0.28059457977084,0.285991558979327,0.318954839556712
0.276957728746802,0.366347667753395,0.400956629269616,0.393816553550084,0.381238525904956,0.363463633693439,0.327150745903099,0.415339325241705,0.39947945696133,0.341446919607179,0.357709519032193,0.332361197813417,0.272745245158385,0.292618305367944,0.334390220175452,0.410385908602827,0.367815308932579,0.393169848780158,0.361776854136929,0.414743523055521,0.319050649899765,0.27930201861092,0.386130874435788,0.369115618717491,0.264861773223437,0.368236807715748,0.320472635343231,0.385329235092918,0.358232731023496,0.376255041219987,0.40693835895863,0.385113248337785,0.278826440859472,0.434290146852028,0.359383412323508,0.346639957462017,0.280973744874049,0.282519683058945,0.319889913972736,0.321425723017486,0.24927582326493,0.234288218946638,0.207935676929716,0.146740976848076,0.217772438970037,0.233368894960204,0.385087961432554,0.437059932008454,0.294381582112861,0.334883612901262,0.33805428426471,0.29174178524266
0.288377386911531,0.329687273590453,0.264273745470252,0.395411148428161,0.315547182023976,0.300228259753145,0.300600005993686,0.356452693162791,0.265607213104535,0.286143160127027,0.353498210781326,0.266280389559419,0.331103656106041,0.235903299936556,0.286446236203389,0.346742352907146,0.488203572296102,0.347284252656584,0.299473183119099,0.34967897933141,0.312774150550341,0.29882944455468,0.349367877014281,0.275639643632237,0.325308654375723,0.439150589044828,0.342527933617096,0.365394345631143,0.405552043913856,0.376949629484521,0.292433856573085,0.287807073110357,0.303858772276591,0.26034401300849,0.298964677222266,0.284470929970187,0.306907727735907,0.362574814411938,0.374438960085294,0.260486893124412,0.245447489898373,0.262736435250752,0.254452574549242,0.276402026949691,0.280753795928884,0.277509168322971,0.29522808546673,0.301790424966291,0.267353015904728,0.270986146376034,0.258603153495432,0.238490339174465
0.151139078170503,0.142559053227831,0.246915959233079,0.236072667508651,0.245333793460978,0.247047397652335,0.243526239652141,0.282088172697726,0.158707145319347,0.263514554808388,0.196110994282107,0.148110903364516,0.24599310641681,0.311662215633322,0.287009616075652,0.142619342750861,0.220252930555816,0.22556120233305,0.265355617272598,0.270489110045213,0.276093026683742,0.291713194574671,0.301674945109907,0.265599751293657,0.226725867213997,0.290081672210593,0.33546166717123,0.267200319491404,0.228109838378043,0.208335249628749,0.220488669993721,0.199964892181584,0.356367357360991,0.190175997671311,0.252980410800334,0.258478500895266,0.229820565869625,0.358363133158753,0.442498329887134,0.378179745883896,0.396525280339134,0.223305913593871,0.247513312493279,0.357627883232496,0.283708638367636,0.387777355136443,0.466534517418649,0.239620750569516,0.252034585012636,0.176953500909414,0.350966127984862,0.208932259072563
0.293713750690862,0.427410548393865,0.505665510483016,0.534610825224155,0.41243878340562,0.330529322492305,0.403632207904126,0.282032360142688,0.32589203554955,0.241296669517854,0.405378116647952,0.4072906126913,0.415274019978983,0.330604324937621,0.427019792264258,0.409262960201402,0.503789784600215,0.469340900145826,0.239587327688301,0.30935064212634,0.394172736404001,0.317742125424624,0.397678128828415,0.468594478914209,0.504109473558248,0.374850541182242,0.264522168850577,0.421397317900138,0.420418335396715,0.442498989564275,0.511284747674292,0.320416814222805,0.349317456841826,0.421207746405965,0.399822296386717,0.416001504533161,0.484540183086276,0.497212439769906,0.417327518950737,0.47362840695523,0.454755482389329,0.429968937678318,0.371938291412479,0.403584885397342,0.470583848522426,0.432303660436444,0.452633222181842,0.363236954078216,0.416865214433676,0.189641520978746,0.296863351542163,0.378847417297046
0.19108458165863,0.160286355088253,0.211507720806731,0.199267805728,0.204075357317197,0.197281931749367,0.172590334667891,0.276726112931307,0.153675010548592,0.205731491836753,0.235406397437516,0.269414389316914,0.229312632651613,0.283638943057687,0.309131800643722,0.203939605778285,0.197165083934521,0.289738572846497,0.26868997155514,0.273586626841455,0.305981232805365,0.305631762147149,0.250625675026459,0.228087503994642,0.17061954334447,0.242850895911342,0.243886901013816,0.300443582198972,0.264588166340803,0.246879769939705,0.204164358699769,0.184089034837599,0.265840769557485,0.189142592233475,0.267247498181099,0.280307021379682,0.249978518521238,0.358518314897174,0.396881179886855,0.3459386164622,0.381150104439246,0.168695736309582,0.267155788738917,0.283269399956528,0.264467751846022,0.31400314645512,0.243109771609884,0.182566692721311,0.293460329115793,0.155293211625421,0.170333923383177,0.166570122171701
0.374561116348341,0.409200111880313,0.369177558962865,0.382980440880415,0.384491148144436,0.336434277014702,0.288156038098214,0.345779628062442,0.327270636308665,0.33434840041675,0.311533202029546,0.348110318879787,0.346804273546948,0.301840856758723,0.315280254300772,0.409143914960068,0.342391290187066,0.371786079039024,0.307549894712867,0.396371582270146,0.401410935783452,0.313237297315922,0.377747468520525,0.329975596180526,0.266978795203197,0.330288932606545,0.324924877761007,0.335473578417598,0.343891590667929,0.333350175934781,0.333586613105177,0.318651722734428,0.198409737644,0.277452092248611,0.329051912283388,0.257415135014752,0.238802188474457,0.253586241415476,0.190122056051007,0.276004858397661,0.331925039854385,0.270401682959801,0.221721499939072,0.246071535687696,0.330459195446175,0.201960622520246,0.277186286089925,0.275203233260055,0.278744579698624,0.34385012447785,0.177848544586382,0.160519656371417
0.403500392455795,0.454406774119203,0.451239939434673,0.436630269743884,0.441172670690361,0.422611240693314,0.475387777796401,0.429566869857051,0.401277484273545,0.499924290564318,0.477575076271889,0.477785077860677,0.479954439764639,0.466603614077421,0.473351328511799,0.457792315327175,0.416475721823058,0.47600190411421,0.457262849549882,0.475838347671529,0.466740003299157,0.469749087547947,0.477347709726616,0.481493408926317,0.385302511508874,0.460755187046786,0.434914539556032,0.526535931229218,0.522853686046672,0.450935757727237,0.410234353646321,0.425551700903396,0.394308451266268,0.424954600738166,0.438942915494989,0.419943501164635,0.344784633366176,0.32953482017145,0.303008860956681,0.383654696003287,0.40898882157567,0.386604643308993,0.258300274955613,0.431923021481798,0.433109483220998,0.262543930343994,0.350761707439273,0.422166403705943,0.417629634961247,0.484936467560401,0.442698883767324,0.367644718287993
0.390999865376507,0.334511907475358,0.438273271018541,0.40650147768134,0.411929509310986,0.324800766653765,0.368866047261388,0.306510154402826,0.315401168546807,0.293567523549124,0.321361116567903,0.329072537044398,0.436090644364544,0.327248001995438,0.296574409955012,0.384046171772834,0.428187316001913,0.359962592499981,0.289227728048599,0.27137303698905,0.283527755965858,0.307993534125881,0.334055257763321,0.404774464546271,0.424764574932811,0.288210458893587,0.24588186186148,0.324552219282837,0.342640528332803,0.347579448663442,0.389877764143481,0.381203222789636,0.367151604880447,0.343705995144224,0.406306576941906,0.287122134589156,0.355579818473093,0.254643341463583,0.312181274856306,0.480796168104562,0.360931104115884,0.330443890583297,0.31101408342726,0.376747195278991,0.272587210090377,0.275715151235958,0.346776805172633,0.432757960391516,0.406093895764436,0.348512764504298,0.377458464668106,0.250088956387836
0.382599809124379,0.369243103137987,0.412138311471272,0.397438451819811,0.375074399272924,0.299464331356859,0.284506119568492,0.312914912639906,0.390768880528509,0.332386357995878,0.33024914008223,0.331951469985095,0.368568219047239,0.245634644383922,0.321140540987914,0.470748884878107,0.449378075176072,0.392776582635825,0.35110712713513,0.390495530851916,0.368208473518268,0.250110390969856,0.262978056918377,0.315053350909397,0.282227283436269,0.294934386329866,0.259041933070975,0.317388827934471,0.265020228613675,0.272921708800345,0.322427787786837,0.338614150368289,0.32175066273976,0.22683212282965,0.287898246100773,0.276604502765403,0.29593080456854,0.279278695026973,0.383640699519713,0.382171641997568,0.315863190513584,0.298431185048892,0.299977965095867,0.304284992627533,0.324261914489464,0.334129335939393,0.485362179293429,0.35063998945668,0.309936473288075,0.247046026550094,0.361489693612406,0.271441127030839
