"block","animal_ID","lid"
"1","2",1.02790225818456
"1","2",1.08296924813301
"1","2",1.05186013025653
"1","2",1.05943391109663
"1","2",0.992906082241301
"1","2",1.04328593398561
"1","2",0.905945979748943
"1","2",1.15638282146107
"1","2",1.03228467890852
"1","2",1.09818918445332
"1","2",1.06271264789989
"1","2",1.32641826201353
"1","2",0.989030555732562
"1","2",1.03754716119433
"1","2",1.02090147400886
"3","2",1.02256026790899
"3","2",1.02333666007456
"3","2",1.06315207011873
"3","2",1.06785853103844
"3","2",1.01317760226979
"3","2",1.00059375886033
"3","2",1.01960082771287
"3","2",0.985120010962146
"3","2",0.999974115060142
"3","2",1.0247857594011
"3","2",1.00987322731142
"3","2",0.971537577293916
"3","2",1.06222654193086
"3","2",0.998667136315712
"3","2",1.06246203006531
"3","2",1.5180269685847
"3","2",1.7502948611976
"3","2",1.03714494183479
"3","2",1.16704275585215
"3","2",1.06331462772482
"3","2",1.08361068594305
"3","2",1.07690749576486
"3","2",1.26461077783556
"3","2",1.17654239420374
"3","2",1.05478879368855
"3","2",0.949221126245495
"3","2",1.13955558982124
"3","2",1.02513948236124
"3","2",1.09624382877906
"3","2",1.03292223290533
"3","2",1.0161263053761
"3","2",1.07879686267036
"3","2",1.04662832938107
"3","2",0.996200709364075
"3","2",1.04542571994583
"3","2",0.980874817289269
"1","3",1.04432538375061
"1","3",1.00040381607059
"1","3",1.0103570898416
"1","3",1.00919852679994
"1","3",1.04152333549158
"1","3",1.0290639850647
"1","3",0.96767294031733
"1","3",1.01036537316646
"1","3",0.965231987605555
"1","3",1.11687197494492
"1","3",0.953772382151959
"1","3",0.991154805368068
"1","3",0.979286458087433
"1","3",1.00938922558188
"1","3",1.02887275038277
"1","3",1.01203397569895
"1","3",0.996323464684742
"1","3",1.02997998693611
"1","3",0.992337441202737
"1","3",1.00827812325209
"1","3",1.01142367742066
"1","3",0.966263702071834
"1","3",1.05589172287686
"1","3",1.03387141600796
"1","3",0.996803262693088
"1","3",0.955743386502147
"1","3",1.0604897011388
"1","3",1.01210874513479
"1","3",1.03770802490442
"3","3",0.989326084377917
"3","3",1.0093325444372
"3","3",1.00358402695564
"3","3",1.01327650738933
"3","3",1.00526241887642
"3","3",1.05386654389488
"3","3",1.0202439184485
"3","3",1.01070861981311
"3","3",0.998172743637107
"3","3",1.0053455250993
"3","3",1.0043963435404
"3","3",1.02723979590153
"3","3",1.00191042706424
"3","3",0.988030259238869
"3","3",1.01547988113536
"3","3",1.0078713601337
"3","3",0.966514782957378
"3","3",1.01367374359085
"3","3",1.00736961162688
"3","3",0.983158787020226
"3","3",0.987557094213274
"3","3",1.01833406801249
"3","3",0.895680168766766
"3","3",0.990119898841603
"3","3",0.963063520706196
"3","3",1.06552644298611
"3","3",0.966430848013476
"3","3",0.981915493307326
"3","3",1.0020061977617
"3","3",1.01419518734441
"3","3",0.986768595645961
"3","3",1.10026533475842
"3","3",0.95821653822656
"3","3",0.993146749601637
"3","3",1.01164057830109
"3","3",1.03474583305045
"3","3",1.02067883158551
"3","3",0.995039900168977
"3","3",1.00377758651311
"3","3",1.05367074711423
"1","4",1.01156165069599
"1","4",0.970280158384889
"1","4",0.985314340629707
"1","4",1.04683041955547
"1","4",1.00660406187943
"1","4",0.98706087656467
"1","4",1.05771950937402
"1","4",1.01421348518456
"1","4",1.07131440717039
"1","4",0.983144201492836
"1","4",1.00019179751745
"1","4",1.11126605443623
"1","4",1.03497302123314
"1","4",0.979960760927055
"1","4",0.970223748885642
"1","4",1.03811617332343
"1","4",1.17936423966104
"1","4",1.00214858655455
"1","4",1.03106643702486
"1","4",0.949570834135307
"1","4",0.992879048863169
"1","4",1.06256735500249
"1","4",1.02309424018507
"1","4",1.01877152685232
"1","4",1.0346241237249
"1","4",0.949711616621685
"1","4",1.02117351239189
"1","4",1.13920299418362
"1","4",0.990671280134304
"1","4",1.03735159271427
"3","4",1.16027453357573
"3","4",0.929257732332646
"3","4",0.948002274408033
"3","4",0.999845017391249
"3","4",0.863414496828437
"3","4",0.982276787585628
"3","4",0.932862885430527
"3","4",0.855806605064178
"3","4",0.898294942358826
"3","4",1.0489708875765
"3","4",1.04456334642305
"3","4",1.1348724004254
"3","4",1.05074669336584
"3","4",1.11007769498341
"3","4",0.890049115144941
"3","4",0.900934251137105
"3","4",1.08804847552586
"3","4",0.85599302411977
"3","4",1.01974565219404
"3","4",1.20887821094923
"3","4",0.965027430425693
"3","4",0.981027337694938
"3","4",1.01587840806658
"3","4",1.04268863079539
"3","4",0.870373721219621
"3","4",0.944503023461931
"3","4",0.992866007863887
"3","4",1.01688819181813
"3","4",0.952798365633209
"3","4",0.964519750106388
"3","4",1.24897618706346
"3","4",0.96320565119382
"3","4",0.920341653535768
"3","4",0.983415810814173
"3","4",0.995481078356174
"3","4",1.0871609272901
"1","5",1.0913035952392
"1","5",1.02820306372818
"1","5",1.01219980156888
"1","5",1.12096937386699
"1","5",0.938418039001662
"1","5",1.19478151597412
"1","5",1.04438102479558
"1","5",1.12513312697465
"1","5",0.985889308661204
"1","5",1.02135854273129
"1","5",0.979075830627201
"1","5",0.972982054435492
"1","5",1.02210774632762
"1","5",0.98619042699923
"1","5",1.1039542518216
"1","5",1.21669276743168
"1","5",0.967926147913791
"1","5",0.931926981505813
"1","5",0.911080741589469
"1","5",1.00997750813525
"1","5",0.939154343507092
"1","5",1.03467439667238
"1","5",0.951127771012242
"1","5",1.12504118385139
"1","5",0.934138167002321
"1","5",0.967936675184764
"1","5",1.06811904738495
"1","5",1.10404253831779
"3","5",0.928993699793845
"3","5",0.939026526853888
"3","5",1.02917573624444
"3","5",0.99976701751974
"3","5",0.964899869015529
"3","5",0.90542809795694
"3","5",1.01311251936837
"3","5",0.842136844104339
"3","5",0.636106134073754
"3","5",0.821801677004546
"3","5",0.997624168939637
"3","5",0.840037513455669
"3","5",1.04218073264204
"3","5",1.00028504966551
"3","5",1.07388893965091
"3","5",0.88570307147679
"3","5",0.887172872292529
"3","5",0.953245624764459
"3","5",1.15714055738349
"3","5",0.933211506585812
"3","5",0.977944886518731
"3","5",0.947803031681942
"3","5",1.0443013535348
"3","5",0.823107894080651
"3","5",1.0367154628343
"3","5",1.00145325118684
"3","5",1.04616941054026
"3","5",1.00085991669163
"3","5",1.01209751299972
"3","5",0.990110000239199
"3","5",0.81655649610397
"3","5",0.961871564078535
"3","5",0.979616583930758
"3","5",1.16062928738695
"3","5",1.0207478661893
"3","5",1.11423335094785
"3","5",1.0369228753174
"3","5",1.03171450306434
"1","6",1.02773590601868
"1","6",1.01960789610492
"1","6",1.05406777111283
"1","6",1.05084573140415
"1","6",1.04597928728565
"1","6",1.07339986099967
"1","6",1.12543701767952
"1","6",0.994872106633089
"1","6",0.978786162392529
"1","6",0.988843028131618
"1","6",1.01498609852983
"1","6",1.00302183021464
"1","6",1.0140924844772
"1","6",1.01169745392706
"1","6",1.01380545324211
"1","6",0.912161968508544
"1","6",1.12019358995539
"1","6",1.06641251106478
"1","6",1.03307661766147
"1","6",1.08219980009377
"1","6",0.944084772354675
"1","6",1.09574108052492
"1","6",0.925965602311246
"1","6",1.00235385560571
"1","6",1.07739570601945
"1","6",0.973150587432265
"1","6",1.05384824535091
"1","6",1.04963558009779
"1","6",1.05703107658006
"1","6",1.05351876033172
"3","6",0.772859493561817
"3","6",0.892409965798856
"3","6",0.770829721089743
"3","6",0.960948840066413
"3","6",1.02898817318518
"3","6",0.999372551071285
"3","6",0.983483749220627
"3","6",1.026871242701
"3","6",0.942933234096232
"3","6",0.955006985348253
"3","6",1.05919180295893
"3","6",1.10384242803866
"3","6",0.930995672622598
"3","6",1.01332117567568
"3","6",0.913853680364977
"3","6",0.948462254697324
"3","6",0.989832769993002
"3","6",1.03511647592252
"3","6",0.991773939631094
"3","6",1.00359021946011
"3","6",0.989300853319296
"3","6",1.00045229286362
"3","6",1.01192357070272
"3","6",0.993235846327145
"3","6",0.958008007467433
"3","6",1.03853570361549
"3","6",0.951287574176734
"3","6",0.966107193292731
"3","6",0.97439579298407
"3","6",1.04073765160518
"3","6",0.995299058423366
"3","6",1.05275007438431
"3","6",1.0011881374251
"3","6",0.768606148300365
"3","6",0.936548863820408
"3","6",1.03804640679719
"3","6",0.994327845066515
"3","6",0.993362526589031
"3","6",1.01648002002844
"1","7",1.02231126626231
"1","7",0.993723776775529
"1","7",1.04022171484426
"1","7",1.00412455671982
"1","7",0.995511588916312
"1","7",0.998975570705245
"1","7",1.01438543683787
"1","7",1.00725101871657
"1","7",0.998644906263243
"1","7",1.01555955046158
"1","7",1.00103325834377
"1","7",1.00132994907995
"1","7",0.983114858571957
"1","7",1.02075099963378
"1","7",1.01896820438359
"1","7",0.978506479730034
"1","7",1.00357323491136
"1","7",1.02454731630117
"1","7",1.01403286275104
"1","7",1.01459092251939
"1","7",1.02175159098836
"1","7",1.00383428709694
"1","7",0.999625962188698
"1","7",1.00700234412854
"1","7",0.997085842916613
"1","7",0.996177243860572
"1","7",0.971738097943208
"1","7",1.00077515654261
"3","7",0.859425561694761
"3","7",1.00030366733675
"3","7",1.03290871657535
"3","7",0.957206206040138
"3","7",0.997732186172799
"3","7",0.99651228717699
"3","7",0.930495191928579
"3","7",0.984073509122751
"3","7",0.91137297494401
"3","7",0.891004963540542
"3","7",1.06892401829955
"3","7",0.984439009291731
"3","7",0.913966059303704
"3","7",0.980989838132174
"3","7",0.91508528030479
"3","7",0.972984961578437
"3","7",1.00922069292739
"3","7",0.912118661036218
"3","7",0.88975927759919
"3","7",1.00506527516188
"3","7",1.02057886872307
"3","7",0.993886290456401
"3","7",1.00766013917106
"3","7",0.956185959538953
"3","7",0.993335546707671
"3","7",0.963922898999363
"3","7",0.987105192001786
"3","7",0.978567063734518
"3","7",1.01385511985339
"3","7",0.968433104366279
"3","7",1.01461939131772
"3","7",0.999462711288794
"3","7",0.929832890745701
"3","7",0.977471174366594
"3","7",1.02550906412747
"3","7",1.03743710910157
"3","7",1.03678579119571
"3","7",1.00475147974915
"3","7",1.06725768469927
"1","8",0.980043907293285
"1","8",1.03258675637062
"1","8",1.0168676885432
"1","8",0.876350373997845
"1","8",1.05847722104683
"1","8",1.03384551558897
"1","8",1.02451480098288
"1","8",0.913190605938986
"1","8",0.987910063491993
"1","8",1.04580788870431
"1","8",0.992756661309716
"1","8",1.04422857857245
"1","8",0.97362221980714
"1","8",0.849960519920726
"1","8",1.21807602235856
"1","8",0.977083198642086
"1","8",1.09809906405556
"1","8",0.988882151960684
"1","8",1.07098233807225
"1","8",0.972619352891391
"1","8",1.11657873339988
"1","8",0.959089389189921
"1","8",0.951326137556968
"1","8",0.970358616622751
"1","8",0.926682248243839
"1","8",0.970108312656237
"1","8",0.895773292100803
"1","8",0.968029677605148
"1","8",0.96456825829206
"3","8",0.991428602799579
"3","8",0.982845629588952
"3","8",1.81507056133178
"3","8",0.984191991338772
"3","8",1.08542771629392
"3","8",0.970217430536559
"3","8",0.965205981497657
"3","8",1.04104548935689
"3","8",1.01979853049194
"3","8",1.1821250240733
"3","8",1.04525660503045
"3","8",0.997072496825634
"3","8",0.984628578511506
"3","8",0.952373547321762
"3","8",0.975606901430224
"3","8",0.757680584093147
"3","8",1.01404072516008
"3","8",0.996895556324724
"3","8",0.976952540853275
"3","8",0.841741960931749
"3","8",0.977640466011539
"3","8",0.987697312582385
"3","8",1.00642705609299
"3","8",0.960715237621148
"3","8",1.00382026595693
"3","8",1.0380802728171
"3","8",0.9757200518201
"3","8",1.0089793536256
"3","8",0.995996773297348
"3","8",0.979127377419648
"3","8",0.959505194980328
"3","8",0.990320492097712
"3","8",1.01760025297787
"3","8",1.08393350463772
"3","8",0.97723524097062
"3","8",1.01853217197485
"3","8",0.980451562398656
"3","8",0.994232887432262
"3","8",0.927556284246134
"3","8",0.953613022995426
"1","9",0.880112162871637
"1","9",1.17932571520518
"1","9",1.1525845416536
"1","9",0.993524112568281
"1","9",1.0474794857115
"1","9",0.999923841874684
"1","9",1.0202791735173
"1","9",1.05591116219142
"1","9",1.02008037107427
"1","9",0.960873738969849
"1","9",0.939842388362254
"1","9",1.08657637007059
"1","9",1.07173505598907
"1","9",1.02606695598241
"1","9",0.994640496478184
"1","9",1.0582660324143
"1","9",0.993387230732418
"1","9",1.0344921461538
"1","9",1.01412721280285
"1","9",0.927887881138098
"1","9",1.08896397978343
"1","9",0.970122538239581
"1","9",0.911323470849152
"1","9",0.971727505945302
"1","9",0.944048759843669
"1","9",1.01865617379576
"1","9",1.1092402297718
"1","9",0.994744453145286
"1","9",1.09154095685076
"3","9",0.751024338869116
"3","9",0.595628426994863
"3","9",0.965239446173822
"3","9",0.962305690679087
"3","9",0.655866918587002
"3","9",0.864421528831917
"3","9",0.868331286107919
"3","9",0.984066701368932
"3","9",0.829069609621412
"3","9",0.910795858948836
"3","9",0.976102142672524
"3","9",0.922034374942557
"3","9",0.971859071402648
"3","9",1.01428868021743
"3","9",1.00453557890033
"3","9",0.943684243818704
"3","9",0.934000492603862
"3","9",1.05674310147575
"3","9",1.06656598643329
"3","9",0.740094794204553
"3","9",0.968920376592354
"3","9",0.997974802033007
"3","9",1.07478073364134
"3","9",1.01938191844711
"3","9",0.92427926459195
"3","9",1.14023339322889
"3","9",0.973023873432526
"3","9",1.04363798990562
"3","9",1.09558372744664
"3","9",0.926276574155517
"3","9",0.989314893507192
"3","9",0.953935552605923
"3","9",0.934006225463013
"3","9",0.905245784751989
"3","9",1.11032817880398
"3","9",0.844744158016492
"3","9",0.929887707662356
"3","9",1.02806555490199
