"block","animal_ID","lid"
"3","2",1.01371263680585
"3","2",1.02538939226594
"3","2",0.978650161156531
"3","2",0.979749124878227
"3","2",1.01741301308756
"3","2",1.04582875255428
"3","2",0.956988598540439
"3","2",0.986044749118695
"3","2",0.973489477497344
"3","2",0.989269056672142
"3","2",1.03041118824846
"3","2",0.965285631260605
"3","2",1.06657861025766
"3","2",1.55656486560035
"3","2",1.58668649705391
"3","2",1.01848648930229
"3","2",0.9424770601444
"3","2",0.996950583507346
"3","2",0.976066005967079
"3","2",1.28248701232637
"3","2",1.14798246683056
"3","2",1.01890742326601
"3","2",0.922916074291288
"3","2",1.138132081826
"3","2",1.02206882608274
"3","2",1.01509088374151
"3","2",0.942043459560255
"3","2",0.922884003961914
"3","2",1.04583577837035
"3","2",0.967782817047347
"3","2",0.903777062995243
"3","2",0.971937595464792
"3","2",0.937882187123386
"1","3",1.06652117904855
"1","3",0.958073788018103
"1","3",0.969600194923832
"1","3",0.985833829154415
"1","3",1.10967570623851
"1","3",1.04233540360795
"1","3",0.992171900312392
"1","3",0.958672174690644
"1","3",0.968319949216664
"1","3",1.06939299143365
"1","3",0.913152644812473
"1","3",1.07281585436154
"1","3",0.959539749568376
"1","3",0.985678451140676
"1","3",1.01806224379345
"1","3",0.971986042084911
"1","3",0.969560915229077
"1","3",1.01058986689406
"1","3",0.967505494941204
"1","3",0.99228587114837
"1","3",0.971772968840649
"1","3",0.932784986197179
"1","3",1.03289423113381
"1","3",1.00155943929673
"1","3",1.04145456067533
"1","3",0.910624806400557
"1","3",1.03989240757652
"1","3",1.01455014025766
"1","3",0.98111978331532
"3","3",0.972410074600531
"3","3",0.96847303498463
"3","3",0.982481727071407
"3","3",0.98404125702213
"3","3",0.982030383664232
"3","3",0.990011404285822
"3","3",0.955705238279473
"3","3",0.986978575760339
"3","3",0.974790420390555
"3","3",0.972279982022258
"3","3",0.970217278287458
"3","3",0.965354961060669
"3","3",0.987055955113073
"3","3",0.95956064065436
"3","3",0.980988972764615
"3","3",0.984013173189035
"3","3",0.929772269857696
"3","3",0.986731204934059
"3","3",0.979996602073751
"3","3",0.965217358017458
"3","3",0.925718335020344
"3","3",0.982021287408678
"3","3",0.8484589107635
"3","3",0.942921312623842
"3","3",0.928963989407317
"3","3",1.0010086399244
"3","3",0.953882425509688
"3","3",0.944316677283397
"3","3",0.988978232010903
"3","3",0.962155302570811
"3","3",0.950786392451458
"3","3",1.09957158158349
"3","3",0.943744937688155
"3","3",0.974831519090327
"3","3",0.982391137004559
"3","3",0.979303415186803
"3","3",0.992204824486957
"3","3",0.962855224737726
"3","3",0.956813408588454
"3","3",1.01733055386061
"1","4",1.03708359393176
"1","4",0.9449981269262
"1","4",0.926532055048852
"1","4",1.02137339412979
"1","4",1.03961855784186
"1","4",0.997426571684598
"1","4",1.08583648374242
"1","4",1.05982517651983
"1","4",1.07966879660722
"1","4",0.980275868574274
"1","4",0.92602666171159
"1","4",1.04885830750279
"1","4",1.01479251537357
"1","4",0.954233181491901
"1","4",0.977623625130811
"1","4",1.05393671389393
"1","4",1.100828791237
"1","4",1.03153938052096
"1","4",1.04760228461138
"1","4",0.877900477588801
"1","4",0.986907712947876
"1","4",1.05670859841413
"1","4",1.04867679672254
"1","4",0.956890773667371
"1","4",0.969067173294459
"1","4",0.977380165016226
"1","4",1.00154652450373
"1","4",1.07176082364494
"1","4",0.96471289546514
"1","4",1.02363170462229
"3","4",1.19783955853459
"3","4",0.905854482099882
"3","4",1.00132222266655
"3","4",0.891130224451572
"3","4",0.840749273457064
"3","4",1.08521833015145
"3","4",1.13294084025821
"3","4",0.832679240067698
"3","4",0.871013205157761
"3","4",1.03098756520115
"3","4",1.05049053534401
"3","4",0.981259706763855
"3","4",1.11514748347662
"3","4",1.06565527614756
"3","4",0.923260327841262
"3","4",0.843373922895636
"3","4",1.27334248944927
"3","4",1.06332217818937
"3","4",0.957904466361823
"3","4",1.85132761270065
"3","4",1.01113072838172
"3","4",1.44560893653367
"3","4",1.22573763690769
"3","4",1.0429335479061
"3","4",0.901141084291931
"3","4",1.07931452119574
"3","4",0.956985991148201
"3","4",1.02089710058311
"3","4",1.05606004163069
"3","4",1.14906001677732
"3","4",0.968642712870755
"3","4",0.998159592031333
"3","4",1.05882224731175
"3","4",1.09567148638824
"3","4",1.0538273495723
"1","5",1.01261889658443
"1","5",1.02841819368742
"1","5",0.906094597477953
"1","5",1.06985227954497
"1","5",1.12198066952312
"1","5",1.19496722094211
"1","5",1.03588079878237
"1","5",1.07191593366388
"1","5",0.938477745862752
"1","5",1.00942872141177
"1","5",0.890650642249484
"1","5",0.997751230478223
"1","5",0.917924845811667
"1","5",1.06158039114159
"1","5",1.21628407357386
"1","5",0.96238487330507
"1","5",0.965686015114655
"1","5",0.845038375555383
"1","5",0.996786081737198
"1","5",1.09700731572089
"1","5",0.869470420403874
"1","5",1.04037229562074
"1","5",1.02701669458318
"1","5",1.08029591434373
"1","5",0.894547625643216
"1","5",0.972277364355571
"1","5",1.00475516462277
"1","5",1.16867681720037
"3","5",0.833086736139234
"3","5",1.2165127991896
"3","5",0.984796208762575
"3","5",0.938079561458956
"3","5",0.72020868572455
"3","5",1.00496342120687
"3","5",0.947012060131906
"3","5",0.835257144286102
"3","5",0.65951849309916
"3","5",0.852920677235018
"3","5",0.90437565610134
"3","5",0.81152567865368
"3","5",1.57374271911895
"3","5",0.810568077428043
"3","5",0.937774127590149
"3","5",0.830894254837271
"3","5",0.738787619661426
"3","5",1.15695929110782
"3","5",1.16580325529262
"3","5",0.664885831211507
"3","5",0.705211757679203
"3","5",1.04892652807286
"3","5",1.07173487401054
"3","5",0.910224024432872
"3","5",0.688962185197019
"3","5",1.00380272413566
"3","5",0.958667794032213
"3","5",0.971485764132886
"3","5",0.983026842500746
"3","5",0.96131544833483
"3","5",0.830634020184193
"3","5",0.898442684279353
"3","5",0.861567552679338
"3","5",1.01584166071649
"3","5",1.1245708147946
"3","5",0.947491321407272
"3","5",1.22705261977045
"3","5",1.13578223397974
"3","5",0.929063024641474
"1","6",1.00112864952283
"1","6",0.684337759498386
"1","6",1.02404687648007
"1","6",1.0571046383086
"1","6",1.01554640218845
"1","6",0.906441583754684
"1","6",1.05673965196916
"1","6",1.00394748981342
"1","6",0.942210153429792
"1","6",0.976157974606522
"1","6",0.995612302509223
"1","6",0.959247920170697
"1","6",0.905745919518817
"1","6",0.923076411880379
"1","6",0.947622564178644
"1","6",0.859803543501014
"1","6",1.00117945488572
"1","6",0.849832309668878
"1","6",0.913212664740661
"1","6",1.04913490205476
"1","6",0.921853521306644
"1","6",0.974946364404499
"1","6",0.923409101488083
"1","6",0.876874931319245
"1","6",0.948703075711544
"1","6",0.920371357682328
"1","6",0.958751250036093
"1","6",0.932178060704163
"1","6",0.973174642482104
"1","6",0.96790837469348
"3","6",0.981888649329392
"3","6",0.885165997142184
"3","6",0.617586492762825
"3","6",0.896788678931306
"3","6",0.880332714011898
"3","6",0.937538353368525
"3","6",0.924810437167431
"3","6",0.943250896911047
"3","6",0.850117865274543
"3","6",0.785194118735827
"3","6",0.543358228738268
"3","6",0.959273770685367
"3","6",0.60297511084627
"3","6",0.978862307298399
"3","6",0.653971492801332
"3","6",0.886959776189758
"3","6",0.7940137871622
"3","6",0.984443961649899
"3","6",0.984191557431761
"3","6",0.983211979127409
"3","6",0.977301728559747
"3","6",0.678981954876591
"3","6",1.02032541548113
"3","6",0.615358003423128
"3","6",0.730853873604852
"3","6",0.916685309256194
"3","6",0.898529252049457
"3","6",0.589220201353489
"3","6",0.938814571593776
"3","6",1.00173681906246
"3","6",0.948427154709916
"3","6",0.982952941593489
"3","6",0.925940821081823
"3","6",0.371637447306281
"3","6",0.546619784001701
"3","6",0.892794619426116
"3","6",0.966867560407844
"3","6",0.838142618066181
"3","6",0.775141551246423
"1","7",0.993423496921149
"1","7",0.990328581007931
"1","7",0.996308291729308
"1","7",0.976168391656243
"1","7",0.993405338045431
"1","7",0.994354339121769
"1","7",1.00848701844451
"1","7",1.02442517241068
"1","7",1.00484643344891
"1","7",1.00097398133643
"1","7",0.991284845223257
"1","7",0.995058907577999
"1","7",0.972088390541938
"1","7",1.00825222870178
"1","7",1.02080875913603
"1","7",0.995651335992773
"1","7",1.02432734807729
"1","7",1.01308204470243
"1","7",0.993181663477416
"1","7",1.00287524121614
"1","7",1.00142026264981
"1","7",0.999350110730471
"1","7",0.984771392926785
"1","7",0.983272601872151
"1","7",1.00644081218473
"1","7",0.978042216692543
"1","7",0.967067100791048
"1","7",0.980537389237266
"3","7",0.795544662593072
"3","7",0.927280372575417
"3","7",0.952858953215198
"3","7",0.756428545827521
"3","7",0.968297591179335
"3","7",0.980740427636855
"3","7",0.897999248529514
"3","7",0.950747459333721
"3","7",0.884574547520951
"3","7",0.805327187981549
"3","7",0.990472062967713
"3","7",0.903001747765359
"3","7",1.06806109031073
"3","7",0.927343090573203
"3","7",0.883218849382466
"3","7",0.93546603938654
"3","7",0.95123285442848
"3","7",0.853917009009966
"3","7",0.983966616034242
"3","7",0.982125708256688
"3","7",0.987729477744538
"3","7",0.977336621117551
"3","7",0.984508149735883
"3","7",0.937437161508123
"3","7",0.975995278964432
"3","7",0.938622513281433
"3","7",0.956873012335984
"3","7",0.958494447844213
"3","7",1.02091670354371
"3","7",0.979405979319977
"3","7",0.988655477848462
"3","7",0.929372676260213
"3","7",0.899709986997883
"3","7",0.916444953007732
"3","7",0.990167126522417
"3","7",0.995588592384043
"3","7",0.999361432414287
"3","7",0.977000749446171
"3","7",1.01938722693259
"1","8",0.846926665707633
"1","8",1.02668977656554
"1","8",1.10800266287278
"1","8",0.839703793887504
"1","8",1.00318384660806
"1","8",0.998774497300533
"1","8",1.03286437573563
"1","8",0.904958737319374
"1","8",0.980924398721986
"1","8",1.03080469848563
"1","8",1.01736477207743
"1","8",0.978504931398414
"1","8",0.925277673218774
"1","8",0.832573552259709
"1","8",1.18671525125433
"1","8",0.953471861125541
"1","8",1.13274989299247
"1","8",1.09822323600343
"1","8",1.11110052218352
"1","8",0.946919585673343
"1","8",0.919145242789391
"1","8",0.935063018799338
"1","8",0.972797024047505
"1","8",0.933086384342218
"1","8",0.916242315024972
"1","8",0.92405061895402
"1","8",0.920988480594078
"1","8",1.12630794990816
"1","8",0.921904541854525
"1","8",0.937819644827579
"3","8",0.575582819332459
"3","8",0.690279544243848
"3","8",2.17498382433773
"3","8",0.799964330963236
"3","8",1.06953315395077
"3","8",0.955349991391356
"3","8",0.91023094974577
"3","8",0.85319124007968
"3","8",0.885836448700487
"3","8",1.23811037954612
"3","8",1.22171927467052
"3","8",1.27936395018381
"3","8",0.962245194755213
"3","8",0.884811968583202
"3","8",0.955735993939654
"3","8",0.911308122993058
"3","8",1.03523231059348
"3","8",0.990852067694148
"3","8",0.971048771129185
"3","8",0.794348008068617
"3","8",1.00296921386633
"3","8",0.880698782039232
"3","8",1.19570295412855
"3","8",0.908091150492488
"3","8",0.977763699465779
"3","8",1.05922795808308
"3","8",0.97478869735071
"3","8",0.998148394748163
"3","8",0.949366062131226
"3","8",0.892815079203964
"3","8",0.916754420036914
"3","8",0.998295208681904
"3","8",0.855434728150442
"3","8",1.07844698508491
"3","8",0.96349856156901
"3","8",1.02453362643693
"3","8",0.808983667139564
"3","8",0.987701520118217
"3","8",0.794844445772687
"3","8",1.03177198378661
"1","9",0.89844009257563
"1","9",1.21181189728914
"1","9",1.59534518557927
"1","9",0.963607109246996
"1","9",0.939883191764607
"1","9",0.789670179863039
"1","9",0.973066124242149
"1","9",1.12059280792596
"1","9",1.07529070373224
"1","9",1.06194150219803
"1","9",0.939828233808396
"1","9",1.07835970713621
"1","9",0.977149181823293
"1","9",0.965558568238281
"1","9",0.935775490166026
"1","9",1.05162385640658
"1","9",1.00225177688801
"1","9",1.00635535748231
"1","9",1.02566877065028
"1","9",0.911156459592205
"1","9",1.0067321157618
"1","9",0.930268945534355
"1","9",0.913195402572738
"1","9",0.987280872451162
"1","9",1.26216044276844
"1","9",0.994788042037096
"1","9",1.07806987859172
"1","9",0.956363370101867
"1","9",1.16073479762567
"3","9",0.706550838750504
"3","9",0.706723266553887
"3","9",0.969393402186632
"3","9",0.912419973916516
"3","9",0.83205609025892
"3","9",0.683508873375979
"3","9",0.903168433543342
"3","9",0.913866257222561
"3","9",1.01892990705888
"3","9",0.886205991813188
"3","9",0.929158671545152
"3","9",0.898864184564054
"3","9",0.902853396136724
"3","9",0.977950715974364
"3","9",0.948085596456195
"3","9",0.929836579685196
"3","9",0.74059700003647
"3","9",1.04129815300192
"3","9",1.1126807027742
"3","9",0.707905834423647
"3","9",0.975170919279176
"3","9",0.963595509935882
"3","9",1.03285748315546
"3","9",1.03722289759161
"3","9",0.902359680546594
"3","9",1.10926384094612
"3","9",1.04301965642912
"3","9",1.09438638515637
"3","9",1.19796494740898
"3","9",0.911646199478416
"3","9",1.06328548434058
"3","9",1.0095280436539
"3","9",1.32709507073595
"3","9",0.999195198802846
"3","9",1.15871445273782
"3","9",0.780755427539072
"3","9",0.820457996340787
"3","9",1.03092335600922
